TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691535672.558184,0.0,-108.44,-18.5,1.28,7.37,5.26,5.385,,,,,,,,18.0
1691535672.568184,0.0,-108.13,-20.56,1.28,7.37,5.26,5.385,,,,,,,,18.0
1691535672.578184,0.0,-108.0,-19.5,1.28,7.37,5.26,5.385,,,,,,,,18.0
1691535672.5881839,0.5134,-108.06,-17.5,1.28,7.37,5.26,5.385,,,,,,,,63.0
1691535672.5981839,6.1305,-107.94,-20.81,1.28,7.37,5.26,5.385,,,,,,,,63.0
1691535672.608184,3.5847,-107.94,-20.81,1.28,7.37,5.26,5.385,,,,,,,,63.0
1691535672.618184,0.0,-107.66,-20.56,1.28,7.37,5.26,5.385,,,,,,,,63.0
1691535672.6281838,0.0,-107.44,-20.13,1.28,7.37,5.26,5.385,,,,,,,,63.0
1691535672.6381838,2.0599,-107.44,-20.13,1.28,7.37,5.26,5.385,,,,,,,,63.0
1691535672.6481838,6.6129999999999995,-107.66,-19.69,1.28,7.37,5.26,5.385,,,,,,,,215.0
1691535672.6581838,8.2282,-108.19,-21.69,1.28,7.37,5.26,5.385,,,,,,,,215.0
1691535672.6681838,5.1001,-108.44,-20.25,1.28,7.37,5.26,5.385,,,,,,,,215.0
1691535672.6781838,0.0,-108.56,-20.19,1.28,7.37,5.26,5.385,,,,,,,,215.0
1691535672.688184,0.0,-108.69,-20.31,1.28,7.37,5.26,5.385,,,,,,,,215.0
1691535672.698184,0.0,-108.69,-20.31,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.708184,1.0218,-108.25,-20.81,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.718184,2.0618,-108.25,-20.81,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.728184,0.0,-108.25,-20.81,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.738184,0.0,-108.25,-20.81,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.748184,0.0,-108.25,-20.81,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.758184,22.1734,-108.25,-20.81,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.768184,0.0,-108.25,-20.81,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.778184,22.1868,-109.25,-23.88,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.788184,3.5545,-109.0,-22.56,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.798184,0.0,-108.44,-23.06,1.28,7.37,5.26,5.385,,,,,,,,75.0
1691535672.808184,0.0,-108.44,-23.06,1.28,7.37,5.26,5.385,,,,,,,,75.0
1691535672.818184,0.0,-107.63,-22.56,1.28,7.37,5.26,5.385,,,,,,,,75.0
1691535672.828184,0.0,-107.38,-20.38,1.28,7.37,5.26,5.385,,,,,,,,75.0
1691535672.8381839,0.0,-107.81,-21.81,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.8481839,50.8099,-108.13,-21.25,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.858184,0.0,-108.31,-22.44,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.868184,0.0,-108.31,-22.44,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.8781838,0.0,-108.31,-22.44,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.8881838,0.0,-105.25,-15.94,1.28,7.37,5.26,5.385,,,,,,,,301.0
1691535672.8981838,5.6579999999999995,-105.25,-15.94,1.28,7.37,5.26,5.385,,,,,,,,301.0
1691535672.9081838,13.3267,-108.25,-20.56,1.28,7.37,5.26,5.385,,,,,,,,301.0
1691535672.9181838,33.5804,-108.19,-17.88,1.28,7.37,5.26,5.385,,,,,,,,301.0
1691535672.9281838,0.0,-107.94,-17.81,1.28,7.37,5.26,5.385,,,,,,,,301.0
1691535672.938184,2.5574,-107.94,-17.81,1.28,7.37,5.26,5.385,,,,,,,,145.0
1691535672.948184,8.7223,-107.94,-17.81,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.958184,8.6858,-107.94,-17.81,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.968184,1.0237,-107.94,-17.81,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.978184,0.0,-105.94,-16.25,1.28,7.37,5.26,5.385,,,,,,,,75.0
1691535672.988184,33.4204,-105.63,-17.5,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535672.998184,7.6654,-105.63,-17.5,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535673.008184,0.0,-105.75,-18.06,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535673.018184,0.0,-106.06,-19.25,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535673.028184,0.0,-105.94,-17.59,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535673.038184,1.0244,-106.06,-18.56,1.28,7.37,5.26,5.385,,,,,,,,7.0
1691535673.048184,31.4539,-105.75,-18.94,1.28,7.37,5.26,5.385,,,,,,,,73.0
1691535673.058184,2.115,-105.75,-18.94,6.14,7.82,18.18,5.385,,,,,,,,7.0
1691535673.068184,22.9003,-105.75,-18.31,6.14,7.82,18.18,5.385,,,,,,,,7.0
1691535673.078184,0.0,-106.0,-17.63,6.14,7.82,18.18,5.385,,,,,,,,7.0
1691535673.0881839,0.0,-106.19,-18.81,6.14,7.82,18.18,5.385,,,,,,,,999.0
1691535673.0981839,0.0,-106.19,-18.81,6.14,7.82,18.18,5.385,,,,,,,,1031.0
1691535673.108184,18.9573,-106.19,-18.81,6.14,7.82,18.18,5.385,,,,,,,,85.0
1691535673.118184,29.5689,-106.19,-18.81,6.14,7.82,18.18,5.385,,,,,,,,85.0
1691535673.1281838,13.3373,-106.19,-18.81,5.0,39.34,4.35,5.385,,,,,,,,7.0
1691535673.1381838,1.0265,-106.19,-18.81,5.0,39.34,4.35,5.385,,,,,,,,558.0
1691535673.1481838,0.0,-106.19,-18.81,5.43,61.73,0.0,5.385,,,,,,,,533.6666666666666
1691535673.1581838,20.9209,-106.19,-18.81,5.43,61.73,0.0,5.385,,,,,,,,533.6666666666666
1691535673.1681838,5.1195,-104.69,-17.88,5.6,112.8,0.0,5.385,,,,,,,,568.0
1691535673.1781838,27.6452,-105.06,-18.75,5.6,112.8,0.0,5.385,,,,,,,,101.0
1691535673.188184,11.2956,-104.81,-18.69,5.6,112.8,0.0,5.385,,,,,,,,101.0
1691535673.198184,1.0246,-104.5,-17.06,5.6,112.8,0.0,5.385,,,,,,,,7.0
1691535673.208184,0.0,-104.38,-18.94,4.5,70.78,29.17,5.385,,,,,,,,355.66666666666674
1691535673.218184,0.0,-104.38,-18.94,9.5,89.71,34.62,5.385,,,,,,,,273.0
1691535673.228184,15.3892,-104.38,-18.94,10.0,92.02,33.33,5.385,,,,,,,,1108.5
1691535673.238184,4.5769,-104.75,-17.69,9.25,99.1,30.0,5.385,,,,,,,,1191.0
1691535673.248184,0.9824,-105.06,-18.75,9.75,106.91,33.33,5.385,,,,,,,,549.0
1691535673.258184,17.7001,-105.06,-18.75,9.75,106.91,33.33,5.385,,,,,,,,392.33333333333326
1691535673.268184,29.5344,-105.56,-19.06,7.75,113.78,42.31,5.385,,,,,,,,93.0
1691535673.278184,0.0,-105.44,-18.75,2.2,98.1,28.13,5.385,,,,,,,,41.0
1691535673.288184,0.0,-105.25,-21.0,2.2,98.1,28.13,5.385,,,,,,,,91.0
1691535673.298184,0.0,-104.56,-18.81,2.2,98.1,28.13,5.385,,,,,,,,253.0
1691535673.308184,0.0,-104.56,-18.81,6.0,62.62,6.45,5.385,,,,,,,,153.0
1691535673.318184,0.0,-104.78,-19.75,6.0,62.62,6.45,5.385,,,,,,,,18.0
1691535673.328184,0.0,-105.31,-19.19,6.0,62.62,6.45,5.385,,,,,,,,153.8
1691535673.3381839,0.0,-105.38,-20.19,6.0,62.62,6.45,5.385,,,,,,,,711.0
1691535673.3481839,0.0,-105.38,-20.19,1.56,48.8,3.45,5.385,,,,,,,,341.0
1691535673.358184,0.0,-104.63,-20.38,2.0,128.86,3.45,5.385,,,,,,,,698.3333333333335
1691535673.368184,0.0,-104.25,-19.63,2.25,78.62,5.13,5.385,,,,,,,,152.6
1691535673.3781838,0.0,-103.0,-20.13,2.25,78.62,5.13,5.385,,,,,,,,1114.2
1691535673.3881838,0.0,-103.0,-20.13,2.0,73.42,0.0,5.385,,,,,,,,1114.2
1691535673.3981838,0.0,-102.75,-19.25,2.0,73.42,0.0,5.385,,,,,,,,7.0
1691535673.4081838,0.0,-102.44,-19.0,2.0,73.42,0.0,5.385,,,,,,,,881.25
1691535673.4181838,0.0,-102.44,-19.0,3.17,82.68,16.67,5.385,,,,,,,,530.4
1691535673.4281838,0.0,-101.69,-20.19,4.0,105.61,7.5,5.385,,,,,,,,175.0
1691535673.438184,0.0,-100.53,-20.59,4.0,105.61,7.5,5.385,,,,,,,,175.0
1691535673.448184,0.0,-100.0,-17.25,4.0,105.61,7.5,5.385,,,,,,,,234.57142857142856
1691535673.458184,0.0,-99.69,-19.69,2.86,59.54,5.26,5.385,,,,,,,,137.14285714285714
1691535673.468184,1.077,-99.69,-19.69,2.86,59.54,5.26,5.385,,,,,,,,157.0
1691535673.478184,0.0,-99.06,-19.94,4.25,80.19,10.0,5.385,,,,,,,,157.0
1691535673.488184,70.8615,-99.06,-19.94,9.75,115.1,6.98,5.385,,,,,,,,1153.0
1691535673.498184,0.0,-98.31,-17.5,9.75,115.1,6.98,5.385,,,,,,,,155.0
1691535673.508184,1.0237,-98.31,-17.5,9.75,115.1,6.98,5.385,,,,,,,,155.0
