TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691538359.6699796,0.0,-86.25,-8.75,5.7,3.0,0.0,21.971999999999998,,,,,,,,121.0
1691538359.6799798,0.0,-86.25,-8.75,5.7,3.0,0.0,21.971999999999998,,,,,,,,7.0
1691538359.6899798,0.0,-86.19,-20.0,5.7,3.0,0.0,21.971999999999998,,,,,,,,7.0
1691538359.6999798,0.0,-85.94,-12.69,5.7,3.0,0.0,21.971999999999998,,,,,,,,121.0
1691538359.7099798,10.2328,-85.88,-8.81,5.7,3.0,0.0,21.971999999999998,,,,,,,,121.0
1691538359.7199798,0.0,-86.13,-8.56,5.7,3.0,0.0,21.971999999999998,,,,,,,,7.0
1691538359.7299798,0.0,-85.94,-9.5,5.7,3.0,0.0,21.971999999999998,,,,,,,,7.0
1691538359.7399795,0.0,-86.06,-8.31,5.7,3.0,0.0,21.971999999999998,,,,,,,,7.0
1691538359.7499795,22.038,-86.06,-8.63,5.7,3.0,0.0,21.971999999999998,,,,,,,,121.0
1691538359.7599795,0.0,-86.06,-8.63,5.7,3.0,0.0,21.971999999999998,,,,,,,,121.0
1691538359.7699795,0.0,-86.06,-8.63,5.7,3.0,0.0,21.971999999999998,,,,,,,,7.0
1691538359.7799795,0.0,-86.25,-8.88,5.7,3.0,0.0,21.971999999999998,,,,,,,,7.0
1691538359.7899795,0.0,-86.13,-8.81,5.7,3.0,0.0,21.971999999999998,,,,,,,,7.0
1691538359.7999802,1.0235,-85.44,-7.88,5.7,3.0,0.0,21.971999999999998,,,,,,,,7.0
1691538359.8099802,42.965,-85.44,-8.56,5.7,3.0,0.0,21.971999999999998,,,,,,,,1183.0
1691538359.8199801,0.0,-85.69,-7.97,5.7,3.0,0.0,21.971999999999998,,,,,,,,7.0
1691538359.8299801,0.0,-85.69,-7.97,5.7,3.0,0.0,21.971999999999998,,,,,,,,7.0
1691538359.8399801,1.9151,-85.69,-7.97,5.7,3.0,0.0,21.971999999999998,,,,,,,,2915.5
1691538359.84998,12.1366,-85.31,-10.31,5.7,3.0,0.0,21.971999999999998,,,,,,,,1944.0
1691538359.85998,35.3174,-85.69,-7.81,5.7,3.0,0.0,21.971999999999998,,,,,,,,1944.0
1691538359.86998,30.622,-85.81,-8.19,5.7,3.0,0.0,21.971999999999998,,,,,,,,7.0
1691538359.8799796,2.0527,-86.0,-8.56,5.7,3.0,0.0,21.971999999999998,,,,,,,,7.0
1691538359.8899796,1.5363,-85.94,-18.88,13.26,27.04,7.69,21.971999999999998,,,,,,,,4395.0
