TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691420993.8462155,0.0,-120.88,-16.25,6.17,5.63,25.0,4.881,,,,,,,,93.0
1691420993.8562155,0.0,-120.22,-14.0,6.17,5.63,25.0,4.881,,,,,,,,93.0
1691420993.8662155,0.5132,-119.69,-15.19,6.17,5.63,25.0,4.881,,,,,,,,193.0
1691420993.8762155,2.0542,-119.69,-15.19,6.17,5.63,25.0,4.881,,,,,,,,193.0
1691420993.8862154,2.039,-118.88,-14.13,6.17,5.63,25.0,4.881,,,,,,,,7.0
1691420993.8962154,4.5983,-118.41,-13.22,6.17,5.63,25.0,4.881,,,,,,,,165.0
1691420993.9062154,0.0,-118.41,-13.22,6.17,5.63,25.0,4.881,,,,,,,,165.0
1691420993.9162154,5.4428,-118.41,-13.22,6.17,5.63,25.0,4.881,,,,,,,,7.0
1691420993.9262154,2.0507,-118.41,-13.22,6.17,5.63,25.0,4.881,,,,,,,,7.0
1691420993.9362154,12.2733,-117.75,-13.81,6.17,5.63,25.0,4.881,,,,,,,,7.0
1691420993.9462154,1.0251,-117.31,-10.75,6.17,5.63,25.0,4.881,,,,,,,,7.0
1691420993.9562154,1.0227,-117.31,-10.75,6.17,5.63,25.0,4.881,,,,,,,,7.0
1691420993.9662154,1.0238,-117.31,-10.75,6.17,5.63,25.0,4.881,,,,,,,,7.0
1691420993.9762158,7.6915,-116.56,-10.75,6.17,5.63,25.0,4.881,,,,,,,,48.0
1691420993.9862158,8.7293,-116.31,-13.25,6.17,5.63,25.0,4.881,,,,,,,,871.0
1691420993.9962158,1.0237,-116.31,-13.25,6.17,5.63,25.0,4.881,,,,,,,,1095.0
1691420994.0062158,3.5839999999999996,-116.31,-13.25,6.17,5.63,25.0,4.881,,,,,,,,999.0
1691420994.0162158,7.68,-116.31,-13.25,6.17,5.63,25.0,4.881,,,,,,,,999.0
1691420994.0262158,8.7075,-114.56,-11.75,9.37,35.87,5.0,4.881,,,,,,,,999.0
1691420994.0362158,5.121,-114.56,-11.75,9.37,35.87,5.0,4.881,,,,,,,,1143.0
1691420994.0462158,0.0,-114.06,-15.63,9.37,35.87,5.0,4.881,,,,,,,,1143.0
1691420994.0562158,12.288,-113.56,-13.81,9.37,35.87,5.0,4.881,,,,,,,,1239.0
1691420994.0662158,8.4382,-113.56,-13.81,9.37,35.87,5.0,4.881,,,,,,,,597.0
1691420994.0762155,2.1131,-113.31,-10.69,9.37,35.87,5.0,4.881,,,,,,,,597.0
1691420994.0862155,1.0253,-113.25,-13.0,10.91,40.74,0.0,4.881,,,,,,,,1239.0
1691420994.0962155,5.641,-112.88,-13.5,10.91,40.74,0.0,4.881,,,,,,,,533.0
1691420994.1062155,4.0809,-112.88,-13.5,10.91,40.74,0.0,4.881,,,,,,,,533.0
1691420994.1162155,1.5406,-112.88,-13.5,10.91,40.74,0.0,4.881,,,,,,,,749.0
1691420994.1262155,1.0211,-112.78,-13.28,10.91,40.74,0.0,4.881,,,,,,,,749.0
1691420994.1362154,2.0519,-112.5,-11.0,9.7,41.04,0.0,4.881,,,,,,,,903.0
1691420994.1462154,0.9964,-112.5,-11.0,9.7,41.04,0.0,4.881,,,,,,,,693.0
1691420994.1562154,2.1076,-112.5,-11.0,9.7,41.04,0.0,4.881,,,,,,,,999.0
1691420994.1662154,2.5610000000000004,-112.5,-13.13,9.7,41.04,0.0,4.881,,,,,,,,693.0
1691420994.1762154,7.6861,-112.25,-13.75,9.17,40.13,0.0,4.881,,,,,,,,807.0
