TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691260654.994524,0.0,-84.66,-10.16,5.18,3.0,0.0,23.845,,,,,,,,121.0
1691260655.004524,0.0,-84.5,-8.72,5.18,3.0,0.0,23.845,,,,,,,,121.0
1691260655.014524,0.0,-84.5,-8.72,5.18,3.0,0.0,23.845,,,,,,,,121.0
1691260655.024524,8.2191,-84.69,-7.0,5.18,3.0,0.0,23.845,,,,,,,,7.0
1691260655.034524,2.0433,-84.69,-7.0,5.18,3.0,0.0,23.845,,,,,,,,7.0
1691260655.044524,0.0,-85.47,-9.22,5.18,3.0,0.0,23.845,,,,,,,,7.0
1691260655.054524,0.0,-86.69,-11.0,5.18,3.0,0.0,23.845,,,,,,,,7.0
1691260655.064524,22.2429,-86.69,-11.0,5.18,3.0,0.0,23.845,,,,,,,,7.0
1691260655.074524,0.0,-87.0,-8.0,5.18,3.0,0.0,23.845,,,,,,,,121.0
1691260655.084524,0.0,-87.13,-10.19,5.18,3.0,0.0,23.845,,,,,,,,121.0
1691260655.094524,3.0943,-85.78,-10.38,5.18,3.0,0.0,23.845,,,,,,,,7.0
1691260655.1045241,32.3109,-85.78,-10.38,5.18,3.0,0.0,23.845,,,,,,,,2196.0
1691260655.1145241,8.6607,-85.78,-10.38,5.18,3.0,0.0,23.845,,,,,,,,2961.0
1691260655.124524,0.0,-85.75,-8.25,5.18,3.0,0.0,23.845,,,,,,,,1287.0
1691260655.134524,30.7661,-85.78,-9.72,5.18,3.0,0.0,23.845,,,,,,,,7.0
1691260655.144524,39.92,-85.88,-14.75,5.18,3.0,0.0,23.845,,,,,,,,7.0
1691260655.154524,14.3518,-85.88,-14.75,5.18,3.0,0.0,23.845,,,,,,,,661.0
1691260655.164524,7.6616,-85.88,-14.75,5.18,3.0,0.0,23.845,,,,,,,,661.0
1691260655.174524,27.7006,-85.88,-14.75,9.1,28.17,10.26,23.845,,,,,,,,661.0
1691260655.184524,32.7942,-85.88,-14.75,9.1,28.17,10.26,23.845,,,,,,,,749.0
1691260655.194524,19.9281,-85.88,-14.75,9.1,28.17,10.26,23.845,,,,,,,,221.0
1691260655.204524,8.6927,-85.56,-11.81,14.85,51.53,10.64,23.845,,,,,,,,232.0
1691260655.214524,32.3368,-85.56,-11.81,14.85,51.53,10.64,23.845,,,,,,,,7.0
