TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691255300.4386642,0.0,-87.06,-10.06,,,,,-77.2,-11.67,50.0,24.0,0.313,4.0,944.0,
1691255300.4486642,0.0,-87.06,-10.06,,,,,-77.2,-11.67,50.0,24.0,0.313,4.0,944.0,
1691255300.4586642,0.0,-87.06,-10.06,,,,,-77.2,-11.67,50.0,24.0,0.313,4.0,944.0,
1691255300.4686642,0.0,-87.06,-10.06,,,,,-77.2,-11.67,50.0,24.0,0.313,4.0,944.0,
1691255300.4786642,0.0,-87.19,-11.13,23.0,12.0,0.0,28.655,-76.51,-11.55,42.86,20.0,1.2819999999999998,4.0,768.0,749.0
1691255300.4886642,1.5428,-87.19,-11.13,23.0,12.0,0.0,28.655,-76.51,-11.55,42.86,20.0,1.2819999999999998,4.0,768.0,749.0
1691255300.4986641,8.6315,-87.19,-11.13,23.0,12.0,0.0,28.655,-76.51,-11.55,42.86,20.0,1.2819999999999998,4.0,768.0,749.0
1691255300.5086641,0.0,-87.19,-11.13,23.0,12.0,0.0,28.655,-76.51,-11.55,42.86,20.0,1.2819999999999998,4.0,768.0,749.0
1691255300.5186641,0.0,-87.19,-11.13,23.0,12.0,0.0,28.655,-76.51,-11.55,42.86,20.0,1.2819999999999998,4.0,768.0,749.0
1691255300.528664,0.0,-87.19,-11.13,23.0,12.0,0.0,28.655,-76.51,-11.55,42.86,20.0,1.2819999999999998,4.0,768.0,749.0
1691255300.538664,2.055,-87.19,-11.13,23.0,12.0,0.0,28.655,-76.51,-11.55,42.86,20.0,1.2819999999999998,4.0,768.0,749.0
1691255300.548664,19.9381,-87.19,-11.13,23.0,12.0,0.0,28.655,-76.51,-11.55,42.86,24.0,1.2819999999999998,30.0,7044.75,749.0
