TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691270470.0199034,0.0,-82.31,-14.38,8.8,3.0,0.0,8.19,,,,,,,,18.0
1691270470.0299034,0.0,-82.31,-14.38,8.8,3.0,0.0,8.19,,,,,,,,18.0
1691270470.0399034,1.5429,-82.31,-14.38,8.8,3.0,0.0,8.19,,,,,,,,18.0
1691270470.0499036,2.0453,-82.31,-14.38,8.8,3.0,0.0,8.19,,,,,,,,73.0
1691270470.0599036,6.6334,-82.31,-14.38,8.8,3.0,0.0,8.19,,,,,,,,73.0
1691270470.0699036,4.1257,-82.31,-14.38,8.8,3.0,0.0,8.19,,,,,,,,73.0
1691270470.0799036,3.5887,-84.19,-16.81,8.8,3.0,0.0,8.19,,,,,,,,1175.0
1691270470.0899036,2.0453,-83.56,-15.25,8.8,3.0,0.0,8.19,,,,,,,,1944.0
1691270470.0999036,12.2574,-83.38,-9.94,8.8,3.0,0.0,8.19,,,,,,,,823.0
1691270470.1099036,0.0,-83.38,-9.94,8.8,3.0,0.0,8.19,,,,,,,,147.0
1691270470.1199036,0.0,-82.81,-15.69,8.8,3.0,0.0,8.19,,,,,,,,147.0
1691270470.1299036,0.0,-82.63,-13.25,8.8,3.0,0.0,8.19,,,,,,,,2481.0
1691270470.1399035,24.1388,-82.94,-9.75,8.8,3.0,0.0,8.19,,,,,,,,1764.0
1691270470.1499038,5.6264,-83.44,-14.25,8.8,3.0,0.0,8.19,,,,,,,,721.0
1691270470.1599038,1.0253,-84.0,-14.0,21.83,37.87,25.0,8.19,,,,,,,,721.0
1691270470.1699038,1.0243,-84.0,-14.0,21.83,37.87,25.0,8.19,,,,,,,,1908.0
1691270470.1799035,16.9231,-85.0,-9.94,21.83,37.87,25.0,8.19,,,,,,,,293.0
1691270470.1899035,13.2788,-85.0,-9.94,21.83,37.87,25.0,8.19,,,,,,,,738.0
1691270470.1999035,2.0431,-85.0,-9.94,21.83,37.87,25.0,8.19,,,,,,,,2206.5
1691270470.2099035,1.0253,-84.75,-9.06,21.83,37.87,25.0,8.19,,,,,,,,1932.0
1691270470.2199035,27.7145,-84.75,-9.06,21.83,37.87,25.0,8.19,,,,,,,,1489.5
1691270470.2299035,4.105,-82.38,-15.56,16.65,25.57,4.76,8.19,,,,,,,,1489.5
1691270470.2399035,2.5536,-82.38,-15.56,16.65,25.57,4.76,8.19,,,,,,,,3343.5
1691270470.2499034,2.0484,-80.44,-13.88,16.65,25.57,4.76,8.19,,,,,,,,975.0
1691270470.2599034,27.6535,-79.81,-13.94,16.65,25.57,4.76,8.19,,,,,,,,746.0
1691270470.2699034,3.0439999999999996,-78.81,-15.44,16.65,25.57,4.76,8.19,,,,,,,,1501.5
1691270470.2799034,2.5874,-78.81,-15.44,16.65,25.57,4.76,8.19,,,,,,,,2879.5
1691270470.2899034,0.0,-77.28,-12.44,16.65,25.57,4.76,8.19,,,,,,,,1537.5
1691270470.2999036,1.9555,-77.28,-12.44,16.65,25.57,4.76,8.19,,,,,,,,726.0
1691270470.3099036,33.7236,-77.28,-12.44,16.65,25.57,4.76,8.19,,,,,,,,726.0
1691270470.3199036,2.5562,-76.56,-14.19,21.78,30.74,4.35,8.19,,,,,,,,1597.5
1691270470.3299036,0.0,-76.56,-13.94,21.78,30.74,4.35,8.19,,,,,,,,1609.5
1691270470.3399036,20.9773,-76.56,-12.56,21.78,30.74,4.35,8.19,,,,,,,,1609.5
1691270470.3499036,8.6814,-76.56,-12.31,21.78,30.74,4.35,8.19,,,,,,,,2016.0
1691270470.3599036,11.7619,-76.56,-12.31,22.86,25.95,0.0,8.19,,,,,,,,161.0
1691270470.3699036,0.0,-76.75,-11.5,22.86,25.95,0.0,8.19,,,,,,,,1944.0
1691270470.3799036,18.9972,-76.81,-12.0,22.86,25.95,0.0,8.19,,,,,,,,1800.0
1691270470.3899035,17.9039,-76.81,-12.0,22.86,25.95,0.0,8.19,,,,,,,,1597.5
1691270470.3999038,0.0,-76.81,-12.0,22.86,25.95,0.0,8.19,,,,,,,,1127.0
