TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_TBS,5G_RB,4G_TBS
1691534510.791833,0.0,-105.16,-12.8,,,,,,,,,,,,149.0
1691534510.801833,5.6241,-105.16,-12.8,,,,,,,,,,,,149.0
1691534510.811833,4.6089,-105.16,-12.8,,,,,,,,,,,,149.0
1691534510.821833,0.0,-105.16,-12.8,,,,,,,,,,,,149.0
1691534510.8318331,0.0,-101.31,-14.31,25.07,5.43,16.67,5.025,-103.88,-11.89,25.93,20.0,0.237,132.0,2.0,133.0
1691534510.8418329,0.0,-101.31,-14.31,25.07,5.43,16.67,5.025,-103.88,-11.89,25.93,20.0,0.237,132.0,2.0,133.0
1691534510.8518329,0.0,-101.31,-14.31,25.07,5.43,16.67,5.025,-103.88,-11.89,25.93,20.0,0.237,132.0,2.0,133.0
1691534510.8618329,2.0503,-101.31,-14.31,25.07,5.43,16.67,5.025,-103.88,-11.89,25.93,24.0,0.237,261.0,3.0,133.0
1691534510.8718328,10.2544,-101.31,-14.31,25.07,5.43,16.67,5.025,-103.88,-11.89,25.93,19.5,0.237,191.67,2.667,133.0
1691534510.8818328,3.0711,-101.31,-14.31,25.07,5.43,16.67,5.025,-103.88,-11.89,25.93,22.0,0.237,153.0,2.0,77.0
1691534510.8918328,2.5608,-100.33,-11.71,25.07,5.43,16.67,5.025,-103.88,-11.89,25.93,20.67,0.237,141.75,2.25,77.0
1691534510.9018328,3.0717,-100.38,-12.5,25.07,5.43,16.67,5.025,-103.88,-11.89,25.93,21.5,0.237,147.0,2.0,77.0
1691534510.9118328,1.0237,-100.38,-12.5,25.07,5.43,16.67,5.025,-103.88,-11.89,25.93,21.5,0.237,147.0,2.0,77.0
1691534510.921833,2.5605,-99.75,-13.25,25.07,5.43,16.67,5.025,-103.88,-11.89,25.93,22.33,0.237,177.0,2.25,77.0
