TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_TBS,5G_RB,4G_TBS
1691510555.350873,8.1781,-90.75,-12.81,25.0,2.5,,,,,,,,,,185.0
1691510555.360873,2.0453,-89.38,-8.78,25.0,2.5,,,,,,,,,,185.0
1691510555.370873,0.0,-89.63,-9.5,25.0,2.5,,,,,,,,,,185.0
1691510555.380873,0.0,-89.94,-10.25,25.0,2.5,,,,,,,,,,185.0
1691510555.390873,0.0,-89.94,-10.25,25.0,2.5,,,,,,,,,,185.0
1691510555.400873,4.6214,-89.94,-10.25,25.0,2.5,,,,,,,,,,185.0
1691510555.410873,9.728,-89.94,-10.25,25.0,2.5,,,,,,,,,,185.0
1691510555.4208732,7.6616,-89.94,-10.25,25.0,2.5,,,,,,,,,,185.0
1691510555.4308732,0.0,-89.94,-10.5,25.0,2.5,,,,,,,,,,185.0
1691510555.4408731,1.0572,-89.94,-10.5,25.0,2.5,,,,,,,,,,185.0
1691510555.4508731,5.6337,-89.94,-10.5,25.0,2.5,,,,,,,,,,185.0
1691510555.4608731,10.242,-91.5,-13.63,25.0,2.5,,,,,,,,,,185.0
1691510555.4708726,2.0469999999999997,-90.19,-13.88,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,2.63,19.0,0.528,185.0,3.0,141.0
1691510555.480873,6.648,-90.19,-13.88,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,2.63,19.0,0.528,185.0,3.0,141.0
1691510555.490873,2.0505,-90.19,-13.88,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,2.63,20.0,0.528,150.0,2.333,141.0
1691510555.500873,1.0238,-90.19,-13.88,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,2.63,20.0,0.528,129.0,2.0,141.0
1691510555.510873,18.9459,-90.19,-13.88,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,2.63,19.5,0.528,154.33,2.5,141.0
1691510555.520873,12.2868,-90.19,-13.88,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,2.63,21.5,0.528,147.0,2.0,141.0
1691510555.530873,7.6129999999999995,-90.19,-13.88,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,2.63,18.83,0.528,194.33,3.167,141.0
1691510555.540873,4.6433,-90.19,-13.88,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,2.63,21.0,0.528,285.0,4.0,141.0
1691510555.550873,17.3958,-90.19,-13.88,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,2.63,18.67,0.528,164.33,2.833,77.0
1691510555.560873,29.2542,-90.25,-12.81,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,2.63,20.0,0.528,129.0,2.0,77.0
1691510555.570873,13.2974,-90.44,-11.94,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,2.63,18.33,0.528,171.67,3.0,77.0
1691510555.580873,19.4327,-90.5,-11.75,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,2.63,19.0,0.528,185.0,3.0,77.0
1691510555.590873,11.2821,-90.63,-10.31,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,2.63,18.75,0.528,146.6,2.4,185.0
1691510555.600873,32.2754,-88.69,-12.38,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,7.14,18.0,0.607,165.0,3.0,373.0
1691510555.610873,6.6553,-88.38,-12.5,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,7.14,20.6,0.607,158.71,2.571,185.0
1691510555.620873,26.6134,-88.25,-11.88,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,7.14,22.0,0.607,153.0,2.0,185.0
1691510555.630873,24.0688,-88.56,-10.47,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,7.14,22.0,0.607,205.0,2.667,185.0
1691510555.640873,1.0243,-89.25,-9.88,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,7.14,24.0,0.607,261.0,3.0,185.0
1691510555.650873,18.9213,-89.25,-9.88,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,7.14,20.0,0.607,198.0,3.0,185.0
1691510555.660873,2.5603,-89.56,-10.19,27.5,11.0,0.0,4.0969999999999995,-94.51,-11.02,7.14,21.0,0.607,281.0,3.5,185.0
1691510555.6708732,30.6893,-89.38,-13.13,27.5,11.0,0.0,4.0969999999999995,-94.46,-11.09,7.14,24.5,0.607,269.0,3.0,185.0
1691510555.6808732,42.0344,-89.38,-10.88,27.5,11.0,0.0,4.0969999999999995,-94.46,-11.09,7.14,17.0,0.607,101.0,2.0,157.0
1691510555.6908731,5.6337,-89.75,-10.63,27.5,11.0,0.0,4.0969999999999995,-94.46,-11.09,7.14,19.67,0.607,197.0,3.0,549.0
1691510555.7008731,3.5648,-90.0,-11.38,27.5,11.0,0.0,4.0969999999999995,-94.46,-11.09,2.63,18.0,0.556,165.0,3.0,373.0
1691510555.7108731,41.0791,-90.0,-9.56,27.5,11.0,0.0,4.0969999999999995,-94.46,-11.09,2.63,17.5,0.556,143.67,3.0,373.0
1691510555.7208726,6.6673,-90.0,-9.56,27.5,11.0,0.0,4.0969999999999995,-94.46,-11.09,2.63,17.5,0.556,143.67,3.0,157.0
1691510555.730873,47.6923,-90.88,-12.06,27.16,11.84,17.65,4.0969999999999995,-94.46,-11.09,2.63,20.5,0.556,181.0,2.667,1095.0
1691510555.740873,9.7241,-90.88,-12.06,27.16,11.84,17.65,4.0969999999999995,-94.46,-11.09,2.63,22.0,0.556,231.0,3.0,1431.0
1691510555.750873,1.0206,-90.5,-12.13,27.16,11.84,17.65,4.0969999999999995,-94.46,-11.09,2.63,19.0,0.556,185.0,3.0,389.0
1691510555.760873,5.6433,-90.13,-12.81,27.16,11.84,5.26,4.0969999999999995,-94.46,-11.09,2.63,20.83,0.556,187.67,2.667,935.0
1691510555.770873,58.9212,-89.75,-11.63,27.16,11.84,5.26,4.0969999999999995,-94.46,-11.09,2.63,20.67,0.556,182.33,2.667,149.0
1691510555.780873,16.3448,-89.5,-10.06,26.8,18.35,5.26,4.0969999999999995,-94.46,-11.09,2.63,21.0,0.556,141.0,2.0,185.0
1691510555.790873,1.0249,-89.13,-9.69,26.8,18.35,15.0,4.0969999999999995,-94.46,-11.09,2.63,18.0,0.556,165.0,3.0,1239.0
1691510555.800873,3.5161,-89.25,-10.16,26.4,10.5,15.0,4.0969999999999995,-94.46,-11.09,2.38,18.0,6.209,147.33,2.667,586.2
1691510555.810873,57.4342,-89.25,-10.16,26.4,10.5,10.0,4.0969999999999995,-94.46,-11.09,2.38,18.5,6.209,175.0,3.0,389.0
1691510555.820873,12.2966,-89.5,-9.38,26.4,10.5,10.0,4.0969999999999995,-94.46,-11.09,2.38,19.5,6.209,153.0,2.5,749.0
1691510555.830873,4.0895,-89.5,-9.75,27.45,6.55,10.0,4.0969999999999995,-94.46,-11.09,2.38,14.5,6.209,2772.0,101.5,1383.0
1691510555.840873,0.0,-89.19,-9.97,27.45,6.55,20.0,4.0969999999999995,-94.99,-11.47,2.38,12.5,6.209,2164.0,101.0,1908.0
1691510555.850873,1.5345,-88.81,-9.38,26.6,13.55,0.0,4.0969999999999995,-94.99,-11.47,2.38,15.5,6.209,2445.0,101.0,1287.0
1691510555.860873,1.0256,-88.81,-9.38,26.6,13.55,0.0,4.0969999999999995,-94.99,-11.47,2.38,18.0,6.209,165.0,3.0,1479.0
1691510555.870873,1.0222,-88.56,-9.88,26.6,13.55,15.0,4.0969999999999995,-94.99,-11.47,2.38,16.8,6.209,1899.0,68.333,775.0
1691510555.880873,104.4373,-88.5,-10.13,25.95,12.6,15.0,4.0969999999999995,-94.99,-11.47,2.38,9.5,6.209,4674.5,196.0,1191.0
1691510555.890873,2.0443,-88.31,-11.06,25.95,12.6,15.0,4.0969999999999995,-94.99,-11.47,2.38,7.83,6.209,4140.67,200.0,1287.0
1691510555.900873,76.8538,-88.31,-11.06,26.55,16.9,0.0,4.0969999999999995,-94.99,-11.47,0.0,8.0,14.654000000000002,4227.0,200.0,1143.0
1691510555.910873,15.3615,-88.81,-11.06,26.55,16.9,10.0,4.0969999999999995,-94.99,-11.47,0.0,8.17,14.654000000000002,4312.0,200.0,469.0
1691510555.9208732,34.2971,-88.81,-11.06,26.8,8.9,10.0,4.0969999999999995,-94.99,-11.47,0.0,8.0,14.654000000000002,4227.0,200.0,775.0
1691510555.9308732,16.3807,-89.16,-9.44,26.8,8.9,10.0,4.0969999999999995,-94.99,-11.47,0.0,8.43,14.654000000000002,4445.57,200.0,469.0
1691510555.9408731,2.5394,-88.94,-12.06,26.5,11.6,5.0,4.0969999999999995,-94.99,-11.47,0.0,8.75,14.654000000000002,4609.5,200.0,935.0
1691510555.9508731,0.0,-88.5,-11.94,26.5,11.6,5.0,4.0969999999999995,-94.99,-11.47,0.0,9.0,14.654000000000002,4737.0,200.0,807.0
1691510555.9608731,94.1233,-88.5,-11.94,27.2,8.6,5.0,4.0969999999999995,-94.99,-11.47,0.0,9.0,14.654000000000002,4737.0,200.0,749.0
1691510555.9708726,36.623000000000005,-88.44,-9.47,27.2,8.6,5.0,4.0969999999999995,-94.99,-11.47,0.0,9.83,14.654000000000002,4844.0,200.0,357.0
1691510555.980873,7.6769,-88.44,-11.56,27.2,8.6,10.0,4.0969999999999995,-94.99,-11.47,0.0,9.0,14.654000000000002,4737.0,200.0,389.0
