TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_TBS,5G_RB,4G_TBS
1691339888.605616,0.0,-92.69,-16.69,17.75,2.25,0.0,,,,,,,,,105.0
1691339888.615616,0.0,-92.69,-16.69,19.33,2.5,0.0,,,,,,,,,105.0
1691339888.625616,0.5123,-92.5,-15.94,19.33,2.5,0.0,,,,,,,,,61.0
1691339888.635616,0.0,-92.5,-15.94,16.67,2.83,0.0,,,,,,,,,133.0
1691339888.645616,1.0286,-93.0,-16.06,16.67,2.83,0.0,,,,,,,,,75.0
1691339888.655616,0.0,-93.0,-16.06,16.67,2.83,0.0,,,,,,,,,225.0
1691339888.665616,0.0,-93.19,-16.69,16.67,2.83,0.0,,,,,,,,,807.0
1691339888.675616,0.0,-93.19,-16.69,16.67,2.83,0.0,,,,,,,,,807.0
1691339888.685616,1.0263,-92.75,-16.19,16.67,2.83,0.0,,,,,,,,,79.0
1691339888.695616,0.0,-92.75,-16.19,18.8,5.0,0.0,,,,,,,,,79.0
1691339888.705616,0.0,-92.31,-17.0,18.8,5.0,0.0,,,,,,,,,113.0
1691339888.715616,0.0,-92.94,-15.75,15.0,4.63,33.33,0.198,-97.33,-13.96,25.0,0.0,0.013999999999999999,36.0,8.0,249.0
1691339888.725616,1.0248,-92.94,-15.75,15.0,4.63,33.33,0.198,-97.33,-13.96,25.0,0.0,0.013999999999999999,36.0,8.0,249.0
1691339888.7356162,0.0,-92.94,-15.75,15.0,4.63,33.33,0.198,-97.33,-13.96,25.0,0.0,0.013999999999999999,36.0,8.0,249.0
1691339888.7456162,0.0,-92.94,-15.75,15.0,4.63,33.33,0.198,-97.33,-13.96,25.0,0.0,0.013999999999999999,36.0,8.0,61.0
1691339888.7556162,0.0,-93.25,-15.88,15.0,4.63,33.33,0.198,-97.33,-13.96,25.0,0.0,0.013999999999999999,36.0,8.0,55.0
1691339888.7656162,0.0,-93.06,-16.94,17.0,4.0,33.33,0.198,-97.33,-13.96,25.0,0.0,0.013999999999999999,36.0,8.0,161.0
1691339888.7756162,0.0,-93.06,-16.94,17.0,4.0,33.33,0.198,-97.33,-13.96,25.0,0.0,0.013999999999999999,36.0,8.0,161.0
1691339888.7856162,1.0234,-93.06,-16.94,17.0,4.0,33.33,0.198,-97.33,-13.96,25.0,0.0,0.013999999999999999,76.0,16.0,161.0
1691339888.795616,0.0,-93.06,-16.94,17.0,4.0,33.33,0.198,-97.33,-13.96,25.0,0.0,0.013999999999999999,76.0,16.0,161.0
1691339888.805616,0.0,-92.69,-19.13,17.0,4.0,33.33,0.198,-97.33,-13.96,25.0,0.0,0.013999999999999999,76.0,16.0,161.0
1691339888.8156161,0.0,-92.69,-19.13,17.0,4.0,0.0,0.198,-97.33,-13.96,25.0,0.0,0.013999999999999999,76.0,16.0,249.0
1691339888.8256161,0.0,-92.69,-19.69,17.0,4.0,0.0,0.198,-97.33,-13.96,25.0,0.0,0.013999999999999999,36.0,8.0,249.0
1691339888.835616,0.0,-93.44,-20.19,17.0,4.0,0.0,0.198,-97.33,-13.96,25.0,0.0,0.013999999999999999,123.0,16.0,249.0
1691339888.845616,0.0,-93.44,-20.19,20.5,6.0,0.0,0.198,-97.33,-13.96,25.0,0.0,0.013999999999999999,123.0,16.0,249.0
1691339888.855616,0.0,-94.56,-18.94,20.5,6.0,0.0,0.198,-97.33,-13.96,25.0,0.0,0.013999999999999999,123.0,16.0,249.0
1691339888.865616,0.0,-94.75,-19.94,20.5,6.0,0.0,0.198,-97.33,-13.96,25.0,4.0,0.013999999999999999,69.0,3.0,249.0
1691339888.875616,0.0,-94.75,-19.94,20.5,6.0,0.0,0.198,-97.33,-13.96,25.0,4.0,0.013999999999999999,69.0,3.0,249.0
1691339888.885616,0.0,-94.75,-19.94,20.5,6.0,0.0,0.198,-97.33,-13.96,25.0,3.0,0.013999999999999999,51.0,3.0,249.0
1691339888.895616,0.0,-94.19,-18.38,20.5,6.0,0.0,0.198,-97.33,-13.96,25.0,3.0,0.013999999999999999,51.0,3.0,249.0
1691339888.905616,18.9137,-93.56,-19.0,20.5,6.0,0.0,0.198,-97.33,-13.96,0.0,3.0,0.044000000000000004,51.0,3.0,249.0
1691339888.915616,3.0708,-93.56,-19.0,20.5,6.0,0.0,0.198,-97.33,-13.96,0.0,6.0,0.044000000000000004,101.0,3.0,249.0
1691339888.925616,0.0,-93.56,-19.0,20.5,6.0,0.0,0.198,-97.33,-13.96,0.0,6.0,0.044000000000000004,101.0,3.0,249.0
1691339888.935616,0.0,-93.56,-19.0,20.5,6.0,0.0,0.198,-97.33,-13.96,0.0,6.0,0.044000000000000004,101.0,3.0,249.0
1691339888.945616,0.0,-91.75,-18.81,14.0,4.0,0.0,0.198,-97.32,-14.56,0.0,6.0,0.044000000000000004,101.0,3.0,249.0
1691339888.955616,1.0252,-91.75,-18.81,14.0,4.0,0.0,0.198,-97.32,-14.56,0.0,6.0,0.044000000000000004,101.0,3.0,249.0
1691339888.965616,8.7092,-91.75,-18.81,14.0,4.0,0.0,0.198,-97.32,-14.56,0.0,4.0,0.044000000000000004,92.0,4.0,125.0
1691339888.975616,0.0,-92.19,-17.44,14.0,4.0,0.0,0.198,-97.32,-14.56,0.0,4.0,0.044000000000000004,92.0,4.0,125.0
1691339888.9856162,2.56,-92.19,-17.44,14.0,4.0,0.0,0.198,-97.32,-14.56,0.0,4.0,0.044000000000000004,92.0,4.0,67.0
1691339888.9956162,0.0,-92.19,-17.44,14.0,4.0,0.0,0.198,-97.32,-14.56,0.0,4.0,0.044000000000000004,92.0,4.0,217.0
1691339889.0056162,5.6348,-92.19,-17.44,14.0,4.0,0.0,0.198,-97.32,-14.56,0.0,4.0,0.0,92.0,4.0,149.0
1691339889.0156162,0.0,-92.19,-17.44,23.67,7.67,0.0,0.198,-97.32,-14.56,0.0,4.0,0.0,92.0,4.0,317.0
1691339889.0256162,5.1226,-92.06,-17.38,27.0,4.0,0.0,0.198,-97.32,-14.56,0.0,4.0,0.0,92.0,4.0,528.0
1691339889.0356162,0.0,-92.06,-17.38,27.0,4.0,0.0,0.198,-97.32,-14.56,0.0,4.0,0.0,92.0,4.0,528.0
1691339889.045616,0.0,-92.25,-18.56,27.0,4.0,0.0,0.198,-97.32,-14.56,0.0,4.0,0.0,92.0,4.0,317.0
1691339889.055616,0.0,-92.25,-18.56,27.0,4.0,0.0,0.198,-97.32,-14.56,0.0,4.0,0.0,92.0,4.0,317.0
1691339889.0656161,1.0213,-92.5,-18.38,27.0,4.0,0.0,0.198,-97.32,-14.56,0.0,4.0,0.0,92.0,4.0,317.0
1691339889.0756161,7.7116,-92.5,-18.38,27.0,4.0,0.0,0.198,-97.32,-14.56,0.0,4.0,0.0,92.0,4.0,317.0
1691339889.085616,0.0,-92.5,-18.38,27.0,4.0,0.0,0.198,-97.32,-14.56,0.0,4.0,0.0,92.0,4.0,301.0
1691339889.095616,0.0,-92.38,-19.19,27.0,4.0,0.0,0.198,-97.32,-14.56,0.0,4.0,0.0,92.0,4.0,301.0
1691339889.105616,0.0,-91.69,-18.06,27.0,4.0,0.0,0.198,-97.32,-14.56,20.0,4.0,0.021,92.0,4.0,301.0
1691339889.115616,1.5374,-91.69,-18.06,24.0,4.0,0.0,0.198,-97.32,-14.56,20.0,4.0,0.021,92.0,4.0,261.0
1691339889.125616,0.0,-90.19,-19.94,24.5,4.0,0.0,,,,,,,,,301.0
1691339889.135616,0.0,-90.19,-19.94,24.5,4.0,0.0,,,,,,,,,317.0
1691339889.145616,12.8347,-90.19,-19.94,24.5,4.0,0.0,,,,,,,,,233.0
1691339889.155616,0.0,-90.75,-19.5,25.0,10.33,0.0,,,,,,,,,1287.0
1691339889.165616,0.0,-90.75,-19.5,25.0,10.33,0.0,,,,,,,,,389.0
1691339889.175616,0.0,-91.06,-17.94,25.0,10.33,0.0,,,,,,,,,389.0
1691339889.185616,4.6182,-91.06,-17.94,15.0,19.33,0.0,,,,,,,,,249.0
