TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691509807.9760358,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509807.9860358,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509807.996036,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.006036,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.016036,10.2718,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.026036,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.036036,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.046036,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.056036,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.066036,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.076036,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.086036,21.4804,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.096036,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.1060364,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.1160364,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.1260364,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.1360364,1.0179,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.146036,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.156036,24.1534,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.166036,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.176036,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.1860359,2.5618,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.1960359,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.2060359,2.0616,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.2160358,27.1877,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.2260358,16.402,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.2360358,2.0411,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.246036,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.256036,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.266036,4.9247,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.276036,2.9366,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.286036,34.6092,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.296036,7.6746,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.306036,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.316036,0.0,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.326036,4.6117,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.336036,2.1624,-77.0,-10.19,,,,0.002,,,,,,,,
1691509808.346036,41.7854,-77.0,-10.19,,,,0.002,,,,,,,,
