TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691534497.7015285,1.025,-110.88,-16.75,3.65,27.09,0.0,0.807,-106.13,-14.57,0.0,1.0,89.959,4.0,24.0,7.0
1691534497.7115285,101.2848,-110.88,-16.75,3.65,27.09,0.0,0.807,-106.13,-14.57,0.0,1.0,89.959,4.0,24.0,7.0
1691534497.7215285,65.4182,-110.88,-16.75,3.65,27.09,0.0,0.807,-106.13,-14.57,0.0,4.33,89.959,186.55,663.0,7.0
1691534497.7315285,81.92,-110.88,-16.75,3.65,27.09,0.0,0.807,-106.13,-14.57,0.0,5.0,89.959,276.0,1249.0,7.0
1691534497.7415285,60.012,-110.88,-16.75,3.65,27.09,0.0,0.807,-106.13,-14.57,0.0,4.8,89.959,288.31,1162.33,7.0
1691534497.7515285,93.2026,-110.88,-16.75,3.65,27.09,0.0,0.807,-106.13,-14.57,0.0,4.8,89.959,248.0,1162.33,7.0
1691534497.7615285,62.9823,-110.88,-16.75,3.65,27.09,0.0,0.807,-106.13,-14.57,0.0,4.44,89.959,292.81,840.33,7.0
1691534497.7715282,184.8265,-110.88,-16.75,3.65,27.09,0.0,0.807,-106.13,-14.57,0.0,4.44,89.959,241.0,840.33,7.0
1691534497.7815282,1.5352,-110.88,-16.75,3.65,27.09,0.0,0.807,-106.13,-14.57,0.0,3.71,89.959,68.19,338.14,7.0
1691534497.7915282,89.1683,-110.88,-16.75,3.65,27.09,0.0,0.807,-106.13,-14.57,0.0,4.75,89.959,247.63,1010.58,7.0
1691534497.8015282,48.1136,-110.88,-16.75,3.65,27.09,0.0,0.807,-106.13,-14.57,0.0,4.8,89.959,176.4,540.4,7.0
1691534497.8115282,75.0389,-110.88,-16.75,3.65,27.09,0.0,0.807,-106.13,-14.57,0.0,5.0,89.959,270.99,1146.08,7.0
