TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_TBS,5G_RB,4G_TBS
1691344464.799308,0.0,-103.06,-8.69,26.6,6.6,0.0,48.428999999999995,,,,,,,,69.0
1691344464.809308,10.5296,-103.06,-8.69,26.6,6.6,0.0,48.428999999999995,,,,,,,,69.0
1691344464.819308,0.0,-101.69,-9.63,26.6,6.6,0.0,48.428999999999995,,,,,,,,69.0
1691344464.829308,0.0,-101.69,-9.63,26.6,6.6,0.0,48.428999999999995,,,,,,,,157.0
1691344464.839308,6.66,-101.69,-9.63,26.6,6.6,0.0,48.428999999999995,,,,,,,,157.0
1691344464.849308,5.6264,-100.41,-9.06,26.6,6.6,0.0,48.428999999999995,,,,,,,,469.0
1691344464.859308,9.7251,-100.41,-9.06,26.6,6.6,0.0,48.428999999999995,,,,,,,,469.0
1691344464.869308,0.0,-99.44,-11.13,26.6,6.6,0.0,48.428999999999995,,,,,,,,469.0
1691344464.879308,1.0242,-99.19,-8.38,26.6,6.6,0.0,48.428999999999995,,,,,,,,469.0
1691344464.889308,5.6314,-99.19,-8.38,26.6,6.6,0.0,48.428999999999995,,,,,,,,469.0
1691344464.899308,18.9497,-99.19,-8.38,26.6,6.6,0.0,48.428999999999995,,,,,,,,469.0
1691344464.909308,20.9647,-99.06,-10.31,26.6,6.6,0.0,48.428999999999995,,,,,,,,157.0
1691344464.919308,0.0,-99.06,-10.31,26.6,6.6,0.0,48.428999999999995,,,,,,,,157.0
1691344464.9293082,12.3077,-99.09,-9.16,26.6,6.6,0.0,48.428999999999995,,,,,,,,157.0
1691344464.9393082,27.6452,-99.09,-9.16,26.6,6.6,0.0,48.428999999999995,,,,,,,,157.0
1691344464.9493082,50.6728,-99.56,-9.38,26.6,6.6,0.0,48.428999999999995,,,,,,,,157.0
1691344464.959308,0.0,-100.13,-9.16,26.6,6.6,0.0,48.428999999999995,,,,,,,,5861.0
1691344464.969308,0.0,-100.84,-10.91,26.6,6.6,0.0,48.428999999999995,,,,,,,,5861.0
1691344464.979308,38.951,-100.84,-10.91,26.6,6.6,0.0,48.428999999999995,,,,,,,,5861.0
1691344464.989308,41.963,-100.84,-10.91,26.6,6.6,0.0,48.428999999999995,,,,,,,,373.0
1691344464.999308,57.8849,-100.84,-10.91,26.6,6.6,0.0,48.428999999999995,,,,,,,,2769.0
1691344465.009308,45.0065,-100.94,-9.88,26.6,6.6,0.0,48.428999999999995,,,,,,,,1383.0
1691344465.019308,32.8205,-100.81,-10.31,25.91,48.36,0.0,48.428999999999995,,,,,,,,105.0
1691344465.029308,46.9584,-100.88,-11.0,25.91,48.36,0.0,48.428999999999995,,,,,,,,185.0
1691344465.039308,66.2733,-101.0,-13.69,25.91,48.36,10.0,48.428999999999995,,,,,,,,185.0
1691344465.049308,55.7745,-101.25,-10.75,25.91,48.36,10.0,48.428999999999995,,,,,,,,7407.0
1691344465.059308,46.498999999999995,-101.56,-11.94,26.92,57.92,10.0,48.428999999999995,,,,,,,,2769.0
1691344465.069308,58.4381,-102.0,-10.44,26.92,57.92,10.0,48.428999999999995,,,,,,,,2865.0
1691344465.079308,49.1668,-102.44,-10.94,26.92,57.92,8.33,48.428999999999995,,,,,,,,105.0
1691344465.089308,60.4644,-102.44,-10.94,26.92,57.92,8.33,48.428999999999995,,,,,,,,3662.0
1691344465.099308,55.7857,-102.69,-12.38,26.36,51.79,8.33,48.428999999999995,,,,,,,,6378.0
1691344465.109308,50.7134,-102.75,-13.69,26.36,51.79,0.0,48.428999999999995,,,,,,,,105.0
1691344465.119308,60.9463,-102.56,-12.31,26.36,67.73,0.0,48.428999999999995,,,,,,,,185.0
1691344465.129308,55.1911,-102.25,-12.44,26.36,67.73,0.0,48.428999999999995,,,,,,,,7167.0
1691344465.139308,55.368,-102.25,-12.44,26.36,67.73,0.0,48.428999999999995,,,,,,,,7407.0
1691344465.149308,56.832,-101.41,-12.59,27.36,81.71,0.0,48.428999999999995,,,,,,,,6882.0
1691344465.159308,23.0331,-101.41,-12.59,27.42,81.37,0.0,48.428999999999995,,,,,,,,3662.0
1691344465.169308,58.8623,-101.41,-12.59,27.42,81.37,5.56,48.428999999999995,,,,,,,,8324.0
1691344465.1793082,55.3126,-101.41,-12.59,27.42,81.37,5.56,48.428999999999995,,,,,,,,7407.0
1691344465.1893082,51.7327,-100.63,-11.0,27.5,84.67,5.56,48.428999999999995,,,,,,,,7407.0
1691344465.1993082,44.5306,-100.69,-11.63,27.5,84.67,5.0,48.428999999999995,,,,,,,,7407.0
1691344465.209308,58.3213,-100.69,-12.19,27.5,82.7,5.0,48.428999999999995,,,,,,,,7407.0
1691344465.219308,54.2937,-100.81,-12.94,27.5,82.7,5.0,48.428999999999995,,,,,,,,7407.0
1691344465.229308,43.5069,-100.44,-11.81,27.4,79.15,5.0,48.428999999999995,,,,,,,,6882.0
1691344465.239308,46.5967,-99.69,-14.13,27.4,79.15,0.0,48.428999999999995,,,,,,,,6882.0
1691344465.249308,60.4523,-99.31,-10.88,27.3,84.0,0.0,48.428999999999995,,,,,,,,7167.0
1691344465.259308,56.8036,-98.81,-11.63,27.3,84.0,0.0,48.428999999999995,,,,,,,,4107.0
1691344465.269308,53.2427,-98.56,-10.88,27.4,84.45,0.0,48.428999999999995,,,,,,,,7407.0
1691344465.279308,0.0,-98.75,-12.0,27.4,84.45,0.0,48.428999999999995,,,,,,,,6378.0
1691344465.289308,0.0,-98.88,-10.94,27.4,84.45,0.0,48.428999999999995,,,,,,,,8324.0
1691344465.299308,109.5132,-99.0,-11.0,27.4,83.2,0.0,48.428999999999995,,,,,,,,8324.0
1691344465.309308,75.1363,-99.0,-11.0,27.4,83.2,0.0,48.428999999999995,,,,,,,,8324.0
1691344465.319308,67.6584,-98.88,-11.16,27.4,83.65,0.0,48.428999999999995,,,,,,,,8324.0
1691344465.329308,59.4574,-98.38,-12.5,27.4,83.65,0.0,48.428999999999995,,,,,,,,6882.0
1691344465.339308,50.1459,-97.81,-11.94,27.5,79.17,10.0,48.428999999999995,,,,,,,,8324.0
1691344465.349308,31.7345,-97.81,-11.94,27.11,80.16,10.0,48.428999999999995,,,,,,,,8324.0
1691344465.359308,15.8799,-97.94,-10.94,27.11,80.16,5.0,48.428999999999995,,,,,,,,7407.0
1691344465.369308,0.0,-98.69,-10.5,27.1,85.25,5.0,48.428999999999995,,,,,,,,8324.0
1691344465.379308,112.8657,-98.69,-10.5,27.1,85.25,5.0,48.428999999999995,,,,,,,,4107.0
