TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691332059.1003954,0.0,-77.19,-6.34,9.0,3.0,0.0,6.063,,,,,,,,18.0
1691332059.1103954,0.0,-77.25,-10.94,9.0,3.0,0.0,6.063,,,,,,,,18.0
1691332059.1203954,0.0,-76.0,-5.69,9.0,3.0,0.0,6.063,,,,,,,,18.0
1691332059.1303954,0.0,-75.81,-6.63,9.0,3.0,0.0,6.063,,,,,,,,69.0
1691332059.1403954,0.0,-76.5,-2.56,9.0,3.0,0.0,6.063,,,,,,,,69.0
1691332059.1503954,0.0,-76.69,-11.72,9.0,3.0,0.0,6.063,,,,,,,,18.0
1691332059.1603956,0.0,-76.69,-11.72,9.0,3.0,0.0,6.063,,,,,,,,18.0
1691332059.1703956,10.2349,-76.06,-9.66,9.0,3.0,0.0,6.063,,,,,,,,18.0
1691332059.1803956,0.0,-76.06,-9.66,9.0,3.0,0.0,6.063,,,,,,,,73.0
1691332059.1903956,0.0,-76.06,-9.66,9.0,3.0,0.0,6.063,,,,,,,,73.0
1691332059.2003956,0.0,-75.34,-7.78,9.0,3.0,0.0,6.063,,,,,,,,73.0
1691332059.2103956,0.0,-75.34,-7.78,9.0,3.0,0.0,6.063,,,,,,,,73.0
1691332059.2203956,0.0,-75.34,-7.78,9.0,3.0,0.0,6.063,,,,,,,,73.0
1691332059.2303958,0.0,-76.39,-8.13,9.0,3.0,0.0,6.063,,,,,,,,73.0
1691332059.2403958,0.0,-77.19,-8.38,9.0,3.0,0.0,6.063,,,,,,,,18.0
1691332059.2503958,2.0556,-77.19,-8.38,9.0,3.0,0.0,6.063,,,,,,,,18.0
1691332059.2603958,17.92,-77.19,-8.38,9.0,3.0,0.0,6.063,,,,,,,,18.0
1691332059.2703958,1.9219,-77.19,-8.38,9.0,3.0,0.0,6.063,,,,,,,,2865.0
1691332059.2803955,0.0,-75.28,-10.63,9.0,3.0,0.0,6.063,,,,,,,,2577.0
1691332059.2903955,0.0,-76.06,-8.75,9.0,3.0,0.0,6.063,,,,,,,,2769.0
1691332059.3003955,0.0,-77.0,-3.69,9.0,3.0,0.0,6.063,,,,,,,,2769.0
1691332059.3103955,0.0,-77.97,-8.41,14.15,17.62,21.05,6.063,,,,,,,,2769.0
1691332059.3203955,4.6191,-77.81,-7.25,14.15,17.62,21.05,6.063,,,,,,,,2769.0
1691332059.3303955,39.507,-77.25,-11.19,14.15,17.62,21.05,6.063,,,,,,,,18.0
1691332059.3403955,0.0,-77.25,-11.19,14.15,17.62,21.05,6.063,,,,,,,,18.0
1691332059.3503954,0.0,-77.25,-11.19,14.15,17.62,21.05,6.063,,,,,,,,141.0
1691332059.3603954,0.0,-77.28,-9.56,14.15,17.62,21.05,6.063,,,,,,,,1018.0
1691332059.3703954,0.0,-77.28,-9.56,14.15,17.62,21.05,6.063,,,,,,,,99.0
1691332059.3803954,3.5988,-77.5,-11.88,14.15,17.62,21.05,6.063,,,,,,,,99.0
1691332059.3903954,23.9753,-78.34,-8.66,14.15,17.62,21.05,6.063,,,,,,,,18.0
1691332059.4003954,7.6977,-77.75,-14.19,14.26,26.43,0.0,6.063,,,,,,,,18.0
1691332059.4103956,46.1123,-77.75,-14.19,14.26,26.43,0.0,6.063,,,,,,,,18.0
1691332059.4203956,6.6006,-77.63,-7.25,14.26,26.43,0.0,6.063,,,,,,,,18.0
1691332059.4303956,0.0,-78.63,-5.13,14.26,26.43,0.0,6.063,,,,,,,,2971.5
1691332059.4403956,2.5649,-78.63,-5.13,14.26,26.43,0.0,6.063,,,,,,,,57.0
1691332059.4503956,33.8869,-80.63,-7.13,14.26,26.43,0.0,6.063,,,,,,,,18.0
1691332059.4603956,23.4722,-80.44,-15.88,14.26,26.43,0.0,6.063,,,,,,,,18.0
1691332059.4703956,44.0805,-79.38,-11.38,14.26,26.43,0.0,6.063,,,,,,,,3692.5
1691332059.4803958,70.8757,-79.19,-14.0,17.96,39.0,0.0,6.063,,,,,,,,517.0
1691332059.4903958,2.036,-79.19,-14.0,17.96,39.0,0.0,6.063,,,,,,,,3295.5
1691332059.5003958,0.0,-79.19,-14.0,17.96,39.0,0.0,6.063,,,,,,,,774.0
1691332059.5103958,62.9445,-80.52,-10.21,17.96,39.0,0.0,6.063,,,,,,,,774.0
1691332059.5203958,1.0229,-81.13,-14.06,17.96,39.0,0.0,6.063,,,,,,,,774.0
1691332059.5303955,23.0055,-81.13,-14.06,17.96,39.0,0.0,6.063,,,,,,,,894.0
1691332059.5403955,25.0529,-81.22,-14.09,17.96,39.0,0.0,6.063,,,,,,,,894.0
