TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691331695.014596,0.0,-63.75,-13.88,10.86,3.0,0.0,2.733,,,,,,,,233.0
1691331695.024596,0.0,-63.69,-13.06,10.86,3.0,0.0,2.733,,,,,,,,233.0
1691331695.0345962,0.0,-63.69,-13.06,10.86,3.0,0.0,2.733,,,,,,,,18.0
1691331695.0445962,0.0,-63.69,-13.06,10.86,3.0,0.0,2.733,,,,,,,,18.0
1691331695.0545962,0.0,-63.69,-13.06,10.86,3.0,0.0,2.733,,,,,,,,18.0
1691331695.0645962,0.0,-63.0,-13.0,10.86,3.0,0.0,2.733,,,,,,,,18.0
1691331695.0745962,5.6614,-63.0,-13.0,10.86,3.0,0.0,2.733,,,,,,,,133.0
1691331695.0845962,4.5887,-63.0,-13.0,10.86,3.0,0.0,2.733,,,,,,,,133.0
1691331695.0945961,0.0,-63.22,-13.22,10.86,3.0,0.0,2.733,,,,,,,,133.0
1691331695.1045961,0.0,-63.22,-13.22,10.86,3.0,0.0,2.733,,,,,,,,73.0
1691331695.1145961,0.0,-63.22,-13.22,10.86,3.0,0.0,2.733,,,,,,,,73.0
1691331695.124596,0.0,-63.22,-13.22,10.86,3.0,0.0,2.733,,,,,,,,73.0
1691331695.134596,0.0,-63.22,-13.22,10.86,3.0,0.0,2.733,,,,,,,,73.0
1691331695.144596,0.0,-63.22,-13.22,10.86,3.0,0.0,2.733,,,,,,,,18.0
1691331695.154596,0.0,-63.22,-13.22,10.86,3.0,0.0,2.733,,,,,,,,73.0
1691331695.164596,22.0182,-63.22,-13.22,10.86,3.0,0.0,2.733,,,,,,,,73.0
1691331695.174596,0.0,-62.91,-13.41,10.86,3.0,0.0,2.733,,,,,,,,73.0
1691331695.184596,0.0,-62.91,-13.41,10.86,3.0,0.0,2.733,,,,,,,,73.0
1691331695.194596,0.0,-62.94,-12.81,10.86,3.0,0.0,2.733,,,,,,,,73.0
1691331695.204596,0.0,-63.31,-13.31,10.86,3.0,0.0,2.733,,,,,,,,73.0
1691331695.214596,0.0,-63.31,-13.31,10.86,3.0,0.0,2.733,,,,,,,,18.0
1691331695.224596,0.0,-63.63,-13.44,10.86,3.0,0.0,2.733,,,,,,,,18.0
1691331695.234596,0.0,-63.63,-13.44,10.86,3.0,0.0,2.733,,,,,,,,18.0
1691331695.244596,44.1512,-63.63,-13.44,10.86,3.0,0.0,2.733,,,,,,,,18.0
1691331695.254596,0.0,-63.63,-13.44,10.86,3.0,0.0,2.733,,,,,,,,18.0
1691331695.264596,0.0,-63.63,-13.44,10.86,3.0,0.0,2.733,,,,,,,,319.0
1691331695.274596,0.0,-63.63,-13.44,10.86,3.0,0.0,2.733,,,,,,,,319.0
1691331695.2845962,0.0,-63.63,-13.44,10.86,3.0,0.0,2.733,,,,,,,,319.0
1691331695.2945962,0.0,-63.63,-14.19,10.86,3.0,0.0,2.733,,,,,,,,319.0
1691331695.3045962,0.0,-63.63,-14.19,10.86,3.0,0.0,2.733,,,,,,,,5477.0
1691331695.3145962,0.0,-63.63,-14.19,10.86,3.0,0.0,2.733,,,,,,,,5477.0
1691331695.3245962,55.5515,-63.63,-11.25,10.86,3.0,0.0,2.733,,,,,,,,5477.0
