TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_TBS,5G_RB,4G_TBS
1691251380.966658,1.5317,-84.56,-11.81,11.5,5.27,9.09,4.048,,,,,,,,217.0
1691251380.976658,8.6918,-85.0,-11.19,11.5,5.27,9.09,4.048,,,,,,,,217.0
1691251380.986658,0.0,-85.0,-11.19,11.5,5.27,9.09,4.048,,,,,,,,249.0
1691251380.9966578,0.0,-85.44,-13.03,11.5,5.27,9.09,4.048,,,,,,,,285.0
1691251381.0066578,0.0,-85.44,-13.03,11.5,5.27,9.09,4.048,,,,,,,,249.0
1691251381.0166578,4.103,-85.5,-10.94,11.5,5.27,9.09,4.048,,,,,,,,217.0
1691251381.0266578,1.0217,-85.03,-12.78,11.5,5.27,9.09,4.048,,,,,,,,225.0
1691251381.0366578,4.6122,-85.03,-12.78,11.5,5.27,9.09,4.048,,,,,,,,269.0
1691251381.0466578,5.12,-84.78,-11.47,11.5,5.27,15.38,4.048,,,,,,,,141.0
1691251381.0566578,5.6371,-84.78,-11.47,11.5,5.27,15.38,4.048,,,,,,,,225.0
1691251381.0666578,4.0985,-85.06,-11.13,11.5,5.27,15.38,4.048,,,,,,,,225.0
1691251381.0766578,4.6089,-84.75,-10.56,11.5,5.27,15.38,4.048,,,,,,,,269.0
1691251381.0866578,9.7338,-84.31,-11.31,11.5,5.27,15.38,4.048,,,,,,,,249.0
1691251381.096658,3.0653,-85.09,-11.38,11.87,5.0,15.38,4.048,,,,,,,,1620.0
1691251381.106658,2.5580000000000003,-86.06,-9.19,11.87,5.0,0.0,4.048,,,,,,,,501.0
1691251381.116658,0.0,-86.69,-11.22,11.87,5.0,0.0,4.048,,,,,,,,225.0
1691251381.126658,4.1009,-86.69,-11.22,12.67,17.33,0.0,4.048,,,,,,,,217.0
1691251381.136658,10.7682,-83.88,-12.75,12.67,17.33,0.0,4.048,,,,,,,,285.0
1691251381.146658,4.6089,-83.88,-12.75,12.67,17.33,8.33,4.048,,,,,,,,597.0
1691251381.156658,5.1067,-83.88,-12.75,12.67,17.33,8.33,4.048,,,,,,,,871.0
1691251381.166658,4.6057,-83.88,-12.75,12.67,17.33,8.33,4.048,,,,,,,,999.0
1691251381.176658,1.0217,-81.59,-9.63,12.58,14.42,0.0,4.048,,,,,,,,1031.0
1691251381.186658,5.6461,-81.84,-9.53,12.4,14.7,0.0,4.048,,,,,,,,533.0
1691251381.196658,3.0754,-81.84,-9.53,12.4,14.7,5.0,4.048,,,,,,,,437.0
1691251381.2066581,7.6685,-82.25,-12.38,13.7,16.7,5.0,4.048,,,,,,,,1239.0
1691251381.216658,4.1124,-82.5,-10.44,13.7,16.7,5.0,4.048,,,,,,,,669.0
1691251381.226658,1.0238,-82.5,-10.44,13.7,16.7,5.0,4.048,,,,,,,,533.0
1691251381.236658,8.6771,-82.5,-10.44,13.7,16.7,5.0,4.048,,,,,,,,293.0
1691251381.2466578,5.6433,-83.59,-11.5,13.0,10.45,10.0,4.048,,,,,,,,935.0
1691251381.2566578,4.6135,-83.59,-11.5,13.0,10.45,10.0,4.048,,,,,,,,1431.0
1691251381.2666578,2.0439,-83.59,-11.5,13.0,10.45,10.0,4.048,,,,,,,,1383.0
1691251381.2766578,2.0492,-82.94,-12.16,12.0,21.58,0.0,4.048,,,,,,,,807.0
1691251381.2866578,6.662000000000001,-82.56,-10.88,12.0,21.58,0.0,4.048,,,,,,,,1031.0
1691251381.2966578,5.1149,-82.81,-11.03,14.74,16.63,11.11,4.048,,,,,,,,533.0
1691251381.3066578,4.6108,-82.81,-11.03,14.74,16.63,11.11,4.048,,,,,,,,807.0
1691251381.3166578,3.0665,-82.81,-11.03,14.74,16.63,11.11,4.048,,,,,,,,807.0
1691251381.3266578,3.5894,-83.41,-10.97,12.38,17.18,5.56,4.048,,,,,,,,932.0
1691251381.3366578,3.0754,-83.41,-10.97,12.38,17.18,5.56,4.048,,,,,,,,1572.0
1691251381.346658,1.0224,-83.03,-11.06,13.4,21.89,36.84,4.048,,,,,,,,501.0
1691251381.356658,5.6439,-82.38,-10.19,13.4,21.89,36.84,4.048,,,,,,,,717.0
1691251381.366658,0.0,-83.0,-8.75,13.4,21.89,36.84,4.048,,,,,,,,903.0
1691251381.376658,9.7524,-83.56,-11.13,14.16,11.35,5.0,4.048,,,,,,,,533.0
1691251381.386658,3.0828,-83.56,-11.13,14.16,11.35,5.0,4.048,,,,,,,,621.0
1691251381.396658,3.0686,-83.0,-11.5,14.16,11.35,5.0,4.048,,,,,,,,999.0
1691251381.406658,4.6098,-83.31,-11.13,15.3,11.55,0.0,4.048,,,,,,,,645.0
1691251381.416658,1.0237,-83.31,-11.13,15.3,11.55,0.0,4.048,,,,,,,,1431.0
1691251381.426658,2.0468,-83.97,-10.5,12.95,13.1,0.0,4.048,,,,,,,,871.0
1691251381.436658,4.6149,-83.31,-11.69,12.95,13.1,0.0,4.048,,,,,,,,645.0
1691251381.446658,6.656000000000001,-83.31,-11.69,12.95,13.1,0.0,4.048,,,,,,,,749.0
1691251381.4566581,13.8268,-83.81,-10.28,12.9,12.05,0.0,4.048,,,,,,,,621.0
1691251381.466658,4.5965,-83.81,-10.28,12.9,12.05,0.0,4.048,,,,,,,,285.0
1691251381.476658,2.0443,-83.81,-10.28,12.9,12.05,0.0,4.048,,,,,,,,453.0
1691251381.486658,7.7016,-85.03,-12.63,11.69,12.32,15.79,4.048,,,,,,,,1063.0
1691251381.4966578,6.1342,-85.03,-12.63,11.69,12.32,15.79,4.048,,,,,,,,1143.0
1691251381.5066578,3.5839999999999996,-84.81,-12.5,14.5,16.95,15.0,4.048,,,,,,,,1431.0
1691251381.5166578,3.0778,-84.97,-11.94,14.5,16.95,15.0,4.048,,,,,,,,133.0
1691251381.5266578,3.5679,-84.97,-11.94,14.5,16.95,15.0,4.048,,,,,,,,621.0
1691251381.5366578,4.1091,-85.66,-10.66,13.55,8.25,0.0,4.048,,,,,,,,32.0
1691251381.5466578,5.6461,-85.66,-10.66,13.55,8.25,0.0,4.048,,,,,,,,389.0
1691251381.5566578,6.1256,-85.31,-14.25,13.55,8.25,10.0,4.048,,,,,,,,573.0
1691251381.5666578,6.664,-85.31,-14.25,14.95,9.55,10.0,4.048,,,,,,,,1151.0
1691251381.5766578,4.6163,-84.13,-11.5,14.95,9.55,10.0,4.048,,,,,,,,1836.0
1691251381.5866578,1.02,-84.72,-9.81,14.89,22.6,10.0,4.048,,,,,,,,749.0
1691251381.596658,3.0812,-85.5,-13.06,14.89,22.6,0.0,4.048,,,,,,,,775.0
1691251381.606658,1.0224,-85.5,-13.06,17.24,15.18,0.0,4.048,,,,,,,,807.0
1691251381.616658,8.7249,-83.78,-11.63,17.24,15.18,0.0,4.048,,,,,,,,645.0
1691251381.626658,1.0219,-83.78,-11.63,12.87,14.89,35.0,4.048,,,,,,,,573.0
1691251381.636658,7.6739,-83.19,-9.94,12.87,14.89,35.0,4.048,,,,,,,,903.0
1691251381.646658,4.6103,-83.19,-9.94,12.87,14.89,35.0,4.048,,,,,,,,533.0
1691251381.656658,0.0,-82.44,-14.63,12.87,14.89,0.0,4.048,,,,,,,,645.0
1691251381.666658,0.0,-81.0,-11.72,13.1,12.9,0.0,4.048,,,,,,,,325.0
1691251381.676658,4.1001,-81.0,-11.72,13.1,12.9,0.0,4.048,,,,,,,,807.0
1691251381.686658,7.68,-80.75,-10.84,15.2,12.65,0.0,4.048,,,,,,,,749.0
1691251381.696658,5.6286,-81.63,-10.75,15.2,12.65,0.0,4.048,,,,,,,,2481.0
1691251381.7066581,5.1251,-81.63,-10.75,18.5,13.0,0.0,4.048,,,,,,,,775.0
1691251381.716658,4.6052,-81.63,-10.75,18.5,13.0,0.0,4.048,,,,,,,,669.0
1691251381.726658,5.1267,-82.75,-12.0,18.5,13.0,0.0,4.048,,,,,,,,1095.0
1691251381.736658,3.5833,-82.75,-12.0,18.5,13.0,0.0,4.048,,,,,,,,903.0
1691251381.7466578,0.0,-83.63,-10.91,12.24,15.33,22.22,4.048,,,,,,,,999.0
1691251381.7566578,3.0723,-83.63,-10.91,12.24,15.33,5.26,4.048,,,,,,,,999.0
1691251381.7666578,5.6422,-84.53,-10.47,16.42,14.68,5.26,4.048,,,,,,,,693.0
1691251381.7766578,3.0646,-84.25,-12.19,16.42,14.68,10.0,4.048,,,,,,,,645.0
1691251381.7866578,4.6145,-84.25,-12.19,16.29,9.68,10.0,4.048,,,,,,,,125.0
