TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_TBS,5G_RB,4G_TBS
1691270905.3529618,0.0,-84.81,-19.5,15.13,7.2,0.0,8.863,,,,,,,,177.0
1691270905.3629618,0.0,-83.88,-18.59,15.13,7.2,0.0,8.863,,,,,,,,177.0
1691270905.3729618,0.0,-83.44,-17.44,15.13,7.2,0.0,8.863,,,,,,,,177.0
1691270905.3829618,6.6647,-83.44,-17.44,15.13,7.2,0.0,8.863,,,,,,,,41.0
1691270905.3929615,3.5797,-83.25,-17.94,15.13,7.2,0.0,8.863,,,,,,,,41.0
1691270905.4029615,0.0,-83.25,-17.94,15.13,7.2,0.0,8.863,,,,,,,,41.0
1691270905.4129615,0.0,-83.19,-18.09,15.13,7.2,0.0,8.863,,,,,,,,41.0
1691270905.4229615,2.0529,-83.19,-18.09,15.13,7.2,0.0,8.863,,,,,,,,41.0
1691270905.4329615,19.3959,-83.19,-18.09,15.13,7.2,0.0,8.863,,,,,,,,645.0
1691270905.4429615,0.0,-82.94,-16.56,15.13,7.2,0.0,8.863,,,,,,,,645.0
1691270905.4529614,0.0,-82.94,-16.56,15.13,7.2,0.0,8.863,,,,,,,,645.0
1691270905.4629614,0.0,-82.94,-16.56,15.13,7.2,0.0,8.863,,,,,,,,249.0
1691270905.4729614,12.8462,-82.94,-16.56,15.13,7.2,0.0,8.863,,,,,,,,249.0
1691270905.482962,4.5969999999999995,-82.94,-16.56,15.13,7.2,0.0,8.863,,,,,,,,249.0
1691270905.492962,4.0923,-83.0,-17.75,15.13,7.2,0.0,8.863,,,,,,,,333.0
1691270905.5029619,23.1093,-83.31,-15.5,15.13,7.2,0.0,8.863,,,,,,,,333.0
1691270905.5129619,14.3303,-83.31,-15.5,15.13,7.2,0.0,8.863,,,,,,,,333.0
1691270905.5229619,21.489,-83.31,-15.5,15.13,7.2,0.0,8.863,,,,,,,,333.0
1691270905.5329616,2.0478,-83.31,-15.5,15.13,7.2,0.0,8.863,,,,,,,,81.0
1691270905.5429618,9.7222,-83.31,-15.5,15.13,7.2,0.0,8.863,,,,,,,,81.0
1691270905.5529618,23.0723,-84.13,-17.81,15.13,7.2,0.0,8.863,,,,,,,,81.0
1691270905.5629618,19.4716,-83.94,-18.69,20.29,29.71,0.0,8.863,,,,,,,,373.0
1691270905.5729618,3.5772,-83.69,-18.19,20.29,29.71,0.0,8.863,,,,,,,,3542.0
1691270905.5829618,4.093999999999999,-83.69,-18.19,20.29,29.71,0.0,8.863,,,,,,,,165.0
1691270905.5929618,0.0,-83.69,-18.19,20.29,29.71,0.0,8.863,,,,,,,,165.0
1691270905.6029618,22.3865,-83.88,-16.75,19.3,25.9,0.0,8.863,,,,,,,,165.0
1691270905.6129618,0.0,-83.81,-17.88,19.3,25.9,0.0,8.863,,,,,,,,2961.0
1691270905.6229618,9.7096,-83.81,-17.88,19.3,25.9,0.0,8.863,,,,,,,,2481.0
1691270905.6329618,12.8077,-83.81,-17.88,20.0,32.06,0.0,8.863,,,,,,,,3182.0
1691270905.6429615,19.4989,-83.81,-17.88,20.0,32.06,0.0,8.863,,,,,,,,2481.0
1691270905.6529615,0.0,-83.75,-17.44,17.5,31.74,15.79,8.863,,,,,,,,2292.0
1691270905.6629615,7.6908,-83.75,-17.44,17.5,31.74,15.79,8.863,,,,,,,,2769.0
1691270905.6729615,13.7966,-83.69,-18.56,17.5,31.74,15.79,8.863,,,,,,,,1383.0
1691270905.6829615,9.0601,-83.44,-17.63,17.5,31.74,0.0,8.863,,,,,,,,2865.0
1691270905.6929615,2.0398,-83.63,-17.56,18.4,36.5,0.0,8.863,,,,,,,,2769.0
1691270905.7029614,17.4674,-83.63,-17.56,18.4,36.5,0.0,8.863,,,,,,,,2865.0
1691270905.7129614,9.6546,-83.88,-18.0,18.4,36.5,5.26,8.863,,,,,,,,2865.0
1691270905.7229614,19.5675,-83.63,-17.69,18.4,36.5,5.26,8.863,,,,,,,,2577.0
1691270905.732962,0.0,-83.63,-16.94,17.1,37.1,15.0,8.863,,,,,,,,2481.0
1691270905.742962,0.0,-83.63,-16.94,17.1,37.1,15.0,8.863,,,,,,,,1836.0
1691270905.7529619,32.8107,-83.63,-16.94,17.1,37.1,15.0,8.863,,,,,,,,1431.0
1691270905.7629619,5.1128,-83.56,-18.63,14.4,34.82,5.88,8.863,,,,,,,,999.0
1691270905.7729619,0.0,-83.31,-17.5,14.4,34.82,5.88,8.863,,,,,,,,2292.0
1691270905.7829616,18.804000000000002,-83.31,-17.5,14.1,31.95,5.88,8.863,,,,,,,,2481.0
1691270905.7929618,10.3865,-83.06,-16.88,14.1,31.95,5.56,8.863,,,,,,,,1143.0
1691270905.8029618,0.0,-83.13,-17.25,14.44,32.56,5.56,8.863,,,,,,,,2124.0
1691270905.8129618,0.0,-83.13,-17.0,14.44,32.56,0.0,8.863,,,,,,,,2292.0
1691270905.8229618,26.1932,-83.13,-17.0,14.44,32.56,0.0,8.863,,,,,,,,2673.0
1691270905.8329618,12.8347,-83.13,-17.0,14.44,32.56,0.0,8.863,,,,,,,,2292.0
1691270905.8429618,8.6918,-83.19,-17.5,14.84,31.3,10.0,8.863,,,,,,,,1431.0
1691270905.8529618,0.0,-83.38,-18.38,14.68,38.2,10.0,8.863,,,,,,,,2673.0
1691270905.8629618,0.0,-83.38,-18.38,14.68,38.2,10.0,8.863,,,,,,,,2292.0
1691270905.8729618,23.0677,-83.44,-18.44,14.68,38.2,10.0,8.863,,,,,,,,2124.0
1691270905.8829618,9.7134,-83.31,-18.69,14.68,38.2,5.26,8.863,,,,,,,,1764.0
1691270905.8929615,0.0,-83.25,-17.56,13.58,37.9,10.0,8.863,,,,,,,,1908.0
1691270905.9029615,12.8231,-83.25,-17.56,13.58,37.9,10.0,8.863,,,,,,,,1764.0
1691270905.9129615,14.2689,-83.38,-17.63,13.58,37.9,10.0,8.863,,,,,,,,1572.0
1691270905.9229615,11.8459,-83.38,-18.94,14.06,33.79,5.26,8.863,,,,,,,,1692.0
1691270905.9329615,1.0207,-83.38,-18.38,14.06,33.79,5.26,8.863,,,,,,,,2292.0
1691270905.9429615,13.332,-83.38,-18.38,14.06,33.79,5.26,8.863,,,,,,,,2124.0
1691270905.9529614,11.7949,-83.38,-17.25,14.7,30.85,15.0,8.863,,,,,,,,1143.0
1691270905.9629614,16.3889,-83.13,-16.75,14.7,30.85,15.0,8.863,,,,,,,,871.0
1691270905.9729614,1.0218,-83.31,-17.5,12.44,35.11,5.26,8.863,,,,,,,,1692.0
1691270905.982962,0.0,-83.31,-17.5,12.44,35.11,5.26,8.863,,,,,,,,2385.0
1691270905.992962,21.5493,-83.31,-17.5,12.44,35.11,5.26,8.863,,,,,,,,2292.0
1691270906.0029619,4.5842,-83.25,-17.44,12.44,35.11,5.26,8.863,,,,,,,,2292.0
1691270906.0129619,11.8185,-83.44,-18.38,14.82,36.84,27.78,8.863,,,,,,,,2292.0
1691270906.0229619,7.6962,-83.44,-18.38,14.82,36.84,27.78,8.863,,,,,,,,2481.0
1691270906.0329616,16.3938,-83.44,-18.38,14.82,36.84,27.78,8.863,,,,,,,,2673.0
1691270906.0429618,14.3288,-83.44,-18.38,14.76,32.75,15.0,8.863,,,,,,,,1879.8
1691270906.0529618,2.0425,-83.38,-17.63,14.76,32.75,21.05,8.863,,,,,,,,1572.0
1691270906.0629618,10.7811,-83.38,-17.63,14.76,32.75,21.05,8.863,,,,,,,,1479.0
1691270906.0729618,14.3374,-83.25,-17.44,12.37,36.32,21.05,8.863,,,,,,,,1479.0
1691270906.0829618,11.749,-83.44,-17.88,12.37,36.32,0.0,8.863,,,,,,,,2124.0
1691270906.0929618,0.0,-83.63,-16.75,12.4,33.8,0.0,8.863,,,,,,,,2124.0
1691270906.1029618,15.3939,-83.63,-16.75,12.4,33.8,0.0,8.863,,,,,,,,2124.0
1691270906.1129618,15.8784,-83.75,-18.06,12.4,33.8,0.0,8.863,,,,,,,,2292.0
1691270906.1229618,8.6832,-83.5,-17.81,12.4,33.8,0.0,8.863,,,,,,,,2292.0
1691270906.1329618,0.0,-83.5,-17.81,13.3,37.6,0.0,8.863,,,,,,,,1764.0
1691270906.1429615,13.3227,-83.69,-17.38,13.3,37.6,21.05,8.863,,,,,,,,2124.0
1691270906.1529615,9.729,-84.13,-18.81,13.3,37.6,21.05,8.863,,,,,,,,1836.0
1691270906.1629615,9.7202,-84.19,-17.56,14.06,33.18,21.05,8.863,,,,,,,,2292.0
1691270906.1729615,3.068,-84.19,-16.38,14.06,33.18,5.26,8.863,,,,,,,,1908.0
1691270906.1829615,12.3126,-84.19,-16.38,14.06,33.18,5.26,8.863,,,,,,,,1980.0
1691270906.1929615,12.8013,-84.31,-18.0,13.16,37.16,5.26,8.863,,,,,,,,903.0
1691270906.2029614,3.5776,-84.31,-19.19,13.16,37.16,0.0,8.863,,,,,,,,2124.0
1691270906.2129614,10.7466,-84.25,-18.25,13.5,34.5,0.0,8.863,,,,,,,,2292.0
1691270906.2229614,12.8282,-84.25,-18.25,13.5,34.5,0.0,8.863,,,,,,,,2124.0
1691270906.232962,16.3758,-84.25,-18.25,13.5,34.5,0.0,8.863,,,,,,,,2292.0
1691270906.242962,11.7642,-84.0,-17.75,14.35,37.06,0.0,8.863,,,,,,,,2292.0
1691270906.2529619,0.0,-84.19,-18.38,14.35,37.06,10.53,8.863,,,,,,,,2292.0
1691270906.2629619,11.2572,-84.19,-18.38,14.35,37.06,10.53,8.863,,,,,,,,2290.5
1691270906.2729619,14.8792,-84.0,-18.88,14.44,38.0,10.53,8.863,,,,,,,,2290.5
1691270906.2829616,4.5993,-83.63,-17.63,14.44,38.0,26.32,8.863,,,,,,,,1572.0
1691270906.2929618,8.7057,-83.56,-18.81,11.47,36.39,26.32,8.863,,,,,,,,2124.0
1691270906.3029618,12.8282,-83.56,-18.81,11.47,36.39,26.32,8.863,,,,,,,,1572.0
1691270906.3129618,7.6785,-83.56,-18.81,11.47,36.39,0.0,8.863,,,,,,,,1572.0
1691270906.3229618,13.3173,-83.63,-17.88,13.06,33.65,0.0,8.863,,,,,,,,1572.0
1691270906.3329618,0.0,-83.81,-18.56,13.06,33.65,0.0,8.863,,,,,,,,2124.0
1691270906.3429618,1.0258,-83.81,-18.56,13.06,33.65,0.0,8.863,,,,,,,,2124.0
1691270906.3529618,13.3187,-84.13,-18.63,13.06,37.5,0.0,8.863,,,,,,,,2124.0
1691270906.3629618,4.0911,-84.13,-18.06,13.06,37.5,5.26,8.863,,,,,,,,2292.0
1691270906.3729618,1.0226,-84.25,-19.31,15.15,38.8,5.26,8.863,,,,,,,,2481.0
1691270906.3829618,5.1282,-84.25,-19.31,15.15,38.8,5.26,8.863,,,,,,,,2865.0
1691270906.3929615,13.32,-84.25,-19.31,15.15,38.8,5.26,8.863,,,,,,,,2769.0
1691270906.4029615,2.0474,-84.0,-18.25,15.15,38.8,5.0,8.863,,,,,,,,2292.0
