TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_TBS,5G_RB,4G_TBS
1691255783.9824526,0.0,-87.56,-13.25,22.94,2.67,6.67,2.8560000000000003,,,,,,,,233.0
1691255783.9924526,1.5389,-94.91,-11.25,22.94,2.67,6.25,2.8560000000000003,,,,,,,,277.0
1691255784.0024529,8.6901,-95.25,-10.91,18.33,3.21,6.25,2.8560000000000003,,,,,,,,225.0
1691255784.0124528,0.0,-95.25,-10.91,18.33,3.21,6.25,2.8560000000000003,,,,,,,,217.0
1691255784.0224528,0.0,-95.25,-10.91,18.33,3.21,6.25,2.8560000000000003,,,,,,,,249.0
1691255784.0324528,0.0,-95.25,-10.91,18.33,3.21,6.25,2.8560000000000003,,,,,,,,249.0
1691255784.0424528,0.0,-95.72,-13.28,18.33,3.21,6.25,2.8560000000000003,,,,,,,,249.0
1691255784.0524528,0.0,-93.44,-11.88,18.33,3.21,6.25,2.8560000000000003,,,,,,,,249.0
1691255784.0624528,0.0,-93.44,-11.88,18.33,3.21,6.25,2.8560000000000003,,,,,,,,269.0
1691255784.0724528,0.0,-93.44,-11.88,18.33,3.21,6.25,2.8560000000000003,,,,,,,,277.0
1691255784.0824528,0.0,-93.84,-11.69,18.33,3.21,6.25,2.8560000000000003,,,,,,,,209.0
1691255784.0924528,0.0,-93.44,-9.75,18.33,3.21,6.25,2.8560000000000003,,,,,,,,209.0
1691255784.1024528,0.0,-93.44,-9.75,18.33,3.21,6.25,2.8560000000000003,,,,,,,,277.0
1691255784.112453,0.0,-93.44,-9.75,18.33,3.21,6.25,2.8560000000000003,,,,,,,,277.0
1691255784.122453,0.0,-93.44,-9.75,18.33,3.21,6.25,2.8560000000000003,,,,,,,,277.0
1691255784.132453,0.0,-93.44,-12.06,18.33,3.21,6.25,2.8560000000000003,,,,,,,,277.0
1691255784.142453,2.0535,-93.44,-12.06,18.33,3.21,6.25,2.8560000000000003,,,,,,,,233.0
1691255784.152453,10.7509,-90.94,-12.0,18.33,3.21,6.25,2.8560000000000003,,,,,,,,269.0
1691255784.162453,6.6421,-90.94,-12.19,18.33,3.21,6.25,2.8560000000000003,,,,,,,,269.0
1691255784.172453,0.0,-90.94,-12.19,18.33,3.21,6.25,2.8560000000000003,,,,,,,,269.0
1691255784.182453,0.0,-90.94,-12.19,18.33,3.21,6.25,2.8560000000000003,,,,,,,,293.0
1691255784.192453,0.0,-90.38,-12.28,18.33,3.21,6.25,2.8560000000000003,,,,,,,,293.0
1691255784.202453,2.0419,-89.5,-12.44,18.33,3.21,6.25,2.8560000000000003,,,,,,,,277.0
1691255784.212453,0.0,-89.5,-12.44,18.33,3.21,6.25,2.8560000000000003,,,,,,,,261.0
1691255784.2224526,0.0,-88.28,-10.84,19.95,3.2,6.25,2.8560000000000003,,,,,,,,293.0
1691255784.2324526,0.0,-88.28,-10.84,19.95,3.2,6.25,2.8560000000000003,,,,,,,,261.0
1691255784.2424526,1.0249,-87.94,-10.75,19.95,3.2,6.25,2.8560000000000003,,,,,,,,233.0
1691255784.2524529,5.6309,-87.81,-10.88,19.95,3.2,5.26,2.8560000000000003,,,,,,,,3302.0
1691255784.2624528,4.1083,-87.81,-10.88,19.95,3.2,5.26,2.8560000000000003,,,,,,,,2196.0
1691255784.2724528,8.7031,-87.69,-9.75,19.95,3.2,5.26,2.8560000000000003,,,,,,,,261.0
1691255784.2824528,3.5772,-87.56,-10.25,19.95,3.2,5.26,2.8560000000000003,,,,,,,,125.0
1691255784.2924528,11.8102,-87.56,-10.25,19.95,3.2,5.26,2.8560000000000003,,,,,,,,133.0
1691255784.3024528,3.0549,-87.19,-11.59,21.25,7.4,5.26,2.8560000000000003,,,,,,,,125.0
1691255784.3124528,4.6316,-87.19,-11.59,21.25,7.4,5.26,2.8560000000000003,,,,,,,,233.0
1691255784.3224528,1.0234,-87.19,-11.59,21.25,7.4,5.26,2.8560000000000003,,,,,,,,225.0
1691255784.3324528,0.0,-87.19,-11.59,21.25,7.4,5.26,2.8560000000000003,,,,,,,,185.0
1691255784.3424528,0.0,-87.19,-11.59,21.25,7.4,5.26,2.8560000000000003,,,,,,,,277.0
1691255784.3524528,5.6444,-85.03,-10.09,18.42,2.55,5.26,2.8560000000000003,,,,,,,,113.0
1691255784.362453,0.0,-84.63,-10.69,18.42,2.55,5.26,2.8560000000000003,,,,,,,,277.0
1691255784.372453,12.8154,-84.63,-10.69,18.42,2.55,5.26,2.8560000000000003,,,,,,,,249.0
