TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691345113.668436,0.0,-104.06,-14.13,3.09,38.96,0.0,0.23,,,,,,,,11.0
1691345113.678436,0.0,-104.06,-14.13,3.09,38.96,0.0,0.23,,,,,,,,11.0
1691345113.688436,0.0,-104.06,-14.13,3.09,38.96,0.0,0.23,,,,,,,,11.0
1691345113.698436,0.0,-104.06,-14.13,3.09,38.96,0.0,0.23,,,,,,,,11.0
1691345113.708436,0.0,-104.06,-14.13,3.09,38.96,0.0,0.23,,,,,,,,11.0
1691345113.718436,0.0,-104.06,-14.13,3.09,38.96,0.0,0.23,,,,,,,,11.0
1691345113.728436,0.0,-104.06,-14.13,3.09,38.96,0.0,0.23,,,,,,,,11.0
1691345113.7384362,0.0,-104.94,-16.69,3.09,38.96,0.0,0.23,,,,,,,,11.0
1691345113.7484362,0.0,-104.63,-15.56,3.09,38.96,0.0,0.23,,,,,,,,11.0
1691345113.7584364,0.0,-104.59,-14.53,3.09,38.96,0.0,0.23,,,,,,,,67.0
1691345113.7684364,0.0,-104.59,-14.53,3.09,38.96,0.0,0.23,,,,,,,,67.0
1691345113.7784364,0.0,-104.91,-15.13,3.09,38.96,0.0,0.23,,,,,,,,55.0
1691345113.7884364,0.0,-104.91,-15.13,3.09,38.96,0.0,0.23,,,,,,,,11.0
1691345113.7984364,0.0,-105.97,-14.88,3.09,38.96,0.0,0.23,,,,,,,,437.0
1691345113.8084364,0.0,-105.97,-14.88,3.09,38.96,0.0,0.23,,,,,,,,839.0
1691345113.818436,0.0,-106.0,-16.81,3.09,38.96,0.0,0.23,,,,,,,,517.0
1691345113.828436,0.0,-106.0,-17.13,3.09,38.96,0.0,0.23,,,,,,,,749.0
1691345113.838436,0.0,-106.0,-16.31,3.09,38.96,0.0,0.23,,,,,,,,621.0
1691345113.8484359,0.0,-106.0,-15.31,3.09,38.96,0.0,0.23,,,,,,,,967.0
1691345113.8584359,0.0,-106.19,-16.75,3.09,38.96,0.0,0.23,,,,,,,,573.0
1691345113.8684359,0.0,-106.19,-16.75,6.0,51.87,13.64,0.23,,,,,,,,573.0
1691345113.8784359,0.0,-105.94,-15.06,6.0,51.87,13.64,0.23,,,,,,,,775.0
1691345113.8884358,0.0,-105.94,-15.06,6.0,51.87,13.64,0.23,,,,,,,,437.0
1691345113.8984358,0.0,-105.94,-15.06,9.33,50.83,52.38,0.23,,,,,,,,1836.0
1691345113.9084358,0.0,-105.94,-15.06,9.33,50.83,52.38,0.23,,,,,,,,1836.0
1691345113.918436,0.0,-105.94,-15.06,9.33,50.83,52.38,0.23,,,,,,,,1836.0
1691345113.928436,0.0,-105.94,-15.06,9.33,50.83,52.38,0.23,,,,,,,,1836.0
1691345113.938436,0.0,-104.56,-16.31,9.33,50.83,52.38,0.23,,,,,,,,1836.0
1691345113.948436,0.0,-104.56,-16.31,9.33,50.83,52.38,0.23,,,,,,,,1527.0
1691345113.958436,0.0,-104.44,-14.81,9.33,50.83,52.38,0.23,,,,,,,,674.0
1691345113.968436,0.0,-104.5,-14.19,9.33,50.83,52.38,0.23,,,,,,,,674.0
1691345113.978436,0.0,-104.5,-14.19,9.33,50.83,52.38,0.23,,,,,,,,674.0
1691345113.9884362,0.0,-104.5,-14.19,9.33,50.83,52.38,0.23,,,,,,,,1095.0
1691345113.9984362,0.0,-105.53,-16.31,9.33,50.83,52.38,0.23,,,,,,,,722.6666666666665
1691345114.0084364,0.0,-105.53,-16.31,9.33,50.83,52.38,0.23,,,,,,,,722.6666666666665
1691345114.0184364,0.0,-105.56,-17.75,9.33,50.83,52.38,0.23,,,,,,,,722.6666666666665
1691345114.0284364,0.0,-105.56,-17.75,5.86,57.4,13.33,0.23,,,,,,,,722.6666666666665
1691345114.0384364,0.0,-105.13,-16.56,5.86,57.4,13.33,0.23,,,,,,,,722.6666666666665
1691345114.0484364,0.0,-105.0,-14.06,5.86,57.4,13.33,0.23,,,,,,,,225.0
1691345114.0584364,0.0,-105.31,-13.5,5.86,57.4,13.33,0.23,,,,,,,,225.0
1691345114.068436,0.0,-105.31,-13.5,5.86,57.4,13.33,0.23,,,,,,,,225.0
1691345114.078436,0.0,-105.69,-16.75,5.86,57.4,13.33,0.23,,,,,,,,225.0
1691345114.088436,0.0,-105.19,-15.63,5.86,57.4,13.33,0.23,,,,,,,,225.0
1691345114.0984359,0.0,-104.94,-14.5,5.86,57.4,13.33,0.23,,,,,,,,225.0
1691345114.1084359,0.0,-104.94,-14.5,5.86,57.4,13.33,0.23,,,,,,,,225.0
1691345114.1184359,0.0,-104.03,-15.75,5.86,57.4,13.33,0.23,,,,,,,,49.0
1691345114.1284359,0.0,-103.19,-13.31,5.86,57.4,13.33,0.23,,,,,,,,49.0
1691345114.1384358,0.0,-103.19,-13.31,5.86,57.4,13.33,0.23,,,,,,,,373.0
1691345114.1484358,0.0,-103.19,-13.31,5.86,57.4,13.33,0.23,,,,,,,,249.0
1691345114.1584358,0.0,-103.19,-13.31,5.86,57.4,13.33,0.23,,,,,,,,249.0
1691345114.168436,0.0,-103.06,-15.19,5.86,57.4,13.33,0.23,,,,,,,,249.0
1691345114.178436,0.0,-103.06,-15.19,5.86,57.4,13.33,0.23,,,,,,,,249.0
1691345114.188436,0.0,-103.06,-15.19,5.86,57.4,13.33,0.23,,,,,,,,249.0
1691345114.198436,0.0,-103.38,-13.69,5.86,57.4,13.33,0.23,,,,,,,,249.0
1691345114.208436,0.0,-103.97,-14.75,5.86,57.4,13.33,0.23,,,,,,,,249.0
1691345114.218436,0.0,-103.97,-14.75,5.86,57.4,13.33,0.23,,,,,,,,249.0
1691345114.228436,0.0,-103.97,-14.75,5.86,57.4,13.33,0.23,,,,,,,,249.0
1691345114.2384362,0.0,-104.5,-15.81,5.86,57.4,13.33,0.23,,,,,,,,249.0
1691345114.2484362,0.0,-104.56,-15.56,5.86,57.4,13.33,0.23,,,,,,,,217.0
1691345114.2584364,0.0,-104.56,-15.25,5.86,57.4,13.33,0.23,,,,,,,,217.0
1691345114.2684364,0.0,-104.56,-15.25,5.86,57.4,13.33,0.23,,,,,,,,217.0
1691345114.2784364,0.0,-104.44,-16.56,5.86,57.4,13.33,0.23,,,,,,,,217.0
1691345114.2884364,0.0,-104.81,-15.75,5.86,57.4,13.33,0.23,,,,,,,,217.0
1691345114.2984364,0.0,-105.06,-15.13,5.86,57.4,13.33,0.23,,,,,,,,341.0
1691345114.3084364,0.0,-105.06,-15.13,5.86,57.4,13.33,0.23,,,,,,,,341.0
1691345114.318436,0.0,-105.06,-15.13,5.86,57.4,13.33,0.23,,,,,,,,341.0
1691345114.328436,0.0,-105.06,-15.13,3.0,32.64,7.14,0.23,,,,,,,,341.0
1691345114.338436,0.0,-105.09,-16.41,3.0,32.64,7.14,0.23,,,,,,,,341.0
1691345114.3484359,0.0,-105.09,-16.41,3.0,32.64,7.14,0.23,,,,,,,,341.0
1691345114.3584359,0.0,-105.09,-16.41,3.0,32.64,7.14,0.23,,,,,,,,341.0
1691345114.3684359,0.0,-105.56,-15.06,3.0,32.64,7.14,0.23,,,,,,,,341.0
1691345114.3784359,0.0,-105.56,-15.06,3.0,32.64,7.14,0.23,,,,,,,,341.0
1691345114.3884358,0.0,-105.56,-15.06,3.0,32.64,7.14,0.23,,,,,,,,341.0
1691345114.3984358,0.0,-105.56,-15.06,3.0,32.64,7.14,0.23,,,,,,,,325.0
1691345114.4084358,0.0,-105.94,-16.75,3.0,32.64,7.14,0.23,,,,,,,,11.0
1691345114.418436,0.0,-106.06,-17.5,3.0,32.64,7.14,0.23,,,,,,,,11.0
1691345114.428436,0.0,-106.06,-17.5,3.0,32.64,7.14,0.23,,,,,,,,11.0
1691345114.438436,0.0,-105.97,-17.72,3.0,32.64,7.14,0.23,,,,,,,,11.0
1691345114.448436,0.0,-105.88,-16.56,3.0,32.64,7.14,0.23,,,,,,,,101.0
1691345114.458436,0.0,-105.88,-16.56,3.0,32.64,7.14,0.23,,,,,,,,101.0
1691345114.468436,0.0,-105.88,-16.56,3.0,32.64,7.14,0.23,,,,,,,,101.0
1691345114.478436,0.0,-105.88,-15.81,3.0,32.64,7.14,0.23,,,,,,,,101.0
1691345114.4884362,0.0,-106.0,-15.81,3.0,32.64,7.14,0.23,,,,,,,,101.0
1691345114.4984362,0.0,-106.0,-15.81,3.0,32.64,7.14,0.23,,,,,,,,101.0
1691345114.5084364,0.0,-106.0,-15.81,3.0,32.64,7.14,0.23,,,,,,,,41.0
1691345114.5184364,0.0,-104.5,-15.5,3.0,32.64,7.14,0.23,,,,,,,,41.0
1691345114.5284364,0.0,-104.56,-15.06,3.0,32.64,7.14,0.23,,,,,,,,41.0
1691345114.5384364,0.0,-104.69,-15.38,3.0,32.64,7.14,0.23,,,,,,,,41.0
1691345114.5484364,0.0,-104.69,-15.38,3.0,32.64,7.14,0.23,,,,,,,,41.0
1691345114.5584364,0.0,-104.69,-15.38,3.0,32.64,7.14,0.23,,,,,,,,109.0
1691345114.568436,0.0,-104.69,-15.38,3.0,32.64,7.14,0.23,,,,,,,,437.0
1691345114.578436,0.0,-104.63,-16.94,3.0,32.64,7.14,0.23,,,,,,,,437.0
1691345114.588436,0.0,-104.63,-16.94,3.0,32.64,7.14,0.23,,,,,,,,437.0
1691345114.5984359,0.0,-104.63,-16.75,3.0,32.64,7.14,0.23,,,,,,,,669.0
1691345114.6084359,0.0,-104.5,-16.44,3.0,32.64,7.14,0.23,,,,,,,,669.0
1691345114.6184359,0.0,-104.56,-15.13,3.0,32.64,7.14,0.23,,,,,,,,453.0
1691345114.6284359,0.0,-104.56,-15.13,1.8,39.8,0.0,0.23,,,,,,,,453.0
1691345114.6384358,0.0,-104.88,-16.69,1.8,39.8,0.0,0.23,,,,,,,,453.0
1691345114.6484358,0.0,-104.88,-16.44,1.8,39.8,0.0,0.23,,,,,,,,421.0
1691345114.6584358,0.0,-104.75,-13.56,1.8,39.8,0.0,0.23,,,,,,,,421.0
1691345114.668436,0.0,-104.75,-13.56,1.8,39.8,0.0,0.23,,,,,,,,421.0
1691345114.678436,0.0,-105.06,-15.81,1.8,39.8,0.0,0.23,,,,,,,,421.0
1691345114.688436,0.0,-105.13,-15.88,1.8,39.8,0.0,0.23,,,,,,,,421.0
1691345114.698436,37.3499,-105.13,-15.88,1.8,39.8,0.0,0.23,,,,,,,,421.0
1691345114.708436,0.0,-105.13,-15.88,1.8,39.8,0.0,0.23,,,,,,,,421.0
1691345114.718436,8.7214,-105.13,-15.88,1.8,39.8,0.0,0.23,,,,,,,,421.0
1691345114.728436,51.24100000000001,-105.31,-15.88,1.8,39.8,0.0,0.23,,,,,,,,533.0
1691345114.7384362,17.4237,-105.31,-15.88,1.8,39.8,0.0,0.23,,,,,,,,533.0
1691345114.7484362,18.3549,-105.5,-16.81,1.8,39.8,0.0,0.23,,,,,,,,533.0
1691345114.7584364,13.34,-105.5,-16.81,1.8,39.8,0.0,0.23,,,,,,,,533.0
1691345114.7684364,27.0764,-105.88,-15.56,1.8,39.8,0.0,0.23,,,,,,,,533.0
1691345114.7784364,2.0513,-105.88,-15.56,1.8,39.8,0.0,0.23,,,,,,,,533.0
1691345114.7884364,50.1911,-105.13,-16.88,,,,,,,18.18,,0.8270000000000001,,,
1691345114.7984364,4.6094,-105.13,-16.88,,,,,,,18.18,,0.8270000000000001,,,
1691345114.8084364,127.4116,-105.13,-16.88,,,,,,,18.18,,0.8270000000000001,,,
1691345114.818436,0.0,-105.13,-16.88,,,,,,,18.18,,0.8270000000000001,,,
1691345114.828436,5.6062,-105.13,-16.88,,,,,,,18.18,,0.8270000000000001,,,
1691345114.838436,1.0261,-104.88,-14.75,,,,,,,18.18,,0.8270000000000001,,,
1691345114.8484359,22.0292,-105.19,-14.13,4.29,35.43,0.0,0.001,-111.38,-20.68,25.42,0.0,19.221,199.81,826.0,11.0
1691345114.8584359,15.8879,-105.19,-14.13,4.29,35.43,0.0,0.001,-111.38,-20.68,25.42,0.0,19.221,199.81,826.0,11.0
1691345114.8684359,42.9736,-105.38,-15.75,4.29,35.43,0.0,0.001,-111.38,-20.68,25.42,0.0,19.221,199.81,826.0,11.0
1691345114.8784359,107.8917,-105.38,-15.13,4.29,35.43,0.0,0.001,-111.38,-20.68,25.42,11.23,19.221,185.28,10697.33,7.0
1691345114.8884358,66.6533,-104.88,-14.44,4.29,35.43,0.0,0.001,-111.38,-20.68,25.42,11.0,19.221,32.0,1569.0,7.0
1691345114.8984358,36.8935,-104.81,-15.69,4.29,35.43,0.0,0.001,-111.38,-20.68,25.42,0.0,19.221,16.0,69.0,7.0
1691345114.9084358,88.5494,-105.25,-14.44,4.29,35.43,0.0,0.001,-111.38,-20.68,25.42,8.5,19.221,147.4,5513.0,7.0
1691345114.918436,60.9341,-104.75,-15.06,4.29,35.43,0.0,0.001,-111.38,-20.68,25.42,7.18,19.221,243.58,7619.75,7.0
1691345114.928436,18.4117,-104.56,-13.88,4.29,35.43,0.0,0.001,-111.38,-20.68,25.42,6.67,19.221,208.67,6253.67,7.0
1691345114.938436,145.4807,-104.69,-15.19,4.29,35.43,0.0,0.001,-111.38,-20.68,25.42,3.4,19.221,188.23,5573.3,7.0
1691345114.948436,29.2074,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,25.42,5.0,19.221,138.92,4508.75,7.0
1691345114.958436,73.282,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,25.42,3.5,19.221,165.5,4839.33,7.0
1691345114.968436,4.6089,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,25.42,8.33,19.221,168.0,5617.33,7.0
1691345114.978436,1.0242,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,25.42,7.25,19.221,207.3,6200.6,7.0
1691345114.9884362,174.3305,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,25.42,6.8,19.221,216.83,5260.17,7.0
1691345114.9984362,69.639,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,25.42,8.5,19.221,72.0,2749.75,7.0
1691345115.0084364,12.2905,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,20.99,8.5,46.188,72.0,2749.75,7.0
1691345115.0184364,119.83200000000001,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,20.99,0.0,46.188,16.0,69.0,7.0
1691345115.0284364,66.5866,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,20.99,8.67,46.188,76.95,2395.83,7.0
1691345115.0384364,53.1948,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,20.99,7.57,46.188,59.43,1585.0,7.0
1691345115.0484364,15.3769,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,20.99,5.94,46.188,107.95,3019.19,7.0
1691345115.0584364,0.0,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,20.99,4.2,46.188,222.38,5454.0,7.0
1691345115.068436,7.6823,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,20.99,10.13,46.188,233.22,7039.89,7.0
1691345115.078436,117.5601,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,20.99,5.2,46.188,120.17,3213.17,7.0
1691345115.088436,133.2399,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,20.99,6.91,46.188,293.05,6107.69,7.0
1691345115.0984359,0.0,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,20.99,6.17,46.188,251.22,5356.0,7.0
1691345115.1084359,5.6006,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,1.82,0.0,61.083999999999996,165.33,2819.67,7.0
1691345115.1184359,123.6021,-104.69,-14.31,4.29,35.43,0.0,0.001,-111.38,-20.68,1.82,8.4,61.083999999999996,252.06,7702.3,7.0
1691345115.1284359,126.4387,-104.69,-14.31,4.29,35.43,0.0,0.001,-112.52,-20.05,1.82,10.0,61.083999999999996,298.17,9604.0,7.0
1691345115.1384358,0.0,-104.69,-14.31,4.29,35.43,0.0,0.001,-112.52,-20.05,1.82,10.25,61.083999999999996,298.08,10147.75,7.0
1691345115.1484358,6.648,-104.69,-14.31,4.29,35.43,0.0,0.001,-112.52,-20.05,1.82,8.56,61.083999999999996,187.5,5446.3,7.0
1691345115.1584358,185.5667,-104.69,-14.31,4.29,35.43,0.0,0.001,-112.52,-20.05,1.82,5.0,61.083999999999996,80.0,1891.0,7.0
1691345115.168436,32.7877,-104.69,-14.31,4.29,35.43,0.0,0.001,-112.52,-20.05,1.82,9.86,61.083999999999996,288.57,9363.14,7.0
1691345115.178436,41.4306,-104.69,-14.31,4.29,35.43,0.0,0.001,-112.52,-20.05,1.82,0.0,61.083999999999996,16.0,69.0,7.0
1691345115.188436,2.0494,-104.69,-14.31,4.29,35.43,0.0,0.001,-112.52,-20.05,1.82,7.6,61.083999999999996,206.0,6126.8,7.0
1691345115.198436,100.0718,-104.69,-14.31,4.29,35.43,0.0,0.001,-112.52,-20.05,1.82,10.0,61.083999999999996,271.33,9178.0,7.0
1691345115.208436,156.3946,-104.69,-14.31,4.29,35.43,0.0,0.001,-112.52,-20.05,0.0,9.07,57.761,287.7,9238.53,7.0
1691345115.218436,0.0,-104.69,-14.31,4.29,35.43,0.0,0.001,-112.52,-20.05,0.0,4.0,57.761,114.67,2141.33,7.0
1691345115.228436,2.0521,-104.69,-14.31,4.29,35.43,0.0,0.001,-112.52,-20.05,0.0,10.2,57.761,266.4,9014.8,7.0
1691345115.2384362,226.0553,-104.69,-14.31,4.29,35.43,0.0,0.001,-112.52,-20.05,0.0,10.2,57.761,266.4,9014.8,7.0
1691345115.2484362,35.8759,-104.69,-14.31,4.29,35.43,0.0,0.001,-112.52,-20.05,0.0,5.5,57.761,96.0,4389.0,7.0
1691345115.2584364,0.0,-104.69,-14.31,4.29,35.43,0.0,0.001,-112.52,-20.05,0.0,0.0,57.761,16.0,69.0,7.0
