TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691346673.58976,0.0,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,11.11,1.0,8.39,16.0,217.0,
1691346673.59976,0.0,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,11.11,1.0,8.39,16.0,217.0,
1691346673.60976,10.24,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,11.11,0.0,8.39,16.0,141.0,
1691346673.61976,0.0,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,11.11,6.67,8.39,48.0,4838.33,
1691346673.62976,0.0,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,11.11,6.67,8.39,48.0,4838.33,
1691346673.63976,21.4354,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,11.11,0.0,8.39,16.0,141.0,
1691346673.64976,0.0,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,11.11,0.0,8.39,16.0,141.0,
1691346673.65976,4.626,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,11.11,13.0,8.39,120.0,14853.0,
1691346673.66976,19.421,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,11.11,7.0,8.39,32.0,3207.0,
1691346673.67976,19.785999999999998,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,11.11,13.0,8.39,124.0,15790.5,
1691346673.68976,4.098,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,11.11,0.0,8.39,16.0,141.0,
1691346673.69976,13.4641,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,11.11,11.0,8.39,32.0,3153.0,
1691346673.70976,8.6212,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,8.33,9.43,24.057,48.0,4501.57,
1691346673.7197602,70.0946,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,8.33,11.5,24.057,124.33,12817.33,
1691346673.7297602,25.1888,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,8.33,11.25,24.057,72.0,7267.0,
1691346673.7397602,0.0,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,8.33,11.25,24.057,72.0,7267.0,
1691346673.7497602,5.6422,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,8.33,11.33,24.057,74.67,7769.0,
1691346673.75976,9.7057,-112.75,-17.94,1.0,8.0,0.0,0.0,-106.16,-12.41,8.33,11.33,24.057,74.67,7769.0,
1691346673.76976,8.7311,-112.75,-17.94,1.0,8.0,0.0,0.0,-107.8,-12.1,8.33,9.43,24.057,38.86,3610.43,
1691346673.77976,22.0579,-112.75,-17.94,1.0,8.0,0.0,0.0,-107.8,-12.1,8.33,9.75,24.057,29.47,2649.26,
1691346673.7897599,44.5306,-112.75,-17.94,1.0,8.0,0.0,0.0,-107.8,-12.1,8.33,10.67,24.057,43.64,4254.45,
1691346673.7997599,36.7501,-112.75,-17.94,1.0,8.0,0.0,0.0,-107.8,-12.1,8.33,9.56,24.057,76.67,7027.78,
1691346673.8097599,25.6822,-112.75,-17.94,1.0,8.0,0.0,0.0,-107.8,-12.1,13.64,5.0,34.766,53.33,3943.67,
1691346673.8197598,35.6865,-112.75,-17.94,1.0,8.0,0.0,0.0,-107.8,-12.1,13.64,7.13,34.766,84.25,6712.38,
1691346673.82976,40.448,-112.75,-17.94,1.0,8.0,0.0,0.0,-107.8,-12.1,13.64,8.75,34.766,113.0,10295.38,
1691346673.83976,22.445,-112.75,-17.94,1.0,8.0,0.0,0.0,-107.8,-12.1,13.64,8.83,34.766,58.67,5883.33,
1691346673.84976,32.0323,-112.75,-17.94,1.0,8.0,0.0,0.0,-107.8,-12.1,13.64,12.5,34.766,94.29,11091.29,
1691346673.85976,22.9619,-112.75,-17.94,1.0,8.0,0.0,0.0,-107.8,-12.1,13.64,11.0,34.766,92.5,10280.0,
1691346673.86976,32.6147,-112.75,-17.94,1.0,8.0,0.0,0.0,-107.8,-12.1,13.64,10.63,34.766,68.17,6781.08,
1691346673.87976,34.9453,-112.75,-17.94,1.0,8.0,0.0,0.0,-107.8,-12.1,13.64,11.33,34.766,54.4,5454.0,
1691346673.88976,38.3693,-112.75,-17.94,1.0,8.0,0.0,0.0,-107.8,-12.1,13.64,11.0,34.766,129.6,12730.8,
1691346673.89976,40.6268,-112.75,-17.94,1.0,8.0,0.0,0.0,-107.8,-12.1,13.64,10.38,34.766,82.5,7547.38,
1691346673.90976,25.0855,-112.75,-17.94,1.0,8.0,0.0,0.0,-107.8,-12.1,3.39,11.33,40.858000000000004,84.5,8693.5,
1691346673.91976,29.0938,-112.75,-17.94,1.0,8.0,0.0,0.0,-109.2,-12.75,3.39,11.17,40.858000000000004,96.67,9739.0,
1691346673.92976,49.0735,-112.75,-17.94,1.0,8.0,0.0,0.0,-109.2,-12.75,3.39,11.17,40.858000000000004,96.67,9739.0,
1691346673.93976,33.9448,-112.75,-17.94,1.0,8.0,0.0,0.0,-109.2,-12.75,3.39,9.44,40.858000000000004,98.67,8471.33,
1691346673.94976,48.9903,-112.75,-17.94,1.0,8.0,0.0,0.0,-109.2,-12.75,3.39,10.33,40.858000000000004,110.0,10435.5,
1691346673.95976,42.513000000000005,-112.75,-17.94,1.0,8.0,0.0,0.0,-109.2,-12.75,3.39,10.11,40.858000000000004,102.22,10279.67,
1691346673.9697602,17.4411,-112.75,-17.94,1.0,8.0,0.0,0.0,-109.2,-12.75,3.39,11.33,40.858000000000004,48.0,5043.0,
1691346673.9797602,40.4237,-112.75,-17.94,1.0,8.0,0.0,0.0,-109.2,-12.75,3.39,9.67,40.858000000000004,91.33,7877.33,
1691346673.9897602,73.282,-112.75,-17.94,1.0,8.0,0.0,0.0,-109.2,-12.75,3.39,8.86,40.858000000000004,101.43,9423.86,
1691346673.9997602,25.0504,-112.75,-17.94,1.0,8.0,0.0,0.0,-109.2,-12.75,3.39,9.13,40.858000000000004,90.75,8412.5,
1691346674.00976,35.8364,-112.75,-17.94,1.0,8.0,0.0,0.0,-109.2,-12.75,2.44,9.1,49.622,77.45,7457.36,
1691346674.01976,72.2643,-112.75,-17.94,1.0,8.0,0.0,0.0,-109.2,-12.75,2.44,6.0,49.622,89.0,8781.5,
1691346674.02976,32.8107,-112.75,-17.94,1.0,8.0,0.0,0.0,-109.2,-12.75,2.44,11.5,49.622,113.25,12021.13,
1691346674.0397599,22.994,-112.75,-17.94,1.0,8.0,0.0,0.0,-109.2,-12.75,2.44,8.0,49.622,64.0,5595.0,
1691346674.0497599,51.2718,-112.75,-17.94,1.0,8.0,0.0,0.0,-109.2,-12.75,2.44,7.75,49.622,103.25,8069.63,
1691346674.0597599,57.6427,-112.75,-17.94,1.0,8.0,0.0,0.0,-109.2,-12.75,2.44,4.2,49.622,134.93,5434.33,
1691346674.0697598,50.3018,-112.75,-17.94,1.0,8.0,0.0,0.0,-109.2,-12.75,2.44,6.0,49.622,146.0,8385.75,
1691346674.07976,46.4018,-112.75,-17.94,1.0,8.0,0.0,0.0,-109.2,-12.75,2.44,6.67,49.622,82.67,6609.22,
