TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691336473.5527358,0.0,-69.31,-9.5,,,,,-67.7,-10.36,0.0,0.0,0.174,16.0,253.0,
1691336473.5627358,0.0,-69.31,-9.5,,,,,-67.7,-10.36,0.0,0.5,0.174,16.0,329.0,
1691336473.5727358,0.0,-69.31,-9.5,,,,,-67.7,-10.36,0.0,0.5,0.174,16.0,329.0,
1691336473.5827358,0.0,-69.31,-9.5,,,,,-67.7,-10.36,0.0,0.0,0.174,16.0,253.0,
1691336473.5927358,10.2257,-69.31,-9.5,,,,,-67.7,-10.36,0.0,1.0,0.174,16.0,405.0,
1691336473.6027358,0.0,-69.31,-9.5,,,,,-67.7,-10.36,0.0,1.0,0.174,16.0,405.0,
1691336473.6127355,0.0,-69.31,-9.5,,,,,-67.7,-10.36,0.0,0.0,0.174,16.0,253.0,
1691336473.6227355,0.0,-69.31,-9.5,,,,,-67.7,-10.36,0.0,0.0,0.174,16.0,253.0,
1691336473.6327355,0.0,-69.31,-9.5,,,,,-67.7,-10.36,0.0,0.0,0.174,16.0,253.0,
1691336473.6427355,0.0,-69.31,-9.5,,,,,-67.7,-10.36,0.0,0.0,0.174,16.0,253.0,
1691336473.6527355,0.0,-69.31,-9.5,,,,,-67.7,-10.36,0.0,0.0,0.174,16.0,253.0,
1691336473.6627355,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,0.0,4.476,16.0,185.0,750.0
1691336473.6727355,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,0.0,4.476,16.0,185.0,750.0
1691336473.682736,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,0.0,4.476,16.0,185.0,750.0
1691336473.692736,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,0.0,4.476,16.0,185.0,750.0
1691336473.702736,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,9.5,4.476,24.0,3765.25,750.0
1691336473.712736,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,0.0,4.476,16.0,253.0,750.0
1691336473.722736,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,8.0,4.476,32.0,4545.5,750.0
1691336473.7327359,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,6.0,4.476,16.0,1793.0,750.0
1691336473.7427359,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,6.0,4.476,16.0,1793.0,750.0
1691336473.7527359,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,7.71,4.476,16.0,2176.43,750.0
1691336473.7627358,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,7.71,4.476,16.0,2176.43,750.0
1691336473.7727358,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,9.0,4.476,16.0,2497.0,750.0
1691336473.7827358,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,9.0,4.476,16.0,2497.0,750.0
1691336473.7927358,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,9.0,4.476,16.0,2497.0,750.0
1691336473.8027358,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,9.0,0.0,16.0,2497.0,750.0
1691336473.8127358,26.2248,-65.31,-10.19,,,,,-66.8,-10.37,0.0,9.0,0.0,16.0,2497.0,750.0
1691336473.8227358,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,9.0,0.0,16.0,2497.0,750.0
1691336473.8327358,1.0218,-65.31,-10.19,,,,,-66.8,-10.37,0.0,9.0,0.0,16.0,2497.0,750.0
1691336473.8427358,36.912,-65.31,-10.19,,,,,-66.8,-10.37,0.0,9.0,0.0,16.0,2497.0,750.0
1691336473.8527358,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,9.0,0.0,16.0,2497.0,750.0
1691336473.8627355,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,9.0,0.0,16.0,2497.0,750.0
1691336473.8727355,62.1548,-65.31,-10.19,,,,,-66.8,-10.37,0.0,9.0,0.0,16.0,2497.0,750.0
1691336473.8827355,0.0,-65.31,-10.19,,,,,-66.8,-10.37,0.0,9.0,0.0,16.0,2497.0,750.0
