TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691334005.4884925,0.0,-94.44,-26.38,0.33,20.25,45.45,2.863,,,,,,,,41.0
1691334005.4984922,0.0,-94.25,-28.19,0.33,20.25,45.45,2.863,,,,,,,,41.0
1691334005.5084922,0.0,-94.25,-28.19,0.33,20.25,45.45,2.863,,,,,,,,41.0
1691334005.5184922,0.0,-94.19,-28.25,0.33,20.25,45.45,2.863,,,,,,,,41.0
1691334005.5284922,0.0,-94.38,-27.19,0.33,20.25,45.45,2.863,,,,,,,,41.0
1691334005.5384922,10.357000000000001,-94.88,-26.69,0.33,20.25,45.45,2.863,,,,,,,,41.0
1691334005.5484922,0.0,-94.88,-26.69,0.33,20.25,45.45,2.863,,,,,,,,41.0
1691334005.5584922,0.0,-95.34,-27.31,0.33,20.25,45.45,2.863,,,,,,,,26.0
1691334005.5684922,0.0,-96.0,-28.88,0.33,20.25,45.45,2.863,,,,,,,,41.0
1691334005.5784922,0.0,-96.0,-28.88,0.33,20.25,45.45,2.863,,,,,,,,41.0
1691334005.5884922,0.0,-96.0,-28.88,0.33,20.25,45.45,2.863,,,,,,,,41.0
1691334005.598492,18.4154,-96.13,-28.75,0.33,20.25,45.45,2.863,,,,,,,,41.0
1691334005.608492,3.5772,-96.13,-28.75,0.33,20.25,45.45,2.863,,,,,,,,137.0
1691334005.6184926,0.0,-95.91,-30.0,0.33,20.25,45.45,2.863,,,,,,,,137.0
1691334005.6284926,0.0,-95.91,-30.0,0.33,20.25,45.45,2.863,,,,,,,,26.0
1691334005.6384926,0.0,-95.63,-29.38,0.33,20.25,45.45,2.863,,,,,,,,26.0
1691334005.6484926,0.0,-95.63,-29.38,0.33,20.25,45.45,2.863,,,,,,,,26.0
1691334005.6584926,22.994,-95.75,-30.0,0.33,20.25,45.45,2.863,,,,,,,,26.0
1691334005.6684926,17.6194,-95.94,-29.84,0.33,20.25,45.45,2.863,,,,,,,,26.0
1691334005.6784925,0.0,-96.06,-30.0,0.33,20.25,45.45,2.863,,,,,,,,26.0
1691334005.6884925,0.0,-96.06,-30.0,0.33,20.25,45.45,2.863,,,,,,,,26.0
1691334005.6984925,0.0,-96.34,-29.41,0.33,20.25,45.45,2.863,,,,,,,,26.0
1691334005.7084925,2.5791,-96.81,-29.31,0.33,20.25,45.45,2.863,,,,,,,,109.0
1691334005.7184925,1.023,-97.56,-28.13,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.7284925,0.0,-97.88,-27.31,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.7384925,0.0,-97.88,-27.31,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.7484922,8.7258,-98.31,-29.13,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.7584922,31.6144,-98.75,-29.5,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.7684922,2.56,-98.75,-29.5,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.7784922,0.0,-98.75,-29.5,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.7884922,0.0,-99.56,-29.38,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.7984922,0.0,-100.09,-28.06,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.8084922,1.033,-100.09,-28.06,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.8184922,4.0993,-101.25,-28.94,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.8284922,39.6702,-101.25,-28.94,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.8384922,0.0,-102.81,-29.67,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.848492,0.0,-102.81,-29.67,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.858492,0.0,-102.81,-29.67,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.8684926,2.0484,-104.38,-30.0,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.8784926,0.0,-105.17,-29.58,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.8884926,3.6165,-104.38,-30.0,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.8984926,19.4017,-104.38,-30.0,0.33,20.25,45.45,2.863,,,,,,,,165.0
1691334005.9084926,22.0314,-103.47,-28.28,0.0,36.0,33.33,2.863,,,,,,,,165.0
1691334005.9184926,2.5747,-103.47,-28.28,0.0,36.0,33.33,2.863,,,,,,,,165.0
1691334005.9284925,0.0,-102.88,-28.94,0.0,36.0,33.33,2.863,,,,,,,,165.0
1691334005.9384925,0.0,-102.56,-28.81,0.0,36.0,33.33,2.863,,,,,,,,165.0
1691334005.9484925,4.1059,-102.56,-28.81,0.0,36.0,33.33,2.863,,,,,,,,165.0
1691334005.9584925,10.2277,-102.48,-28.54,0.0,36.0,33.33,2.863,,,,,,,,153.0
1691334005.9684925,0.0,-102.48,-28.54,0.0,36.0,33.33,2.863,,,,,,,,153.0
1691334005.9784925,0.0,-102.78,-28.66,0.0,36.0,33.33,2.863,,,,,,,,153.0
1691334005.9884925,0.0,-102.78,-28.66,0.0,36.0,33.33,2.863,,,,,,,,153.0
1691334005.9984922,18.9953,-102.78,-28.66,0.0,36.0,33.33,2.863,,,,,,,,153.0
1691334006.0084922,14.7874,-95.13,-26.5,0.0,36.0,33.33,2.863,,,,,,,,153.0
1691334006.0184922,13.3668,-95.13,-26.5,0.0,36.0,33.33,2.863,,,,,,,,153.0
1691334006.0284922,2.0249,-96.13,-26.78,0.0,36.0,33.33,2.863,,,,,,,,153.0
1691334006.0384922,0.0,-96.13,-26.78,0.0,36.0,33.33,2.863,,,,,,,,153.0
1691334006.0484922,0.0,-96.97,-27.97,0.0,36.0,33.33,2.863,,,,,,,,153.0
1691334006.0584922,0.0,-97.44,-27.25,0.0,36.0,33.33,2.863,,,,,,,,153.0
1691334006.0684922,0.0,-97.63,-28.13,0.0,36.0,33.33,2.863,,,,,,,,125.0
1691334006.0784922,0.0,-97.63,-28.13,0.0,36.0,33.33,2.863,,,,,,,,125.0
1691334006.0884922,0.0,-97.84,-28.84,0.0,36.0,33.33,2.863,,,,,,,,125.0
1691334006.098492,2.5662,-98.06,-29.56,0.0,36.0,33.33,2.863,,,,,,,,125.0
1691334006.108492,0.0,-98.13,-28.88,0.0,36.0,33.33,2.863,,,,,,,,125.0
1691334006.1184926,0.0,-98.06,-28.56,0.0,36.0,33.33,2.863,,,,,,,,125.0
1691334006.1284926,0.0,-97.94,-30.0,0.0,36.0,33.33,2.863,,,,,,,,125.0
1691334006.1384926,0.0,-97.94,-30.0,0.0,36.0,33.33,2.863,,,,,,,,125.0
1691334006.1484926,0.0,-97.72,-30.0,0.0,36.0,33.33,2.863,,,,,,,,125.0
1691334006.1584926,0.0,-97.72,-30.0,0.0,36.0,33.33,2.863,,,,,,,,125.0
1691334006.1684926,0.0,-97.41,-30.0,0.0,36.0,33.33,2.863,,,,,,,,125.0
1691334006.1784925,0.0,-97.41,-30.0,0.0,36.0,33.33,2.863,,,,,,,,125.0
1691334006.1884925,0.0,-96.97,-30.0,0.0,36.0,33.33,2.863,,,,,,,,125.0
1691334006.1984925,0.0,-96.97,-30.0,0.0,36.0,33.33,2.863,,,,,,,,125.0
1691334006.2084925,11.4763,-96.69,-30.0,0.0,27.75,72.73,2.863,,,,,,,,125.0
1691334006.2184925,41.381,-96.44,-30.0,0.0,27.75,72.73,2.863,,,,,,,,26.0
1691334006.2284925,0.0,-96.19,-30.0,0.0,27.75,72.73,2.863,,,,,,,,26.0
1691334006.2384925,0.0,-96.19,-30.0,0.0,27.75,72.73,2.863,,,,,,,,26.0
1691334006.2484922,0.0,-96.19,-30.0,0.0,27.75,72.73,2.863,,,,,,,,26.0
1691334006.2584922,2.0626,-95.97,-30.0,0.0,27.75,72.73,2.863,,,,,,,,26.0
1691334006.2684922,0.0,-95.97,-30.0,0.0,27.75,72.73,2.863,,,,,,,,165.0
1691334006.2784922,18.9801,-95.97,-30.0,0.0,27.75,72.73,2.863,,,,,,,,165.0
1691334006.2884922,34.8439,-75.94,-10.31,0.0,27.75,72.73,2.863,,,,,,,,165.0
1691334006.2984922,0.0,-76.19,-9.31,0.0,27.75,72.73,2.863,,,,,,,,165.0
1691334006.3084922,4.6363,-77.5,-12.25,0.0,27.75,72.73,2.863,,,,,,,,165.0
1691334006.3184922,1.0258,-77.56,-11.25,0.0,27.75,72.73,2.863,,,,,,,,43.0
1691334006.3284922,15.3493,-77.75,-11.63,0.0,27.75,72.73,2.863,,,,,,,,43.0
1691334006.3384922,33.3567,-77.88,-11.75,0.0,27.75,72.73,2.863,,,,,,,,26.0
1691334006.348492,7.6708,-78.0,-10.63,0.0,27.75,72.73,2.863,,,,,,,,26.0
1691334006.358492,0.0,-78.06,-10.63,1.57,12.09,15.79,2.863,,,,,,,,5.5
1691334006.3684926,6.6667,-78.06,-10.63,1.57,12.09,15.79,2.863,,,,,,,,15.0
1691334006.3784926,43.9924,-78.06,-10.63,1.57,12.09,15.79,2.863,,,,,,,,15.0
1691334006.3884926,9.7115,-78.06,-10.63,1.57,12.09,15.79,2.863,,,,,,,,15.0
1691334006.3984926,4.6237,-78.13,-12.13,1.57,12.09,15.79,2.863,,,,,,,,15.0
1691334006.4084926,1.0212,-78.13,-12.13,1.57,12.09,15.79,2.863,,,,,,,,19.0
1691334006.4184926,3.0797,-78.31,-11.5,1.57,12.09,15.79,2.863,,,,,,,,15.0
1691334006.4284925,13.3333,-78.75,-13.19,1.57,12.09,15.79,2.863,,,,,,,,15.0
1691334006.4384925,42.7006,-78.75,-13.19,1.57,12.09,15.79,2.863,,,,,,,,68.0
1691334006.4484925,4.586,-80.63,-12.03,1.57,12.09,15.79,2.863,,,,,,,,68.0
1691334006.4584925,3.0955,-80.63,-12.03,1.57,12.09,15.79,2.863,,,,,,,,68.0
1691334006.4684925,8.7153,-82.44,-11.13,1.57,12.09,15.79,2.863,,,,,,,,8.0
1691334006.4784925,30.5095,-82.81,-11.31,1.57,12.09,15.79,2.863,,,,,,,,8.0
1691334006.4884925,26.8306,-83.31,-10.19,1.57,12.09,15.79,2.863,,,,,,,,8.0
1691334006.4984922,1.0143,-83.88,-9.81,1.57,12.09,15.79,2.863,,,,,,,,8.0
1691334006.5084922,3.6009,-84.44,-12.56,3.58,8.75,0.0,2.863,,,,,,,,15.0
1691334006.5184922,38.5233,-84.88,-10.13,3.58,8.75,0.0,2.863,,,,,,,,75.0
1691334006.5284922,2.0324,-85.31,-11.09,3.58,8.75,0.0,2.863,,,,,,,,75.0
1691334006.5384922,1.0299,-85.31,-11.09,3.58,8.75,0.0,2.863,,,,,,,,75.0
1691334006.5484922,29.3903,-85.44,-13.19,3.58,8.75,0.0,2.863,,,,,,,,2414.5
1691334006.5584922,0.0,-85.38,-12.66,3.58,8.75,0.0,2.863,,,,,,,,2102.5
1691334006.5684922,1.5374,-85.38,-12.66,3.58,8.75,0.0,2.863,,,,,,,,137.0
1691334006.5784922,42.2467,-85.28,-12.66,3.58,8.75,0.0,2.863,,,,,,,,137.0
1691334006.5884922,1.5479,-85.28,-12.66,3.58,8.75,0.0,2.863,,,,,,,,3.0
1691334006.598492,29.6574,-85.22,-11.34,3.58,8.75,0.0,2.863,,,,,,,,6.5
1691334006.608492,1.0228,-85.22,-11.34,3.58,8.75,0.0,2.863,,,,,,,,1932.0
1691334006.6184926,11.8542,-85.22,-11.34,3.58,8.75,0.0,2.863,,,,,,,,1884.0
1691334006.6284926,33.806999999999995,-86.31,-12.88,3.58,8.75,0.0,2.863,,,,,,,,1884.0
1691334006.6384926,0.0,-85.78,-13.5,3.58,8.75,0.0,2.863,,,,,,,,1884.0
1691334006.6484926,21.9764,-80.63,-11.63,3.58,8.75,0.0,2.863,,,,,,,,5.5
1691334006.6584926,19.0449,-81.19,-12.63,5.23,54.61,7.69,2.863,,,,,,,,573.0
1691334006.6684926,40.327,-81.19,-12.63,5.23,54.61,7.69,2.863,,,,,,,,2769.0
1691334006.6784925,0.0,-81.66,-11.5,5.23,54.61,7.69,2.863,,,,,,,,2769.0
1691334006.6884925,22.0867,-81.66,-11.5,5.23,54.61,7.69,2.863,,,,,,,,1239.0
1691334006.6984925,0.0,-81.66,-11.5,5.23,54.61,7.69,2.863,,,,,,,,1729.5
1691334006.7084925,1.0244,-81.66,-11.5,5.23,54.61,7.69,2.863,,,,,,,,1729.5
1691334006.7184925,60.928000000000004,-81.66,-11.5,5.23,54.61,7.69,2.863,,,,,,,,5.5
1691334006.7284925,1.0264,-81.69,-13.13,5.23,54.61,7.69,2.863,,,,,,,,810.0
1691334006.7384925,16.3644,-82.0,-12.19,5.23,54.61,7.69,2.863,,,,,,,,5.5
1691334006.7484922,6.6032,-82.38,-12.56,5.23,54.61,7.69,2.863,,,,,,,,5.5
1691334006.7584922,31.0209,-82.69,-12.75,6.39,54.78,0.0,2.863,,,,,,,,331.0
1691334006.7684922,33.2733,-82.69,-12.75,6.39,54.78,0.0,2.863,,,,,,,,2148.0
1691334006.7784922,1.0245,-82.69,-12.75,6.39,54.78,0.0,2.863,,,,,,,,2148.0
1691334006.7884922,20.9668,-82.69,-12.75,6.39,54.78,0.0,2.863,,,,,,,,2148.0
1691334006.7984922,9.7193,-83.94,-12.13,6.39,54.78,0.0,2.863,,,,,,,,1473.5
1691334006.8084922,61.3174,-84.06,-12.03,10.31,51.56,3.45,2.863,,,,,,,,1473.5
1691334006.8184922,0.0,-84.06,-12.03,10.31,51.56,3.45,2.863,,,,,,,,5.5
1691334006.8284922,20.778000000000002,-84.19,-11.63,10.31,51.56,3.45,2.863,,,,,,,,5.5
1691334006.8384922,12.3771,-84.5,-11.25,10.31,51.56,3.45,2.863,,,,,,,,814.0
1691334006.848492,1.0218,-85.06,-11.69,10.31,51.56,3.45,2.863,,,,,,,,814.0
1691334006.858492,62.8537,-85.06,-11.69,10.31,51.56,3.45,2.863,,,,,,,,1908.0
1691334006.8684926,0.0,-85.81,-13.19,10.31,51.56,3.45,2.863,,,,,,,,1908.0
1691334006.8784926,35.2575,-86.0,-12.44,10.31,51.56,3.45,2.863,,,,,,,,1095.0
1691334006.8884926,1.024,-86.75,-13.13,10.31,51.56,3.45,2.863,,,,,,,,1095.0
1691334006.8984926,18.9592,-86.59,-13.59,10.31,51.56,3.45,2.863,,,,,,,,2723.5
1691334006.9084926,48.5914,-86.59,-13.59,10.31,51.56,3.45,2.863,,,,,,,,2338.5
1691334006.9184926,1.0231,-86.44,-13.13,10.65,74.61,4.55,2.863,,,,,,,,1609.5
1691334006.9284925,55.769,-86.5,-13.06,10.65,74.61,4.55,2.863,,,,,,,,1609.5
1691334006.9384925,1.5406,-86.5,-13.06,10.65,74.61,4.55,2.863,,,,,,,,1572.0
1691334006.9484925,29.6367,-86.5,-13.06,10.65,74.61,4.55,2.863,,,,,,,,1572.0
1691334006.9584925,20.3923,-86.5,-13.06,10.65,74.61,4.55,2.863,,,,,,,,1572.0
1691334006.9684925,0.0,-86.5,-13.06,10.65,74.61,4.55,2.863,,,,,,,,1932.0
1691334006.9784925,59.4109,-85.5,-12.28,10.65,74.61,4.55,2.863,,,,,,,,2593.0
1691334006.9884925,32.1166,-85.31,-12.38,10.65,74.61,4.55,2.863,,,,,,,,2769.0
1691334006.9984922,22.8571,-85.0,-11.56,7.32,63.43,0.0,2.863,,,,,,,,18.0
1691334007.0084922,0.0,-85.0,-11.56,7.32,63.43,0.0,5.75,,,,,,,,2577.0
1691334007.0184922,61.6063,-85.0,-11.56,7.32,63.43,0.0,5.75,,,,,,,,3822.0
1691334007.0284922,1.5386,-84.75,-12.31,7.32,63.43,0.0,5.75,,,,,,,,693.5714285714287
1691334007.0384922,30.721,-84.88,-11.81,7.32,63.43,0.0,5.75,,,,,,,,693.5714285714287
1691334007.0484922,27.5297,-84.63,-12.5,5.17,56.43,0.0,5.75,,,,,,,,693.5714285714287
1691334007.0584922,1.0258,-84.31,-12.19,5.17,56.43,0.0,5.75,,,,,,,,693.5714285714287
1691334007.0684922,61.0796,-84.31,-12.19,5.17,56.43,0.0,5.75,,,,,,,,137.0
1691334007.0784922,35.374,-84.06,-11.94,5.17,56.43,0.0,5.75,,,,,,,,349.0
1691334007.0884922,27.6784,-83.06,-12.75,7.0,55.14,22.22,,,,4.55,,4.206,,,19.0
1691334007.098492,1.0205,-83.06,-12.75,7.0,55.14,22.22,,,,4.55,,4.206,,,19.0
1691334007.108492,1.028,-83.06,-12.75,7.0,55.14,22.22,,,,4.55,,4.206,,,2148.0
1691334007.1184926,29.7406,-82.94,-12.38,7.0,55.14,22.22,,,,4.55,,4.206,,,7407.0
1691334007.1284926,72.6604,-83.03,-12.41,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,0.0,2.24,16.0,16.0,153.0
1691334007.1384926,1.0218,-83.03,-12.41,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,0.0,2.24,16.0,16.0,153.0
1691334007.1484926,28.7698,-83.03,-12.41,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,0.0,2.24,16.0,16.0,153.0
1691334007.1584926,30.558000000000003,-83.03,-12.41,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,0.0,2.24,16.0,16.0,153.0
1691334007.1684926,67.0988,-83.03,-12.41,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,0.0,2.24,16.0,16.0,137.0
1691334007.1784925,11.2606,-82.47,-12.13,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,4.0,2.24,118.89,1586.0,75.5
1691334007.1884925,37.4885,-81.94,-10.69,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,4.0,2.24,145.75,2438.38,75.5
1691334007.1984925,24.0688,-81.44,-11.13,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,3.33,2.24,97.33,1003.33,786.0
1691334007.2084925,28.6262,-81.13,-11.56,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,3.33,2.24,97.33,1003.33,205.0
1691334007.2184925,52.8947,-80.94,-10.81,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,5.0,2.24,114.0,752.0,930.0
1691334007.2284925,12.1579,-81.69,-12.06,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,3.0,2.24,16.0,193.0,930.0
1691334007.2384925,35.2996,-82.25,-10.38,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,3.0,2.24,16.0,193.0,930.0
1691334007.2484922,49.5649,-81.88,-10.88,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,3.0,2.24,16.0,193.0,930.0
1691334007.2584922,56.2581,-81.5,-8.31,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,3.0,2.24,16.0,193.0,930.0
1691334007.2684922,36.1964,-81.38,-10.94,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,4.0,2.24,82.0,1441.0,930.0
1691334007.2784922,0.0,-81.19,-9.94,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,5.0,2.24,129.33,2480.5,930.0
1691334007.2884922,57.8881,-81.13,-8.63,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,5.0,2.24,134.67,2977.0,3422.0
1691334007.2984922,18.4412,-81.06,-11.13,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,5.0,2.24,148.67,2950.0,4107.0
1691334007.3084922,43.8347,-80.94,-8.06,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,5.0,9.513,113.0,2481.0,2016.0
1691334007.3184922,41.0421,-80.94,-8.06,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,0.0,9.513,16.0,16.0,758.0
1691334007.3284922,2.0462,-81.31,-10.75,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,4.75,9.513,133.5,2900.75,758.0
1691334007.3384922,65.05,-80.88,-10.63,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,5.0,9.513,162.0,2753.0,1980.0
1691334007.348492,30.6832,-80.69,-10.44,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,5.0,9.513,126.4,2528.8,645.0
1691334007.358492,70.8757,-80.63,-8.81,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,5.0,9.513,126.4,2528.8,645.0
1691334007.3684926,2.0478,-80.63,-9.13,8.83,52.22,8.33,6.824,-84.16,-10.45,0.0,2.5,9.513,81.0,1608.5,1633.5
