TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691507984.0666478,0.0,-83.28,-16.06,5.22,3.0,0.0,2.65,,,,,,,,85.0
1691507984.0766478,0.0,-84.06,-13.03,5.22,3.0,0.0,2.65,,,,,,,,7.0
1691507984.0866475,0.0,-84.75,-13.5,5.22,3.0,0.0,2.65,,,,,,,,7.0
1691507984.0966475,0.0,-84.75,-13.5,5.22,3.0,0.0,2.65,,,,,,,,113.0
1691507984.1066475,0.0,-84.75,-13.5,5.22,3.0,0.0,2.65,,,,,,,,113.0
1691507984.1166475,10.1901,-84.75,-13.5,5.22,3.0,0.0,2.65,,,,,,,,113.0
1691507984.1266475,0.0,-83.38,-15.53,5.22,3.0,0.0,2.65,,,,,,,,7.0
1691507984.1366475,0.0,-83.0,-18.31,5.22,3.0,0.0,2.65,,,,,,,,7.0
1691507984.1466475,0.0,-83.0,-18.31,5.22,3.0,0.0,2.65,,,,,,,,7.0
1691507984.1566474,1.0292,-82.69,-14.59,5.22,3.0,0.0,2.65,,,,,,,,7.0
1691507984.1666474,0.0,-82.69,-14.59,5.22,3.0,0.0,2.65,,,,,,,,7.0
1691507984.1766474,9.7749,-82.81,-15.31,5.22,3.0,0.0,2.65,,,,,,,,7.0
1691507984.1866474,0.0,-82.81,-15.31,5.22,3.0,0.0,2.65,,,,,,,,113.0
1691507984.1966481,0.0,-83.06,-14.6,5.22,3.0,0.0,2.65,,,,,,,,113.0
1691507984.206648,1.5343,-83.06,-14.6,5.22,3.0,0.0,2.65,,,,,,,,7.0
1691507984.216648,1.0258,-83.06,-14.6,5.22,3.0,0.0,2.65,,,,,,,,7.0
1691507984.226648,1.0221,-81.94,-13.69,5.22,3.0,0.0,2.65,,,,,,,,7.0
1691507984.2366476,9.8124,-82.06,-13.47,5.22,3.0,0.0,2.65,,,,,,,,1980.0
1691507984.2466476,0.0,-81.44,-13.13,5.22,3.0,0.0,2.65,,,,,,,,1980.0
1691507984.2566476,1.0224,-81.44,-13.13,5.22,3.0,0.0,2.65,,,,,,,,7.0
1691507984.2666476,3.6147,-81.44,-16.25,5.22,3.0,0.0,2.65,,,,,,,,734.0
1691507984.2766476,0.0,-81.44,-16.25,5.22,3.0,0.0,2.65,,,,,,,,2074.5
1691507984.2866476,8.7636,-81.03,-13.69,5.22,3.0,0.0,2.65,,,,,,,,7.0
1691507984.2966475,0.0,-81.03,-13.69,5.22,3.0,0.0,2.65,,,,,,,,734.0
1691507984.3066475,1.0259,-81.16,-13.47,5.22,3.0,0.0,2.65,,,,,,,,7.0
1691507984.3166478,1.0281,-81.16,-13.47,5.22,3.0,0.0,2.65,,,,,,,,7.0
1691507984.3266478,3.5711,-81.16,-13.47,11.0,24.0,5.56,2.65,,,,,,,,7.0
1691507984.3366475,1.0281,-81.16,-13.47,11.0,24.0,5.56,2.65,,,,,,,,2961.0
1691507984.3466475,7.6372,-81.0,-13.13,11.0,24.0,5.56,2.65,,,,,,,,734.0
1691507984.3566475,3.0958,-81.0,-12.63,11.0,24.0,5.56,2.65,,,,,,,,722.0
1691507984.3666475,2.559,-80.84,-13.44,11.0,24.0,5.56,2.65,,,,,,,,283.0
1691507984.3766475,1.0224,-80.84,-13.44,11.0,24.0,5.56,2.65,,,,,,,,283.0
1691507984.3866475,7.69,-80.56,-14.06,11.0,24.0,5.56,2.65,,,,,,,,742.0
1691507984.3966475,1.0252,-80.56,-14.81,11.0,24.0,5.56,2.65,,,,,,,,7.0
1691507984.4066474,1.0217,-80.5,-13.94,11.0,24.0,5.56,2.65,,,,,,,,742.0
1691507984.4166474,1.025,-80.38,-11.63,11.0,24.0,5.56,2.65,,,,,,,,7.0
1691507984.4266474,6.6255,-80.38,-11.63,11.0,24.0,5.56,2.65,,,,,,,,1572.0
1691507984.4366474,5.6717,-80.5,-17.88,10.79,23.48,5.71,2.65,,,,,,,,2769.0
1691507984.4466481,2.0457,-80.5,-17.88,10.79,23.48,5.71,2.65,,,,,,,,7.0
1691507984.456648,0.0,-80.56,-13.88,10.79,23.48,5.71,2.65,,,,,,,,7.0
1691507984.466648,5.6535,-80.63,-13.19,10.79,23.48,5.71,2.65,,,,,,,,7.0
1691507984.476648,3.0674,-80.75,-14.06,10.79,23.48,5.71,2.65,,,,,,,,2170.5
1691507984.4866476,4.6057,-81.0,-12.06,10.79,23.48,5.71,2.65,,,,,,,,1469.5
1691507984.4966476,1.022,-81.0,-12.06,10.79,23.48,5.71,2.65,,,,,,,,1441.5
1691507984.5066476,0.0,-81.19,-15.88,10.79,23.48,5.71,2.65,,,,,,,,1441.5
1691507984.5166476,0.0,-80.97,-17.41,10.79,23.48,5.71,2.65,,,,,,,,7.0
1691507984.5266476,2.5592,-80.97,-17.41,10.79,23.48,5.71,2.65,,,,,,,,1764.0
1691507984.5366476,3.0837,-80.75,-12.19,10.79,23.48,5.71,2.65,,,,,,,,2218.5
1691507984.5466475,9.7047,-80.75,-12.19,10.71,22.7,5.56,2.65,,,,,,,,1465.5
1691507984.5566475,2.4794,-81.28,-13.72,10.71,22.7,5.56,2.65,,,,,,,,11.0
1691507984.5666478,0.0,-81.81,-12.13,10.71,22.7,5.56,2.65,,,,,,,,2857.0
1691507984.5766478,0.997,-81.81,-12.13,10.71,22.7,5.56,2.65,,,,,,,,695.0
1691507984.5866475,2.1048,-81.47,-12.72,10.71,22.7,5.56,2.65,,,,,,,,746.0
1691507984.5966475,0.0,-81.81,-14.44,10.71,22.7,5.56,2.65,,,,,,,,746.0
1691507984.6066475,0.0,-81.81,-14.44,10.71,22.7,5.56,2.65,,,,,,,,7.0
1691507984.6166475,13.9116,-81.81,-14.44,10.71,22.7,5.56,2.65,,,,,,,,279.0
1691507984.6266475,2.9701,-81.94,-12.5,10.71,22.7,5.56,2.65,,,,,,,,279.0
1691507984.6366475,0.0,-81.25,-12.38,13.6,18.0,15.38,2.65,,,,,,,,11.0
1691507984.6466475,0.0,-81.25,-12.38,13.6,18.0,15.38,2.65,,,,,,,,3182.0
1691507984.6566474,0.0,-81.25,-12.38,13.6,18.0,15.38,2.65,,,,,,,,1441.5
1691507984.6666474,12.2917,-81.34,-15.31,13.6,18.0,15.38,2.65,,,,,,,,7.0
1691507984.6766474,4.5855,-81.34,-15.31,13.6,18.0,15.38,2.65,,,,,,,,746.0
1691507984.6866474,0.0,-81.06,-14.81,13.6,18.0,15.38,2.65,,,,,,,,7.0
1691507984.6966481,0.0,-80.22,-12.81,13.6,18.0,15.38,2.65,,,,,,,,7.0
1691507984.706648,2.2326,-80.22,-12.81,13.6,18.0,15.38,2.65,,,,,,,,3011.5
1691507984.716648,8.7724,-80.22,-12.81,13.6,18.0,15.38,2.65,,,,,,,,1465.5
1691507984.726648,1.8765,-80.22,-12.81,13.6,18.0,15.38,2.65,,,,,,,,1465.5
1691507984.7366476,5.0278,-80.22,-12.81,13.31,27.65,20.69,2.65,,,,,,,,1465.5
1691507984.7466476,1.881,-80.22,-12.81,13.31,27.65,20.69,2.65,,,,,,,,1465.5
1691507984.7566476,1.1305,-78.31,-11.0,13.31,27.65,20.69,2.65,,,,,,,,1630.0
1691507984.7666476,7.6854,-78.31,-11.0,13.31,27.65,20.69,2.65,,,,,,,,584.3333333333334
1691507984.7766476,6.4204,-78.31,-11.0,13.31,27.65,20.69,2.65,,,,,,,,1988.0
1691507984.7866476,2.6545,-78.88,-13.63,13.31,27.65,20.69,2.65,,,,,,,,1988.0
1691507984.7966475,0.9958,-78.81,-13.63,13.31,27.65,20.69,2.65,,,,,,,,1988.0
1691507984.8066475,2.1048,-78.81,-13.63,16.0,65.16,16.22,2.65,,,,,,,,749.0
1691507984.8166478,2.0342,-78.81,-13.63,16.0,65.16,16.22,2.65,,,,,,,,871.0
1691507984.8266478,14.1714,-77.78,-14.69,16.0,65.16,16.22,2.65,,,,,,,,123.0
1691507984.8366475,1.1792,-77.78,-14.69,16.0,65.16,16.22,2.65,,,,,,,,113.0
1691507984.8466475,3.0659,-77.22,-14.78,16.0,65.16,16.22,2.65,,,,,,,,147.0
1691507984.8566475,0.0,-77.22,-14.78,16.0,65.16,16.22,2.65,,,,,,,,1239.0
1691507984.8666475,4.6158,-77.16,-14.53,18.0,35.16,4.26,2.65,,,,,,,,222.0
1691507984.8766475,1.0263,-77.25,-12.38,18.0,35.16,4.26,2.65,,,,,,,,225.0
