TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691519890.4910238,0.0,-109.31,-15.88,1.86,5.25,8.33,1.615,,,,,,,,36.5
1691519890.5010238,0.0,-109.31,-15.88,1.86,5.25,8.33,1.615,,,,,,,,36.5
1691519890.5110238,0.0,-109.31,-15.88,1.86,5.25,8.33,1.615,,,,,,,,36.5
1691519890.5210238,0.5089,-108.88,-17.75,1.86,5.25,8.33,1.615,,,,,,,,36.5
1691519890.5310235,5.1514,-108.75,-17.0,1.86,5.25,8.33,1.615,,,,,,,,26.0
1691519890.5410235,2.5580000000000003,-109.09,-15.59,1.86,5.25,8.33,1.615,,,,,,,,121.0
1691519890.5510235,2.0492,-109.09,-15.59,1.86,5.25,8.33,1.615,,,,,,,,121.0
1691519890.5610235,2.0523,-109.06,-18.81,1.86,5.25,8.33,1.615,,,,,,,,41.0
1691519890.5710235,3.5797,-109.13,-18.13,1.86,5.25,8.33,1.615,,,,,,,,41.0
1691519890.5810235,3.0766,-109.31,-17.69,1.86,5.25,8.33,1.615,,,,,,,,7.0
1691519890.5910234,2.0439,-109.31,-17.69,1.86,5.25,8.33,1.615,,,,,,,,7.0
1691519890.6010234,2.5595,-109.25,-16.63,1.86,5.25,8.33,1.615,,,,,,,,7.0
1691519890.6110234,2.049,-109.25,-16.63,1.86,5.25,8.33,1.615,,,,,,,,7.0
1691519890.6210241,7.6885,-109.34,-16.09,1.86,5.25,8.33,1.615,,,,,,,,7.0
1691519890.6310241,0.0,-109.81,-18.13,1.86,5.25,8.33,1.615,,,,,,,,7.0
1691519890.641024,3.0754,-109.81,-17.84,1.86,5.25,8.33,1.615,,,,,,,,7.0
1691519890.651024,3.5694,-109.81,-17.84,1.86,5.25,8.33,1.615,,,,,,,,517.0
1691519890.661024,3.0816,-109.81,-17.84,1.86,5.25,8.33,1.615,,,,,,,,501.0
1691519890.6710238,1.536,-109.81,-17.84,1.86,5.25,8.33,1.615,,,,,,,,429.0
1691519890.6810238,1.0168,-109.81,-17.84,1.86,5.25,8.33,1.615,,,,,,,,621.0
1691519890.6910238,5.1519,-109.81,-17.84,1.86,5.25,8.33,1.615,,,,,,,,437.0
1691519890.7010238,0.0,-109.81,-17.84,5.77,61.09,0.0,1.615,,,,,,,,501.0
1691519890.7110238,0.0,-109.81,-17.84,5.77,61.09,0.0,1.615,,,,,,,,285.0
1691519890.7210238,0.0,-107.75,-16.13,5.77,61.09,0.0,1.615,,,,,,,,717.0
1691519890.7310238,4.6135,-106.88,-15.81,5.77,61.09,0.0,1.615,,,,,,,,935.0
1691519890.7410238,2.0472,-106.88,-15.81,5.77,61.09,0.0,1.615,,,,,,,,826.0
1691519890.7510238,0.0,-107.0,-15.06,8.27,61.73,10.81,1.615,,,,,,,,826.0
1691519890.7610238,3.5804,-107.0,-15.06,8.27,61.73,10.81,1.615,,,,,,,,517.0
1691519890.7710238,0.0,-107.69,-15.06,8.27,61.73,10.81,1.615,,,,,,,,749.0
