TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691423422.9769044,0.0,-95.31,-11.31,0.0,3.0,0.0,12.603,,,,,,,,7.0
1691423422.986904,0.0,-95.31,-11.31,0.0,3.0,0.0,12.603,,,,,,,,233.0
1691423422.996904,0.0,-95.06,-9.91,0.0,3.0,0.0,12.603,,,,,,,,7.0
1691423423.006904,0.0,-95.19,-9.56,0.0,3.0,0.0,12.603,,,,,,,,7.0
1691423423.0169039,10.2349,-95.25,-8.75,0.0,3.0,0.0,12.603,,,,,,,,7.0
1691423423.0269039,0.0,-95.25,-8.75,0.0,3.0,0.0,12.603,,,,,,,,7.0
1691423423.0369039,0.0,-95.53,-9.75,0.0,3.0,0.0,12.603,,,,,,,,7.0
1691423423.0469038,0.0,-95.53,-9.75,0.0,3.0,0.0,12.603,,,,,,,,7.0
1691423423.0569038,8.7768,-95.13,-9.69,0.0,3.0,0.0,12.603,,,,,,,,233.0
1691423423.0669038,13.2828,-95.13,-9.69,0.0,3.0,0.0,12.603,,,,,,,,233.0
1691423423.0769038,0.0,-95.59,-10.56,0.0,3.0,0.0,12.603,,,,,,,,7.0
1691423423.0869038,0.0,-95.69,-9.19,0.0,3.0,0.0,12.603,,,,,,,,7.0
1691423423.0969038,4.6508,-96.0,-9.31,0.0,3.0,0.0,12.603,,,,,,,,5072.0
1691423423.1069045,14.2095,-96.0,-9.31,0.0,3.0,0.0,12.603,,,,,,,,7.0
1691423423.1169045,25.2217,-96.28,-11.16,11.81,6.88,0.0,12.603,,,,,,,,7.0
1691423423.1269042,0.0,-96.28,-10.13,11.81,6.88,0.0,12.603,,,,,,,,7.0
1691423423.1369042,0.0,-96.28,-10.13,11.81,6.88,0.0,12.603,,,,,,,,2160.0
1691423423.1469042,35.7933,-96.31,-10.81,11.81,6.88,0.0,12.603,,,,,,,,3422.0
1691423423.1569042,0.0,-96.31,-10.56,11.81,6.88,0.0,12.603,,,,,,,,7.0
1691423423.1669042,36.2376,-96.34,-12.47,11.81,6.88,0.0,12.603,,,,,,,,7.0
1691423423.1769042,15.3615,-96.34,-12.47,11.81,6.88,0.0,12.603,,,,,,,,4347.0
1691423423.1869042,4.6131,-95.94,-12.88,11.81,6.88,0.0,12.603,,,,,,,,5072.0
1691423423.1969042,29.6545,-95.94,-10.5,11.81,6.88,0.0,12.603,,,,,,,,3662.0
1691423423.2069044,6.6673,-95.94,-10.06,11.81,6.88,0.0,12.603,,,,,,,,7.0
1691423423.2169044,18.333,-95.94,-9.13,18.95,27.17,4.76,12.603,,,,,,,,2160.0
1691423423.2269044,6.666,-96.19,-10.13,18.95,27.17,4.76,12.603,,,,,,,,3963.0
1691423423.236904,27.6729,-96.19,-10.13,18.95,27.17,4.76,12.603,,,,,,,,5072.0
1691423423.246904,0.0,-96.81,-12.88,18.95,27.17,4.76,12.603,,,,,,,,1063.0
1691423423.256904,55.5292,-96.94,-10.69,18.95,27.17,4.76,12.603,,,,,,,,3892.5
1691423423.2669039,10.7617,-97.25,-11.53,18.95,27.17,4.76,12.603,,,,,,,,7.0
1691423423.2769039,6.6262,-97.25,-11.53,21.0,32.3,4.65,12.603,,,,,,,,4347.0
1691423423.2869039,22.069000000000003,-97.25,-11.53,21.0,32.3,4.65,12.603,,,,,,,,9.0
