TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_TBS,5G_RB,4G_TBS
1691435672.015478,5.6196,-90.38,-3.0,,,,9.363999999999999,-97.75,-10.79,0.0,,0.17300000000000001,,,89.0
1691435672.025478,4.5951,-90.13,-6.56,,,12.5,,,,,,,,,157.0
1691435672.0354779,0.0,-90.13,-6.56,,,12.5,,,,,,,,,157.0
1691435672.0454779,0.0,-90.13,-6.56,,,12.5,,,,,,,,,157.0
1691435672.0554779,0.0,-89.69,-7.0,,,12.5,,,,,,,,,157.0
1691435672.0654778,4.5896,-89.56,-7.63,,,12.5,,,,,,,,,469.0
1691435672.0754778,0.0,-89.56,-7.63,,,12.5,,,,,,,,,469.0
1691435672.0854778,15.4062,-89.59,-7.28,,,12.5,,,,,,,,,469.0
1691435672.0954778,1.9828,-89.59,-7.28,,,12.5,,,,,,,,,469.0
1691435672.1054778,0.0,-90.09,-6.13,,,12.5,,,,,,,,,185.0
1691435672.1154778,2.5739,-90.09,-6.13,,,12.5,,,,,,,,,185.0
1691435672.1254778,4.0736,-90.5,-8.0,,,12.5,,,,,,,,,185.0
1691435672.1354778,22.1289,-90.5,-6.66,,,12.5,,,,,,,,,185.0
1691435672.145478,10.2298,-90.81,-7.38,,,12.5,,,,,,,,,185.0
1691435672.155478,5.6135,-90.72,-5.88,26.93,15.07,,,-97.54,-10.8,,,,,,185.0
1691435672.165478,0.0,-90.72,-5.88,26.93,15.07,,,-97.54,-10.8,,,,,,185.0
1691435672.175478,7.6777,-90.81,-6.38,26.93,15.07,,,-97.54,-10.8,,,,,,185.0
1691435672.185478,6.672000000000001,-91.13,-5.81,26.93,15.07,,,-97.54,-10.8,,,,,,185.0
1691435672.195478,27.6979,-91.13,-5.75,26.93,15.07,,,-97.54,-10.8,,,,,,2769.0
