TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_TBS,5G_RB,4G_TBS
1691421120.7707658,0.0,-93.5,-15.81,21.5,4.0,0.0,41.081,-77.63,-11.35,0.0,18.67,0.609,272.43,3.0,161.0
1691421120.7807658,10.2513,-93.5,-15.81,21.5,4.0,0.0,41.081,-77.63,-11.35,0.0,19.0,0.609,277.0,3.0,161.0
1691421120.7907658,0.0,-93.5,-15.81,21.5,4.0,0.0,41.081,-77.63,-11.35,0.0,18.0,0.609,261.0,3.0,161.0
1691421120.8007658,0.0,-93.5,-15.81,21.5,4.0,0.0,41.081,-77.63,-11.35,0.0,19.2,0.609,297.6,3.2,161.0
1691421120.8107655,0.0,-94.88,-11.13,21.5,4.0,0.0,41.081,-77.63,-11.35,0.0,19.2,0.609,297.6,3.2,161.0
1691421120.8207655,2.0494,-95.25,-12.25,21.5,4.0,0.0,41.081,-77.63,-11.35,0.0,20.6,0.609,294.6,3.0,161.0
1691421120.8307655,0.0,-95.63,-13.25,21.5,4.0,0.0,41.081,-77.63,-11.35,0.0,20.6,0.609,294.6,3.0,161.0
1691421120.8407655,19.4735,-95.88,-14.0,21.5,4.0,0.0,41.081,-77.63,-11.35,0.0,22.17,0.609,322.33,3.0,161.0
1691421120.8507655,0.0,-95.31,-12.75,21.5,4.0,0.0,41.081,-77.63,-11.35,0.0,20.0,0.609,285.0,3.0,161.0
1691421120.8607655,0.0,-95.31,-12.75,21.5,4.0,0.0,41.081,-77.63,-11.35,0.0,21.0,0.609,301.0,3.0,161.0
1691421120.8707654,0.0,-95.25,-14.91,21.5,4.0,0.0,41.081,-77.63,-11.35,0.0,20.8,0.609,297.8,3.0,161.0
1691421120.8807654,5.6354,-94.94,-16.0,21.5,4.0,0.0,41.081,-77.63,-11.35,0.0,20.0,0.609,285.0,3.0,161.0
1691421120.8907654,0.0,-94.94,-16.0,21.5,4.0,0.0,41.081,-77.63,-11.35,0.0,20.0,0.609,285.0,3.0,161.0
1691421120.9007661,12.8347,-94.69,-14.13,21.5,4.0,0.0,41.081,-77.63,-11.35,9.09,19.5,1.632,280.43,3.0,161.0
1691421120.9107661,21.9764,-94.38,-14.25,21.5,4.0,0.0,41.081,-77.63,-11.35,9.09,19.5,1.632,280.43,3.0,161.0
1691421120.920766,4.0801,-94.5,-11.5,21.5,4.0,0.0,41.081,-77.63,-11.35,9.09,19.6,1.632,280.2,3.0,11.0
1691421120.930766,9.7897,-94.5,-11.5,21.5,4.0,0.0,41.081,-77.63,-11.35,9.09,19.6,1.632,280.2,3.0,373.0
1691421120.940766,0.0,-95.09,-14.34,21.5,4.0,0.0,41.081,-77.63,-11.35,9.09,18.33,1.632,273.0,3.0,373.0
1691421120.9507658,14.3432,-95.44,-16.25,21.5,4.0,0.0,41.081,-77.63,-11.35,9.09,18.67,1.632,271.67,3.0,373.0
1691421120.9607658,18.4468,-95.31,-12.81,21.5,4.0,0.0,41.081,-77.63,-11.35,9.09,19.5,1.632,328.5,3.5,373.0
1691421120.9707658,22.5212,-95.44,-12.38,21.5,4.0,0.0,41.081,-77.63,-11.35,9.09,17.67,1.632,262.0,3.0,373.0
1691421120.9807658,20.9878,-95.44,-12.38,21.5,4.0,0.0,41.081,-77.63,-11.35,9.09,17.67,1.632,262.0,3.0,373.0
1691421120.9907658,8.6918,-95.38,-15.31,21.5,4.0,0.0,41.081,-77.63,-11.35,9.09,16.5,1.632,1938.63,24.375,373.0
1691421121.0007658,18.4541,-95.13,-17.03,21.5,4.0,0.0,41.081,-77.63,-11.35,8.89,19.5,4.167,279.0,3.0,373.0
1691421121.0107658,26.1068,-95.13,-17.03,21.5,4.0,0.0,41.081,-76.69,-11.07,8.89,21.0,4.167,301.0,3.0,373.0
1691421121.0207658,11.7666,-95.13,-17.03,21.5,4.0,0.0,41.081,-76.69,-11.07,8.89,20.0,4.167,976.0,11.0,373.0
1691421121.0307658,33.8258,-94.56,-18.25,21.5,4.0,0.0,41.081,-76.69,-11.07,8.89,18.4,4.167,2864.6,33.1,373.0
1691421121.0407658,48.6303,-94.06,-15.81,21.5,4.0,0.0,41.081,-76.69,-11.07,8.89,24.5,4.167,364.5,3.0,373.0
1691421121.0507658,44.4019,-94.06,-15.81,21.5,4.0,0.0,41.081,-76.69,-11.07,8.89,24.0,4.167,357.0,3.0,373.0
1691421121.0607655,32.8534,-94.19,-18.5,21.5,4.0,0.0,41.081,-76.69,-11.07,8.89,25.0,4.167,376.25,3.0,373.0
1691421121.0707655,52.2397,-93.56,-17.38,21.5,4.0,0.0,41.081,-76.69,-11.07,8.89,20.4,4.167,1269.6,15.2,373.0
1691421121.0807655,29.8882,-93.34,-15.91,21.5,4.0,0.0,41.081,-76.69,-11.07,8.89,26.0,4.167,388.0,3.0,373.0
1691421121.0907655,97.8443,-93.34,-15.91,21.5,4.0,0.0,41.081,-76.69,-11.07,8.89,14.0,4.167,1601.86,28.143,373.0
1691421121.1007655,60.4384,-93.5,-18.25,21.5,4.0,0.0,41.081,-76.69,-11.07,4.88,16.25,15.512,3009.38,39.0,373.0
1691421121.1107655,97.5091,-93.5,-18.25,21.5,4.0,0.0,41.081,-76.69,-11.07,4.88,18.25,15.512,3489.0,39.5,373.0
1691421121.1207654,63.8882,-93.31,-15.38,21.5,4.0,0.0,41.081,-76.69,-11.07,4.88,22.4,15.512,1724.5,18.0,373.0
1691421121.1307654,0.0,-93.13,-17.06,21.5,4.0,0.0,41.081,-76.69,-11.07,4.88,24.0,15.512,412.5,3.5,373.0
1691421121.1407654,170.889,-92.5,-15.81,28.0,4.0,0.0,41.081,-76.69,-11.07,4.88,20.67,15.512,1615.4,19.0,373.0
1691421121.1507661,84.795,-92.5,-15.81,28.0,4.0,0.0,41.081,-76.69,-11.07,4.88,17.13,15.512,2553.88,33.875,373.0
1691421121.1607661,81.3274,-91.5,-15.5,28.0,4.0,0.0,41.081,-76.69,-11.07,4.88,17.15,15.512,2753.69,35.231,373.0
1691421121.170766,88.2584,-91.44,-12.47,28.0,4.0,0.0,41.081,-78.13,-11.3,4.88,17.13,15.512,3253.06,39.563,373.0
1691421121.180766,69.4202,-91.56,-13.94,28.0,4.0,0.0,41.081,-78.13,-11.3,4.88,19.75,15.512,2693.38,29.625,373.0
1691421121.190766,90.12100000000001,-91.56,-13.94,28.0,4.0,0.0,41.081,-78.13,-11.3,4.88,21.0,15.512,2269.43,25.570999999999998,373.0
1691421121.2007658,75.7912,-91.56,-13.94,28.0,4.0,0.0,41.081,-78.13,-11.3,9.09,17.88,24.506999999999998,3449.13,40.125,373.0
1691421121.2107658,99.2486,-91.38,-13.13,28.0,4.0,0.0,41.081,-78.13,-11.3,9.09,18.71,24.506999999999998,3481.13,38.625,373.0
1691421121.2207658,58.4206,-91.31,-14.88,28.0,4.0,0.0,41.081,-78.13,-11.3,9.09,19.0,24.506999999999998,3713.0,40.5,373.0
1691421121.2307658,91.0631,-90.94,-13.75,28.0,4.0,0.0,41.081,-78.13,-11.3,9.09,18.25,24.506999999999998,3596.64,40.364000000000004,5072.0
1691421121.2407658,92.8787,-90.63,-13.88,27.19,56.38,0.0,41.081,-78.13,-11.3,9.09,18.0,24.506999999999998,3585.0,41.25,4251.0
1691421121.2507658,86.2544,-90.25,-13.47,27.19,56.38,0.0,41.081,-78.13,-11.3,9.09,17.29,24.506999999999998,3337.0,40.063,4251.0
1691421121.2607658,72.0701,-90.25,-13.47,27.0,55.18,0.0,41.081,-78.13,-11.3,9.09,17.0,24.506999999999998,3313.0,40.625,4251.0
1691421121.2707658,57.2125,-90.19,-12.0,27.0,55.18,0.0,41.081,-78.13,-11.3,9.09,16.63,24.506999999999998,3153.0,39.75,5072.0
1691421121.2807658,126.0024,-90.44,-12.56,27.81,86.0,0.0,41.081,-78.13,-11.3,9.09,16.63,24.506999999999998,3265.13,41.25,7407.0
1691421121.2907658,80.578,-90.31,-14.72,27.81,86.0,0.0,41.081,-78.13,-11.3,9.09,17.63,24.506999999999998,3401.0,40.125,7407.0
1691421121.3007658,93.7406,-90.31,-14.72,27.8,88.2,0.0,41.081,-78.13,-11.3,10.42,18.33,26.087,3681.0,41.25,8324.0
1691421121.3107655,92.2431,-90.31,-11.19,27.8,88.2,0.0,41.081,-78.13,-11.3,10.42,17.88,26.087,3425.0,39.75,8324.0
1691421121.3207655,80.8774,-90.44,-12.94,27.8,88.2,0.0,41.081,-78.13,-11.3,10.42,18.14,26.087,3609.0,41.25,8324.0
1691421121.3307655,88.3113,-90.5,-11.38,27.82,88.65,0.0,41.081,-80.62,-12.09,10.42,18.2,26.087,3496.88,39.75,8324.0
1691421121.3407655,84.4125,-90.81,-15.38,27.82,88.65,5.0,41.081,-80.62,-12.09,10.42,18.92,26.087,3739.67,41.0,8324.0
1691421121.3507655,90.84200000000001,-90.44,-13.25,27.8,85.9,0.0,41.081,-80.62,-12.09,10.42,19.0,26.087,3617.08,39.417,8324.0
1691421121.3607655,74.4616,-90.0,-12.31,27.8,85.9,0.0,41.081,-80.62,-12.09,10.42,19.0,26.087,3777.0,41.25,7407.0
1691421121.3707654,97.225,-90.0,-12.31,27.75,88.2,0.0,41.081,-80.62,-12.09,10.42,19.0,26.087,3641.13,39.75,7167.0
1691421121.3807654,85.1803,-90.0,-12.31,27.8,88.2,0.0,41.081,-80.62,-12.09,10.42,19.0,26.087,3777.0,41.25,8324.0
1691421121.3907654,85.0175,-90.19,-12.75,27.8,88.2,0.0,41.081,-80.62,-12.09,10.42,19.0,26.087,3641.13,39.75,8324.0
1691421121.4007661,92.8298,-90.0,-14.13,27.8,88.2,0.0,41.081,-80.62,-12.09,6.25,18.17,27.214000000000002,3521.13,39.75,8324.0
1691421121.4107661,96.2945,-89.75,-11.0,27.8,73.35,0.0,41.081,-80.62,-12.09,6.25,17.91,27.214000000000002,3419.67,39.583,8324.0
1691421121.420766,84.9876,-89.75,-11.0,27.8,73.35,0.0,41.081,-80.62,-12.09,6.25,17.91,27.214000000000002,3419.67,39.583,8324.0
1691421121.430766,92.6511,-89.75,-11.0,27.8,73.35,0.0,41.081,-80.62,-12.09,6.25,17.91,27.214000000000002,3419.67,39.583,5477.0
1691421121.440766,94.986,-89.88,-13.56,27.8,73.35,0.0,41.081,-80.62,-12.09,6.25,18.08,27.214000000000002,3585.0,41.167,8324.0
1691421121.4507658,88.2405,-89.16,-13.75,27.8,84.75,0.0,41.081,-80.62,-12.09,6.25,18.91,27.214000000000002,3670.42,40.25,8324.0
1691421121.4607658,75.7003,-89.0,-9.88,27.8,84.75,0.0,41.081,-80.62,-12.09,6.25,19.0,27.214000000000002,3777.0,41.25,8324.0
1691421121.4707658,118.4497,-89.0,-9.88,27.8,88.65,0.0,41.081,-80.62,-12.09,6.25,19.0,27.214000000000002,3641.13,39.75,8324.0
1691421121.4807658,81.8954,-88.31,-14.38,27.8,88.65,0.0,41.081,-80.62,-12.09,6.25,19.0,27.214000000000002,3777.0,41.25,7167.0
1691421121.4907658,96.3234,-88.19,-13.31,27.85,88.65,0.0,41.081,-80.62,-12.09,6.25,19.0,27.214000000000002,3709.06,40.5,7167.0
1691421121.5007658,86.1193,-88.06,-10.75,27.85,88.65,0.0,41.081,-80.62,-12.09,0.0,19.0,29.590999999999998,3777.0,41.25,8324.0
1691421121.5107658,83.4894,-87.88,-10.75,27.8,87.75,0.0,41.081,-81.22,-12.09,0.0,19.0,29.590999999999998,3637.06,39.688,8324.0
1691421121.5207658,74.0253,-87.56,-14.5,27.8,87.75,0.0,41.081,-81.22,-12.09,0.0,19.0,29.590999999999998,3777.0,41.25,8324.0
1691421121.5307658,106.294,-87.0,-13.63,27.8,87.3,0.0,41.081,-81.22,-12.09,0.0,19.0,29.590999999999998,3758.71,41.0,8324.0
1691421121.5407658,74.9469,-86.78,-11.0,27.8,87.3,0.0,41.081,-81.22,-12.09,0.0,19.0,29.590999999999998,3709.06,40.5,8324.0
1691421121.5507658,116.4336,-86.75,-14.31,27.8,87.75,0.0,41.081,-81.22,-12.09,0.0,19.0,29.590999999999998,3686.42,40.25,8324.0
1691421121.5607655,91.0722,-86.75,-14.31,27.8,87.75,0.0,41.081,-81.22,-12.09,0.0,19.0,29.590999999999998,3686.42,40.25,8324.0
1691421121.5707655,94.8528,-86.75,-14.31,27.8,87.75,0.0,41.081,-81.22,-12.09,0.0,19.0,29.590999999999998,3777.0,41.25,8324.0
1691421121.5807655,87.8882,-86.25,-12.81,27.8,85.5,0.0,41.081,-81.22,-12.09,0.0,19.38,29.590999999999998,3741.06,40.188,8324.0
1691421121.5907655,101.9594,-86.19,-14.13,27.8,85.5,0.0,41.081,-81.22,-12.09,0.0,20.5,29.590999999999998,3969.75,40.5,8324.0
1691421121.6007655,79.1226,-86.16,-12.72,27.8,85.3,0.0,41.081,-81.22,-12.09,4.85,21.0,33.905,4074.19,40.5,6378.0
1691421121.6107655,98.0371,-86.16,-12.72,27.8,85.3,0.0,41.081,-81.22,-12.09,4.85,22.25,33.905,4449.5,41.25,6378.0
1691421121.6207654,93.8368,-86.19,-11.69,27.8,85.3,0.0,41.081,-81.22,-12.09,4.85,22.88,33.905,4400.63,39.375,6378.0
1691421121.6307654,87.6272,-86.0,-13.56,27.8,85.05,0.0,41.081,-81.22,-12.09,4.85,22.67,33.905,4555.75,41.25,6378.0
1691421121.6407654,55.2558,-86.0,-13.56,27.8,85.05,0.0,41.081,-81.22,-12.09,4.85,22.0,33.905,4385.75,41.25,6378.0
1691421121.6507661,134.6165,-85.97,-12.63,27.8,86.4,0.0,41.081,-81.22,-12.09,4.85,23.19,33.905,4561.31,40.125,8324.0
1691421121.6607661,86.7797,-85.94,-12.75,27.8,86.4,0.0,41.081,-82.84,-12.2,4.85,23.71,33.905,4545.38,38.875,7407.0
1691421121.670766,93.1095,-85.94,-12.75,27.8,85.55,0.0,41.081,-82.84,-12.2,4.85,24.25,33.905,4817.0,40.125,8324.0
1691421121.680766,87.0574,-87.03,-13.31,27.8,82.9,0.0,41.081,-82.84,-12.2,4.85,23.58,33.905,4724.47,40.2,8324.0
1691421121.690766,47.1306,-86.72,-13.09,27.8,82.9,0.0,41.081,-82.84,-12.2,4.85,23.0,33.905,4662.42,41.25,7407.0
1691421121.7007658,0.0,-86.69,-14.25,27.8,84.0,0.0,41.081,-82.84,-12.2,7.41,22.4,33.958,4421.25,40.5,8324.0
1691421121.7107658,0.0,-86.69,-12.88,27.8,84.0,0.0,41.081,-82.84,-12.2,7.41,22.25,33.958,4449.5,41.25,6378.0
1691421121.7207658,0.0,-86.69,-12.88,27.8,84.0,0.0,41.081,-82.84,-12.2,7.41,23.0,33.958,4305.0,38.25,6378.0
1691421121.7307658,0.0,-86.19,-12.75,27.8,85.95,0.0,41.081,-82.84,-12.2,7.41,22.82,33.958,4566.17,41.0,6378.0
1691421121.7407658,0.0,-86.19,-12.75,27.8,87.3,0.0,41.081,-82.84,-12.2,7.41,22.58,33.958,4422.58,40.25,7909.2
1691421121.7507658,0.0,-86.0,-13.56,27.8,87.3,0.0,41.081,-82.84,-12.2,7.41,22.18,33.958,4455.0,41.417,7407.0
1691421121.7607658,0.0,-85.84,-12.38,27.8,86.35,0.0,41.081,-82.84,-12.2,7.41,23.79,33.958,4737.6,40.35,8324.0
1691421121.7707658,0.0,-85.94,-11.25,27.8,87.3,0.0,41.081,-82.84,-12.2,7.41,24.0,33.958,4713.13,39.75,7407.0
1691421121.7807658,0.0,-85.94,-11.25,27.8,87.3,0.0,41.081,-82.84,-12.2,7.41,24.3,33.958,4982.83,41.25,6378.0
1691421121.7907658,317.8782,-86.25,-13.06,27.8,86.85,0.0,41.081,-82.84,-12.2,7.41,23.86,33.958,4641.63,39.375,7167.0
1691421121.8007658,699.5988,-86.38,-12.88,27.8,86.85,0.0,41.081,-82.84,-12.2,9.71,24.17,34.832,4908.25,41.0,6378.0
1691421121.8107655,69.1546,-86.44,-12.56,27.8,86.85,0.0,41.081,-84.08,-12.07,9.71,24.67,34.832,5037.0,41.0,6378.0
1691421121.8207655,94.8338,-86.5,-14.06,27.8,87.75,0.0,41.081,-84.08,-12.07,9.71,24.0,34.832,4801.38,40.25,8324.0
1691421121.8307655,86.9791,-86.38,-13.31,27.8,87.75,0.0,41.081,-84.08,-12.07,9.71,24.0,34.832,4784.5,40.375,8324.0
1691421121.8407655,37.8577,-86.75,-13.5,27.8,86.4,0.0,41.081,-84.08,-12.07,9.71,24.0,34.832,4764.0,40.0,8324.0
1691421121.8507655,20.4412,-86.94,-14.0,27.8,87.3,0.0,41.081,-84.08,-12.07,9.71,23.91,34.832,4758.42,40.25,8324.0
1691421121.8607655,55.29600000000001,-87.06,-14.19,27.8,87.3,0.0,41.081,-84.08,-12.07,9.71,24.18,34.832,4939.5,41.25,7407.0
1691421121.8707654,182.0513,-87.13,-14.38,27.8,86.85,0.0,41.081,-84.08,-12.07,9.71,24.5,34.832,4793.75,39.375,7407.0
1691421121.8807654,81.5058,-87.25,-14.34,27.8,86.85,0.0,41.081,-84.08,-12.07,9.71,25.21,34.832,5058.88,40.313,7167.0
1691421121.8907654,84.3787,-87.25,-13.75,27.35,87.75,0.0,41.081,-84.08,-12.07,9.71,24.8,34.832,4882.33,39.5,7167.0
1691421121.9007661,69.6181,-87.25,-13.75,27.35,87.75,0.0,41.081,-84.08,-12.07,11.36,24.86,34.33,5058.25,40.75,8324.0
1691421121.9107661,27.1008,-87.25,-13.75,27.35,87.75,0.0,41.081,-84.08,-12.07,11.36,24.0,34.33,4578.75,37.5,8324.0
1691421121.920766,131.7553,-87.25,-13.75,27.85,86.85,0.0,41.081,-84.08,-12.07,11.36,23.67,34.33,4802.0,40.5,7407.0
1691421121.930766,91.48299999999999,-87.25,-13.75,27.85,86.85,0.0,41.081,-84.08,-12.07,11.36,23.55,34.33,4769.08,41.25,8324.0
