TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_TBS,5G_RB,4G_TBS
1691433193.5131388,0.0,-107.69,-12.06,7.6,7.45,12.5,1.11,,,,,,,,137.0
1691433193.5231388,1.5348,-107.88,-14.19,7.6,7.45,12.5,1.11,,,,,,,,137.0
1691433193.5331388,1.0196,-106.5,-13.19,7.6,7.45,12.5,1.11,,,,,,,,137.0
1691433193.5431387,1.0206,-106.5,-13.19,7.6,7.45,12.5,1.11,,,,,,,,217.0
1691433193.5531387,2.0639,-105.13,-13.25,7.6,7.45,12.5,1.11,,,,,,,,217.0
1691433193.5631387,0.0,-105.0,-10.0,7.6,7.45,12.5,1.11,,,,,,,,217.0
1691433193.5731387,2.0334,-105.13,-12.0,7.6,7.45,12.5,1.11,,,,,,,,217.0
1691433193.5831387,1.0268,-105.13,-12.0,7.6,7.45,12.5,1.11,,,,,,,,193.0
1691433193.5931387,2.5623,-105.13,-12.0,7.6,7.45,12.5,1.11,,,,,,,,121.0
1691433193.6031387,1.024,-104.63,-11.35,7.6,7.45,12.5,1.11,,,,,,,,121.0
1691433193.6131387,2.0501,-104.63,-11.35,7.6,7.45,12.5,1.11,,,,,,,,217.0
1691433193.6231387,0.0,-105.94,-8.91,7.6,7.45,12.5,1.11,,,,,,,,217.0
1691433193.6331387,2.0533,-106.5,-13.75,7.6,7.45,12.5,1.11,,,,,,,,217.0
1691433193.6431391,0.0,-106.5,-13.75,7.6,7.45,12.5,1.11,,,,,,,,193.0
1691433193.6531386,1.024,-105.5,-13.56,7.6,7.45,12.5,1.11,,,,,,,,193.0
1691433193.6631386,1.5348,-105.5,-13.56,7.6,7.45,12.5,1.11,,,,,,,,193.0
1691433193.6731386,2.0527,-106.13,-11.88,7.6,7.45,12.5,1.11,,,,,,,,193.0
1691433193.6831386,1.0235,-106.38,-11.13,7.6,7.45,12.5,1.11,,,,,,,,193.0
1691433193.6931386,1.0218,-107.06,-10.5,7.6,7.45,12.5,1.11,,,,,,,,233.0
1691433193.7031386,1.0275,-107.56,-11.31,10.77,10.36,9.09,1.11,,,,,,,,807.0
