TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_TBS,5G_RB,4G_TBS
1691266536.715696,0.0,-107.75,-11.56,9.63,2.67,10.0,0.16899999999999998,,,,,,,,59.0
1691266536.7256956,0.0,-107.88,-13.31,9.63,2.67,10.0,0.16899999999999998,,,,,,,,63.0
1691266536.7356956,10.2441,-107.44,-13.56,9.63,2.67,0.0,0.16899999999999998,,,,,,,,77.0
1691266536.7456956,0.0,-107.44,-13.56,9.63,2.67,0.0,0.16899999999999998,,,,,,,,105.0
1691266536.7556958,0.0,-108.06,-12.88,11.57,2.62,0.0,0.16899999999999998,,,,,,,,55.0
1691266536.7656958,0.0,-108.06,-12.88,11.57,2.62,15.38,0.16899999999999998,,,,,,,,41.0
1691266536.7756958,0.0,-107.88,-14.09,11.57,2.62,15.38,0.16899999999999998,,,,,,,,41.0
1691266536.7856958,0.0,-107.56,-14.31,11.57,2.62,15.38,0.16899999999999998,,,,,,,,47.0
1691266536.7956958,0.0,-107.06,-12.0,10.78,2.85,15.38,0.16899999999999998,,,,,,,,55.0
1691266536.8056958,9.7426,-107.38,-12.38,10.78,2.85,6.67,0.16899999999999998,,,,,,,,61.0
1691266536.8156958,12.2733,-107.38,-12.38,10.78,2.85,6.67,0.16899999999999998,,,,,,,,55.0
1691266536.8256958,0.0,-107.56,-13.47,10.78,2.85,6.67,0.16899999999999998,,,,,,,,55.0
1691266536.8356955,0.0,-107.19,-14.06,12.38,3.29,6.67,0.16899999999999998,,,,,,,,41.0
1691266536.8456962,0.0,-106.06,-13.63,12.38,3.29,14.29,0.16899999999999998,,,,,,,,149.0
1691266536.8556962,0.0,-106.06,-11.88,12.38,3.29,14.29,0.16899999999999998,,,,,,,,77.0
1691266536.8656962,13.324000000000002,-106.25,-11.5,12.38,3.29,14.29,0.16899999999999998,,,,,,,,169.0
1691266536.8756962,10.7241,-106.31,-14.19,12.25,3.75,7.14,0.16899999999999998,,,,,,,,149.0
1691266536.8856962,20.014,-106.0,-14.13,12.25,3.75,7.14,0.16899999999999998,,,,,,,,129.0
1691266536.8956962,0.0,-106.38,-12.19,12.25,3.75,7.14,0.16899999999999998,,,,,,,,41.0
1691266536.9056962,0.0,-106.69,-14.63,10.44,3.23,7.14,0.16899999999999998,,,,,,,,41.0
1691266536.9156961,1.0241,-106.69,-14.63,10.44,3.23,15.38,0.16899999999999998,,,,,,,,85.0
1691266536.9256961,15.3385,-106.69,-14.63,10.44,3.23,15.38,0.16899999999999998,,,,,,,,129.0
1691266536.9356961,11.2753,-106.69,-14.63,10.44,3.23,15.38,0.16899999999999998,,,,,,,,129.0
1691266536.945696,10.7638,-106.69,-14.63,10.44,3.23,15.38,0.16899999999999998,,,,,,,,129.0
1691266536.955696,8.7005,-107.19,-14.06,10.1,4.08,7.69,0.16899999999999998,,,,,,,,129.0
1691266536.965696,16.8741,-107.38,-13.06,10.1,4.08,7.69,0.16899999999999998,,,,,,,,129.0
1691266536.9756956,11.7996,-107.38,-13.13,10.1,4.08,7.69,0.16899999999999998,,,,,,,,129.0
1691266536.9856956,16.3774,-107.38,-12.88,10.1,4.08,7.69,0.16899999999999998,,,,,,,,129.0
1691266536.9956956,12.2757,-107.38,-12.88,9.69,4.19,11.11,0.16899999999999998,,,,,,,,129.0
1691266537.0056958,11.2764,-106.69,-12.31,9.69,4.19,11.11,0.16899999999999998,,,,,,,,129.0
1691266537.0156958,7.6739,-106.63,-14.75,9.69,4.19,11.11,0.16899999999999998,,,,,,,,129.0
1691266537.0256958,7.6746,-105.75,-13.59,9.69,4.19,11.11,0.16899999999999998,,,,,,,,32.0
1691266537.0356958,10.7402,-105.59,-11.47,8.82,3.75,6.67,0.16899999999999998,,,,,,,,85.0
1691266537.0456958,18.9896,-105.75,-12.38,8.82,3.75,6.67,0.16899999999999998,,,,,,,,73.0
1691266537.0556958,9.3188,-106.0,-12.94,8.82,3.75,6.67,0.16899999999999998,,,,,,,,37.0
1691266537.0656958,11.1304,-106.38,-12.25,8.82,3.75,6.67,0.16899999999999998,,,,,,,,63.0
1691266537.0756958,11.5315,-106.63,-12.06,9.29,3.0,0.0,0.16899999999999998,,,,,,,,129.0
1691266537.0856955,5.6535,-107.0,-13.19,9.29,3.0,0.0,0.16899999999999998,,,,,,,,73.0
1691266537.0956962,0.0,-107.0,-13.19,9.29,3.0,0.0,0.16899999999999998,,,,,,,,77.0
1691266537.1056962,32.791,-107.0,-13.19,9.29,3.0,0.0,0.16899999999999998,,,,,,,,77.0
1691266537.1156962,13.3173,-107.0,-13.19,9.29,3.0,9.09,0.16899999999999998,,,,,,,,41.0
1691266537.1256962,14.3274,-105.5,-12.81,9.83,3.17,9.09,0.16899999999999998,,,,,,,,41.0
1691266537.1356962,18.9535,-105.81,-11.5,9.83,3.17,9.09,0.16899999999999998,,,,,,,,129.0
1691266537.1456962,15.3738,-105.81,-11.5,9.83,3.17,9.09,0.16899999999999998,,,,,,,,41.0
1691266537.1556962,15.3677,-106.13,-11.75,10.0,2.94,12.5,0.16899999999999998,,,,,,,,41.0
1691266537.1656961,15.3708,-106.56,-14.06,10.0,2.94,12.5,0.16899999999999998,,,,,,,,41.0
1691266537.1756961,12.2868,-106.44,-12.13,10.0,2.94,12.5,0.16899999999999998,,,,,,,,63.0
1691266537.1856961,14.3331,-106.81,-11.25,10.0,2.94,0.0,0.16899999999999998,,,,,,,,47.0
1691266537.195696,15.3631,-106.81,-11.25,10.0,2.94,0.0,0.16899999999999998,,,,,,,,85.0
1691266537.205696,14.3346,-107.06,-13.5,11.88,2.92,0.0,0.16899999999999998,,,,,,,,61.0
1691266537.215696,19.3939,-107.06,-13.5,11.88,2.92,0.0,0.16899999999999998,,,,,,,,61.0
1691266537.2256956,13.3561,-107.47,-11.97,11.88,2.92,0.0,0.16899999999999998,,,,,,,,73.0
1691266537.2356956,26.160999999999998,-107.47,-11.97,11.88,2.92,0.0,0.16899999999999998,,,,,,,,141.0
1691266537.2456956,7.8088,-107.88,-13.19,11.88,2.92,0.0,0.16899999999999998,,,,,,,,47.0
1691266537.2556958,23.0608,-107.5,-12.69,13.78,3.54,0.0,0.16899999999999998,,,,,,,,73.0
1691266537.2656958,6.6553,-106.88,-13.75,13.78,3.54,0.0,0.16899999999999998,,,,,,,,85.0
1691266537.2756958,14.3317,-106.38,-13.94,13.78,3.54,21.43,0.16899999999999998,,,,,,,,85.0
1691266537.2856958,6.6567,-106.06,-14.06,9.17,3.23,21.43,0.16899999999999998,,,,,,,,129.0
1691266537.2956958,11.7537,-106.06,-14.06,9.17,3.23,21.43,0.16899999999999998,,,,,,,,41.0
1691266537.3056958,13.3173,-106.06,-14.06,9.17,3.23,6.67,0.16899999999999998,,,,,,,,41.0
