TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_TBS,5G_RB,4G_TBS
1691251062.6235158,0.5091,-98.69,-16.38,17.8,12.13,23.53,2.872,,,,,,,,153.0
1691251062.6335158,4.1116,-98.63,-16.19,17.8,12.13,23.53,2.872,,,,,,,,357.0
1691251062.6435158,4.6071,-98.63,-16.19,17.8,12.13,23.53,2.872,,,,,,,,597.0
1691251062.6535158,1.0226,-98.63,-13.97,19.0,15.55,10.0,2.872,,,,,,,,1191.0
1691251062.6635158,0.0,-98.31,-14.63,17.72,16.28,10.0,2.872,,,,,,,,903.0
1691251062.6735158,0.0,-98.25,-16.31,17.72,16.28,10.0,2.872,,,,,,,,87.0
1691251062.6835158,0.0,-98.25,-16.31,17.72,16.28,5.56,2.872,,,,,,,,269.0
1691251062.6935158,0.0,-98.25,-16.31,17.72,16.28,5.56,2.872,,,,,,,,269.0
1691251062.7035158,0.0,-97.69,-16.78,16.13,15.59,11.11,2.872,,,,,,,,269.0
1691251062.7135158,0.0,-97.94,-15.75,16.13,15.59,11.11,2.872,,,,,,,,177.0
1691251062.7235155,0.0,-98.38,-14.44,16.13,15.59,11.11,2.872,,,,,,,,807.0
1691251062.7335155,0.0,-98.78,-13.41,17.47,17.16,5.26,2.872,,,,,,,,775.0
1691251062.7435155,0.0,-98.78,-13.41,17.47,17.16,5.26,2.872,,,,,,,,501.0
1691251062.753516,6.6874,-98.78,-13.41,17.47,17.16,5.26,2.872,,,,,,,,967.0
1691251062.763516,3.0717,-98.56,-15.63,17.47,17.16,5.26,2.872,,,,,,,,967.0
1691251062.773516,0.0,-98.44,-16.5,19.83,15.39,5.26,2.872,,,,,,,,935.0
1691251062.783516,2.5631,-98.25,-18.44,19.83,15.39,10.53,2.872,,,,,,,,597.0
1691251062.793516,3.0677,-98.25,-18.44,19.83,15.39,10.53,2.872,,,,,,,,225.0
1691251062.803516,0.0,-97.92,-16.33,19.83,15.39,26.32,2.872,,,,,,,,87.0
1691251062.813516,9.7348,-97.81,-14.56,16.81,16.67,26.32,2.872,,,,,,,,775.0
1691251062.8235161,2.3726,-97.81,-14.56,16.81,16.67,26.32,2.872,,,,,,,,1287.0
1691251062.8335161,8.2857,-97.69,-15.56,16.81,16.67,26.32,2.872,,,,,,,,1239.0
1691251062.843516,3.0943,-97.69,-15.56,16.81,16.67,26.32,2.872,,,,,,,,177.0
1691251062.853516,5.6292,-97.69,-15.56,16.81,16.67,26.32,2.872,,,,,,,,177.0
1691251062.863516,7.6931,-97.38,-16.19,17.71,16.06,6.25,2.872,,,,,,,,717.0
1691251062.8735158,5.6281,-97.38,-16.19,17.71,16.06,6.25,2.872,,,,,,,,217.0
1691251062.8835158,6.6587,-97.03,-15.47,16.53,23.58,5.0,2.872,,,,,,,,1479.0
1691251062.8935158,0.0,-97.5,-14.41,16.53,23.58,5.0,2.872,,,,,,,,903.0
1691251062.9035158,0.0,-97.5,-14.41,16.82,19.06,0.0,2.872,,,,,,,,241.0
1691251062.9135158,5.1267,-98.13,-16.69,16.82,19.06,0.0,2.872,,,,,,,,61.0
1691251062.9235158,5.5357,-98.13,-16.69,16.82,19.06,0.0,2.872,,,,,,,,61.0
1691251062.9335158,6.7828,-97.16,-19.06,16.82,19.06,0.0,2.872,,,,,,,,109.0
1691251062.9435158,5.6191,-96.44,-19.25,10.17,22.17,16.67,2.872,,,,,,,,967.0
1691251062.9535158,4.1001,-96.44,-19.25,10.17,22.17,16.67,2.872,,,,,,,,1287.0
1691251062.9635158,3.5912,-96.38,-16.94,10.17,22.17,0.0,2.872,,,,,,,,22.0
1691251062.9735155,8.6944,-96.69,-16.81,13.65,18.29,0.0,2.872,,,,,,,,1239.0
1691251062.9835155,5.6292,-97.13,-15.38,13.65,18.29,0.0,2.872,,,,,,,,1239.0
1691251062.9935155,0.0,-97.44,-17.38,15.42,26.21,0.0,2.872,,,,,,,,1031.0
1691251063.003516,0.0,-97.44,-17.38,15.42,26.21,0.0,3.187,,,,,,,,573.0
1691251063.013516,0.0,-97.44,-17.5,15.42,26.21,0.0,3.187,,,,,,,,807.0
1691251063.023516,0.0,-97.44,-17.5,15.42,26.21,0.0,3.187,,,,,,,,903.0
1691251063.033516,0.0,-97.0,-17.13,15.42,26.21,0.0,3.187,,,,,,,,113.0
1691251063.043516,0.0,-98.44,-14.81,,,5.26,,,,,,,,,225.0
1691251063.053516,0.0,-98.44,-14.81,,,5.26,,,,,,,,,225.0
1691251063.063516,33.8733,-98.44,-14.81,,,5.26,,,,,,,,,73.0
1691251063.0735161,2.56,-98.63,-16.5,,,5.26,,,,,,,,,645.0
1691251063.0835161,0.0,-98.84,-16.78,15.56,13.21,10.0,,,,,,,,,903.0
1691251063.093516,0.0,-98.84,-16.78,15.56,13.21,10.0,,,,,,,,,967.0
1691251063.103516,0.0,-98.81,-17.06,15.56,13.21,10.0,,,,,,,,,69.0
1691251063.113516,3.0717,-98.81,-17.06,15.56,13.21,10.0,,,,,,,,,775.0
1691251063.1235158,2.0492,-98.75,-16.75,15.56,13.21,10.0,,,,,,,,,225.0
1691251063.1335158,5.4117,-98.75,-16.75,15.56,13.21,10.0,,,,,,,,,225.0
1691251063.1435158,1.0686,-98.75,-16.63,15.56,13.21,15.79,,,,,,,,,141.0
1691251063.1535158,0.0,-97.94,-15.38,15.47,26.89,5.0,3.523,-107.19,-11.76,16.0,1.0,0.5529999999999999,30.0,4.0,999.0
1691251063.1635158,0.0,-97.94,-15.38,15.47,26.89,5.0,3.523,-107.19,-11.76,16.0,1.0,0.5529999999999999,30.0,4.0,1143.0
1691251063.1735158,0.0,-97.5,-18.0,15.47,26.89,5.0,3.523,-107.19,-11.76,16.0,3.83,0.5529999999999999,45.5,2.167,903.0
1691251063.1835158,2.5559,-97.13,-16.0,15.47,26.89,0.0,3.523,-107.19,-11.76,16.0,6.5,0.5529999999999999,68.5,2.0,1063.0
1691251063.1935158,2.0476,-97.31,-16.56,15.3,29.95,0.0,3.523,-107.19,-11.76,16.0,7.33,0.5529999999999999,281.0,7.0,693.0
1691251063.2035158,8.7162,-97.44,-16.5,15.3,29.95,0.0,3.523,-107.19,-11.76,16.0,7.33,0.5529999999999999,281.0,7.0,1383.0
1691251063.2135158,6.6328,-97.5,-14.75,15.3,29.95,0.0,3.523,-107.19,-11.76,16.0,7.33,0.5529999999999999,281.0,7.0,269.0
1691251063.2235155,1.0265,-97.69,-16.31,15.3,29.95,5.26,3.523,-107.19,-11.76,16.0,7.5,0.5529999999999999,281.0,7.0,485.0
1691251063.2335155,0.0,-98.0,-17.5,13.0,5.72,5.26,3.523,-107.19,-11.76,16.0,3.5,0.5529999999999999,164.0,7.5,249.0
1691251063.2435155,0.0,-98.13,-16.56,13.0,5.72,5.26,3.523,-107.19,-11.76,16.0,5.0,0.5529999999999999,88.0,3.0,999.0
1691251063.253516,3.5883,-98.38,-17.31,13.0,5.72,5.26,3.523,-107.19,-11.76,16.0,5.0,0.5529999999999999,317.0,11.0,405.0
1691251063.263516,5.121,-98.56,-15.44,13.0,5.72,5.26,3.523,-107.19,-11.76,16.0,5.5,0.5529999999999999,353.67,11.0,501.0
1691251063.273516,4.6062,-98.56,-16.69,18.47,13.55,5.26,3.523,-107.19,-11.76,16.0,4.33,0.5529999999999999,287.0,11.75,749.0
1691251063.283516,1.0254,-98.69,-14.94,18.47,13.55,5.26,3.523,-107.19,-11.76,16.0,4.0,0.5529999999999999,69.0,3.0,1191.0
1691251063.293516,5.6241,-98.69,-14.94,18.47,13.55,10.0,3.523,-107.19,-11.76,16.0,4.17,0.5529999999999999,283.67,11.833,597.0
1691251063.303516,4.098,-98.34,-14.28,18.47,13.55,10.0,3.523,-107.19,-11.76,10.0,4.0,0.594,277.0,12.0,1287.0
1691251063.313516,1.5343,-98.34,-14.28,18.0,17.2,10.0,3.523,-107.19,-11.76,10.0,3.0,0.594,209.0,12.0,807.0
1691251063.3235161,0.0,-97.75,-13.84,18.0,17.2,5.0,3.523,-107.19,-11.76,10.0,2.75,0.594,192.0,12.0,645.0
1691251063.3335161,0.0,-97.69,-14.5,18.0,17.2,5.0,3.523,-107.19,-11.76,10.0,3.33,0.594,195.67,10.0,269.0
1691251063.343516,5.1308,-97.31,-14.0,18.94,18.35,11.76,3.523,-107.19,-11.76,10.0,3.2,0.594,195.67,10.0,903.0
1691251063.353516,1.5342,-97.56,-16.63,18.94,18.35,11.76,3.523,-107.19,-11.76,10.0,3.0,0.594,177.0,10.0,161.0
1691251063.363516,2.0501,-97.44,-15.19,18.0,14.58,11.76,3.523,-107.19,-11.76,10.0,3.0,0.594,177.0,10.0,1479.0
1691251063.3735158,4.0907,-97.44,-16.81,18.0,14.58,11.76,3.523,-107.19,-11.76,10.0,3.25,0.594,191.0,10.0,485.0
1691251063.3835158,0.0,-97.88,-16.38,18.0,14.58,5.0,3.523,-107.2,-11.98,10.0,4.4,0.594,234.33,9.333,485.0
1691251063.3935158,2.5608,-98.06,-17.19,15.53,17.05,5.0,3.523,-107.2,-11.98,10.0,4.5,0.594,259.0,10.0,967.0
1691251063.4035158,0.0,-97.94,-14.06,15.53,17.05,21.05,3.523,-107.2,-11.98,12.5,4.0,0.594,246.0,10.0,1031.0
1691251063.4135158,4.096,-97.94,-14.13,15.53,17.05,21.05,3.523,-107.2,-11.98,12.5,4.0,0.594,233.0,10.0,261.0
1691251063.4235158,5.6393,-97.81,-16.5,15.53,17.05,21.05,3.523,-107.2,-11.98,12.5,4.0,0.594,233.0,10.0,55.0
1691251063.4335158,6.6387,-97.81,-16.5,15.53,17.05,21.05,3.523,-107.2,-11.98,12.5,4.0,0.594,233.0,10.0,37.0
1691251063.4435158,7.6739,-97.63,-16.56,10.56,11.33,25.0,3.523,-107.2,-11.98,12.5,2.25,0.594,147.0,10.0,573.0
1691251063.4535158,6.67,-98.13,-15.75,10.56,11.33,25.0,3.523,-107.2,-11.98,12.5,2.17,0.594,145.0,10.667,693.0
1691251063.4635158,1.0232,-98.38,-15.94,14.95,16.63,0.0,3.523,-107.2,-11.98,12.5,3.83,0.594,265.67,12.0,807.0
1691251063.4735155,0.0,-98.38,-15.94,14.95,16.63,0.0,3.523,-107.2,-11.98,12.5,3.83,0.594,265.67,12.0,1143.0
1691251063.4835155,0.0,-98.25,-15.22,17.9,14.5,0.0,3.523,-107.2,-11.98,12.5,3.25,0.594,243.0,12.0,807.0
1691251063.4935155,0.0,-97.81,-15.63,17.9,14.5,0.0,3.523,-107.2,-11.98,12.5,2.67,0.594,192.0,12.0,775.0
1691251063.503516,0.0,-97.81,-15.63,17.9,14.5,0.0,3.523,-107.2,-11.98,13.16,2.0,0.745,141.0,12.0,999.0
1691251063.513516,0.0,-97.78,-15.09,18.25,22.8,0.0,3.523,-107.2,-11.98,13.16,2.83,0.745,197.67,12.0,161.0
1691251063.523516,0.0,-98.0,-16.19,18.25,22.8,0.0,3.523,-107.2,-11.98,13.16,4.0,0.745,277.0,12.0,749.0
1691251063.533516,0.0,-98.0,-15.31,17.4,17.3,5.0,3.523,-107.2,-11.98,13.16,4.25,0.745,279.0,11.5,903.0
1691251063.543516,0.0,-98.0,-18.13,17.4,17.3,5.0,3.523,-105.98,-11.63,13.16,4.0,0.745,421.0,18.0,177.0
1691251063.553516,0.0,-97.94,-13.56,17.65,14.6,5.0,3.523,-105.98,-11.63,13.16,3.0,0.745,309.0,18.0,79.0
1691251063.563516,0.0,-97.88,-15.69,17.65,14.6,10.0,3.523,-105.98,-11.63,13.16,2.75,0.745,315.67,18.0,97.0
1691251063.5735161,0.0,-97.88,-15.69,17.65,14.6,10.0,3.523,-105.98,-11.63,13.16,2.75,0.745,315.67,18.0,1764.0
1691251063.5835161,0.0,-97.44,-14.81,18.67,11.37,10.0,3.523,-105.98,-11.63,13.16,2.5,0.745,263.0,18.0,87.0
1691251063.593516,0.0,-97.25,-14.94,18.67,11.37,10.0,3.523,-105.98,-11.63,13.16,2.25,0.745,263.0,18.0,405.0
1691251063.603516,0.0,-96.94,-15.25,18.67,11.37,10.0,3.523,-105.98,-11.63,12.82,2.0,0.787,217.0,18.0,807.0
1691251063.613516,0.0,-96.44,-14.97,18.61,13.3,15.79,3.523,-105.98,-11.63,12.82,2.5,0.787,263.0,18.0,1764.0
1691251063.6235158,0.0,-95.88,-15.5,18.61,13.3,15.79,3.523,-105.98,-11.63,12.82,2.0,0.787,242.0,18.0,1063.0
1691251063.6335158,0.0,-96.06,-15.31,18.61,13.3,10.0,3.523,-105.98,-11.63,12.82,3.0,0.787,314.0,18.0,133.0
1691251063.6435158,0.0,-96.25,-11.63,18.61,13.3,10.0,3.523,-105.98,-11.63,12.82,3.0,0.787,471.0,25.333000000000002,293.0
1691251063.6535158,0.0,-96.44,-14.63,18.82,14.68,10.0,3.523,-105.98,-11.63,12.82,3.0,0.787,496.0,29.0,1479.0
1691251063.6635158,0.0,-96.63,-16.31,18.82,14.68,26.32,3.523,-105.98,-11.63,12.82,2.14,0.787,379.75,29.0,871.0
1691251063.6735158,0.0,-96.75,-15.5,18.82,14.68,26.32,3.523,-105.98,-11.63,12.82,1.0,0.787,185.0,25.0,141.0
1691251063.6835158,16.3807,-96.56,-16.44,18.82,14.68,26.32,3.523,-105.98,-11.63,12.82,1.33,0.787,263.0,27.0,113.0
1691251063.6935158,0.0,-96.56,-16.44,18.82,14.68,26.32,3.523,-105.98,-11.63,12.82,1.0,0.787,185.0,25.0,225.0
1691251063.7035158,0.0,-96.44,-14.47,18.82,14.68,26.32,3.523,-105.98,-11.63,4.76,1.0,0.696,185.0,25.0,201.0
1691251063.7135158,0.0,-96.38,-16.5,15.78,8.47,26.32,3.523,-105.4,-11.55,4.76,0.83,0.696,173.5,25.0,201.0
1691251063.7235155,5.6275,-96.13,-14.75,15.78,8.47,21.05,3.523,-105.4,-11.55,4.76,2.0,0.696,341.0,29.0,55.0
1691251063.7335155,0.0,-95.75,-15.38,15.78,8.47,21.05,3.523,-105.4,-11.55,4.76,2.25,0.696,379.75,29.0,871.0
1691251063.7435155,0.0,-95.69,-17.44,15.25,18.7,0.0,3.523,-105.4,-11.55,4.76,1.33,0.696,301.75,27.0,807.0
1691251063.753516,0.0,-95.69,-18.0,15.25,18.7,0.0,3.523,-105.4,-11.55,4.76,1.67,0.696,302.0,28.0,1143.0
1691251063.763516,0.0,-95.56,-16.69,15.25,18.7,0.0,3.523,-105.4,-11.55,4.76,1.0,0.696,185.0,25.0,75.0
1691251063.773516,1.0254,-96.0,-16.5,15.25,18.7,0.0,3.523,-105.4,-11.55,4.76,1.0,0.696,185.0,25.0,225.0
1691251063.783516,0.0,-96.5,-13.63,16.94,12.58,5.56,3.523,-105.4,-11.55,4.76,0.75,0.696,167.75,25.0,775.0
1691251063.793516,0.0,-97.13,-14.69,16.94,12.58,5.56,3.523,-105.4,-11.55,4.76,1.0,0.696,185.0,25.0,61.0
1691251063.803516,0.0,-97.94,-12.13,16.94,12.58,5.56,3.523,-105.4,-11.55,10.53,1.0,0.536,185.0,25.0,75.0
1691251063.813516,0.0,-98.56,-14.31,14.94,16.26,10.53,3.523,-105.4,-11.55,10.53,1.0,0.536,185.0,25.0,573.0
1691251063.8235161,0.0,-98.69,-12.75,14.94,16.26,10.53,3.523,-105.4,-11.55,10.53,1.0,0.536,185.0,25.0,341.0
1691251063.8335161,2.5610000000000004,-98.69,-12.75,14.94,16.26,10.53,3.523,-105.4,-11.55,10.53,0.5,0.536,150.5,25.0,105.0
1691251063.843516,1.0243,-98.5,-17.06,13.95,14.45,5.0,3.523,-105.4,-11.55,10.53,1.0,0.536,203.0,27.25,830.5
1691251063.853516,0.0,-98.5,-17.06,13.95,14.45,5.0,3.523,-105.4,-11.55,10.53,1.0,0.536,203.0,27.25,1031.0
1691251063.863516,1.0259,-98.63,-15.19,13.95,14.45,15.0,3.523,-106.63,-11.91,10.53,1.2,0.536,263.33,29.333000000000002,55.0
1691251063.8735158,0.0,-98.63,-14.63,14.89,17.37,15.0,3.523,-106.63,-11.91,10.53,1.0,0.536,209.0,28.0,85.0
1691251063.8835158,0.0,-98.69,-13.88,14.89,17.37,15.0,3.523,-106.63,-11.91,10.53,1.0,0.536,209.0,28.0,217.0
1691251063.8935158,1.0246,-98.56,-14.81,14.89,17.37,5.56,3.523,-106.63,-11.91,10.53,0.6,0.536,182.33,28.0,645.0
1691251063.9035158,0.0,-98.38,-14.25,14.72,17.68,5.56,3.523,-106.63,-11.91,2.56,0.75,0.713,189.0,28.0,517.0
1691251063.9135158,1.0237,-97.94,-15.25,14.72,17.68,5.56,3.523,-106.63,-11.91,2.56,1.0,0.713,209.0,28.0,389.0
1691251063.9235158,0.0,-97.25,-11.81,14.72,17.68,15.0,3.523,-106.63,-11.91,2.56,1.0,0.713,209.0,28.0,285.0
1691251063.9335158,1.0255,-96.88,-15.94,14.35,15.6,15.0,3.523,-106.63,-11.91,2.56,1.0,0.713,209.0,28.0,225.0
1691251063.9435158,0.0,-96.81,-17.19,14.35,15.6,5.0,3.523,-106.63,-11.91,2.56,1.0,0.713,157.75,19.75,749.0
1691251063.9535158,1.0239,-96.88,-15.63,16.0,22.1,5.0,3.523,-106.63,-11.91,2.56,1.5,0.713,201.0,20.5,1620.0
1691251063.9635158,0.0,-97.31,-13.63,16.0,22.1,5.0,3.523,-106.63,-11.91,2.56,2.5,0.713,324.5,22.0,775.0
1691251063.9735155,0.0,-97.81,-16.13,16.0,22.1,5.0,3.523,-106.63,-11.91,2.56,2.4,0.713,324.5,22.0,1335.0
1691251063.9835155,0.0,-97.75,-16.5,18.1,17.55,0.0,3.523,-106.63,-11.91,2.56,2.25,0.713,292.75,22.0,241.0
1691251063.9935155,0.0,-97.69,-17.63,18.1,17.55,0.0,3.523,-106.63,-11.91,2.56,2.0,0.713,261.0,22.0,225.0
1691251064.003516,0.0,-97.69,-16.13,18.4,17.5,0.0,3.523,-106.63,-11.91,13.16,2.0,0.97,261.0,22.0,405.0
1691251064.013516,0.0,-97.69,-16.13,18.4,17.5,0.0,3.523,-106.63,-11.91,13.16,2.5,0.97,324.5,22.0,1191.0
1691251064.023516,0.0,-97.94,-15.69,18.4,17.5,0.0,3.523,-106.63,-11.91,13.16,2.5,0.97,324.5,22.0,1031.0
1691251064.033516,0.0,-98.19,-15.78,18.4,17.5,25.0,3.523,-105.45,-11.51,13.16,2.43,0.97,324.5,22.0,333.5
1691251064.043516,0.0,-98.19,-15.78,15.28,15.85,25.0,3.523,-105.45,-11.51,13.16,3.0,0.97,752.0,44.0,269.0
1691251064.053516,0.0,-98.16,-17.09,15.28,15.85,0.0,3.523,-105.45,-11.51,13.16,1.67,0.97,554.17,43.167,1479.0
1691251064.063516,0.0,-97.75,-15.5,15.28,15.85,0.0,3.523,-105.45,-11.51,13.16,1.25,0.97,341.75,40.25,201.0
1691251064.0735161,0.0,-97.5,-15.06,18.2,17.95,15.0,3.523,-105.45,-11.51,13.16,1.33,0.97,398.5,41.5,807.0
