TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_TBS,5G_RB,4G_TBS
1691269027.7510939,0.0,-103.63,-12.44,17.67,2.79,16.67,6.252999999999999,,,,,,,,87.0
1691269027.7610939,3.552,-103.63,-12.44,17.67,2.79,16.67,6.252999999999999,,,,,,,,85.0
1691269027.7710938,6.7198,-102.81,-14.31,17.67,2.79,16.67,6.252999999999999,,,,,,,,453.0
1691269027.7810938,0.0,-101.81,-15.44,17.67,2.79,16.67,6.252999999999999,,,,,,,,75.0
1691269027.7910938,0.0,-101.31,-13.69,17.67,2.79,16.67,6.252999999999999,,,,,,,,75.0
1691269027.801094,0.0,-101.13,-13.88,17.67,2.79,16.67,6.252999999999999,,,,,,,,75.0
1691269027.811094,0.0,-101.31,-13.0,17.67,2.79,16.67,6.252999999999999,,,,,,,,75.0
1691269027.821094,6.667999999999999,-101.31,-13.0,17.67,2.79,16.67,6.252999999999999,,,,,,,,75.0
1691269027.831094,5.6213,-102.13,-12.5,17.67,2.79,16.67,6.252999999999999,,,,,,,,75.0
1691269027.841094,5.1159,-102.44,-12.81,17.67,2.79,16.67,6.252999999999999,,,,,,,,75.0
1691269027.851094,4.6182,-102.94,-11.84,17.67,2.79,16.67,6.252999999999999,,,,,,,,85.0
1691269027.861094,2.0501,-102.94,-11.84,17.67,2.79,16.67,6.252999999999999,,,,,,,,85.0
1691269027.871094,1.0241,-101.91,-12.13,17.67,2.79,16.67,6.252999999999999,,,,,,,,85.0
1691269027.8810942,5.593999999999999,-101.91,-12.13,17.67,2.79,16.67,6.252999999999999,,,,,,,,93.0
1691269027.8910944,6.7002,-101.94,-13.13,17.67,2.79,0.0,6.252999999999999,,,,,,,,85.0
1691269027.9010944,5.632000000000001,-102.31,-12.91,17.67,2.79,0.0,6.252999999999999,,,,,,,,1063.0
1691269027.9110944,4.0968,-102.69,-14.75,14.55,16.19,25.0,6.252999999999999,,,,,,,,749.0
