TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_TBS,5G_RB,4G_TBS
1691332796.1204162,3.5754,-93.44,-15.19,9.29,3.56,0.0,7.432,,,,,,,,161.0
1691332796.1304162,6.6573,-93.44,-15.19,9.29,3.56,0.0,7.432,,,,,,,,193.0
1691332796.140416,0.0,-93.44,-15.19,9.29,3.56,0.0,7.432,,,,,,,,193.0
1691332796.150416,0.0,-93.44,-15.19,9.29,3.56,0.0,7.432,,,,,,,,193.0
1691332796.1604161,0.0,-93.44,-15.19,9.29,3.56,0.0,7.432,,,,,,,,349.0
1691332796.170416,0.0,-93.44,-15.19,9.29,3.56,0.0,7.432,,,,,,,,349.0
1691332796.180416,5.0869,-93.38,-13.88,9.29,3.56,0.0,7.432,,,,,,,,349.0
1691332796.190416,14.3604,-93.38,-13.88,9.29,3.56,0.0,7.432,,,,,,,,349.0
1691332796.200416,2.056,-93.38,-13.88,9.29,3.56,0.0,7.432,,,,,,,,349.0
1691332796.210416,0.0,-93.38,-13.88,9.29,3.56,0.0,7.432,,,,,,,,349.0
1691332796.220416,0.0,-94.81,-10.38,9.29,3.56,0.0,7.432,,,,,,,,269.0
1691332796.230416,0.0,-94.56,-13.06,9.29,3.56,0.0,7.432,,,,,,,,269.0
1691332796.240416,2.0476,-94.13,-13.69,9.29,3.56,0.0,7.432,,,,,,,,249.0
1691332796.2504165,2.5638,-94.13,-13.69,9.29,3.56,0.0,7.432,,,,,,,,249.0
1691332796.2604165,20.4902,-94.13,-13.69,9.29,3.56,0.0,7.432,,,,,,,,249.0
1691332796.2704165,6.6494,-93.78,-14.47,9.29,3.56,0.0,7.432,,,,,,,,249.0
1691332796.2804165,9.728,-93.66,-13.78,9.29,3.56,0.0,7.432,,,,,,,,249.0
1691332796.2904162,2.0476,-93.66,-13.78,9.29,3.56,0.0,7.432,,,,,,,,249.0
1691332796.3004162,0.0,-93.31,-13.28,13.62,15.6,0.0,7.432,,,,,,,,1335.0
1691332796.3104162,5.6467,-93.31,-13.28,13.62,15.6,0.0,7.432,,,,,,,,1143.0
1691332796.3204162,14.8435,-94.13,-14.19,13.62,15.6,0.0,7.432,,,,,,,,1143.0
1691332796.3304162,15.3569,-94.06,-14.13,13.62,15.6,0.0,7.432,,,,,,,,1143.0
1691332796.3404162,14.3346,-94.13,-13.38,13.62,15.6,0.0,7.432,,,,,,,,749.0
1691332796.3504162,13.8212,-94.63,-13.38,13.62,15.6,0.0,7.432,,,,,,,,87.0
1691332796.3604162,16.3922,-95.0,-13.69,14.09,22.91,0.0,7.432,,,,,,,,87.0
1691332796.3704162,15.3447,-95.0,-13.69,14.09,22.91,0.0,7.432,,,,,,,,87.0
1691332796.3804162,18.4468,-95.0,-13.69,14.09,22.91,0.0,7.432,,,,,,,,87.0
1691332796.390416,12.7923,-96.13,-13.69,14.09,22.91,0.0,7.432,,,,,,,,2292.0
1691332796.400416,12.2892,-96.13,-13.69,16.0,25.27,0.0,7.432,,,,,,,,2481.0
1691332796.4104161,9.7368,-96.13,-13.69,16.0,25.27,0.0,7.432,,,,,,,,285.0
1691332796.420416,11.7221,-96.13,-13.69,16.0,25.27,0.0,7.432,,,,,,,,285.0
1691332796.430416,15.4155,-96.13,-13.69,16.06,26.28,0.0,7.432,,,,,,,,1239.0
1691332796.440416,17.3976,-96.13,-13.69,16.06,26.28,0.0,7.432,,,,,,,,1764.0
1691332796.450416,15.8847,-96.13,-13.69,16.06,26.28,0.0,7.432,,,,,,,,1038.0
1691332796.460416,18.9118,-99.13,-15.38,16.15,19.2,0.0,7.432,,,,,,,,2124.0
1691332796.470416,10.7714,-99.25,-15.94,16.15,19.2,0.0,7.432,,,,,,,,141.0
1691332796.480416,9.7212,-99.25,-15.94,16.15,19.2,0.0,7.432,,,,,,,,141.0
1691332796.490416,11.7866,-98.63,-16.44,17.0,21.45,0.0,7.432,,,,,,,,2292.0
1691332796.5004165,19.4288,-97.06,-16.81,17.0,21.45,0.0,7.432,,,,,,,,2052.0
1691332796.5104165,14.335999999999999,-96.19,-15.94,16.32,31.84,0.0,7.432,,,,,,,,2292.0
1691332796.5204165,6.5764,-95.75,-14.69,16.32,31.84,0.0,7.432,,,,,,,,1764.0
1691332796.5304165,17.6284,-95.94,-14.25,18.35,28.5,0.0,7.432,,,,,,,,2481.0
1691332796.5404162,8.7092,-95.75,-14.38,18.35,28.5,0.0,7.432,,,,,,,,2196.0
1691332796.5504162,22.5483,-95.75,-14.38,19.71,29.59,0.0,7.432,,,,,,,,2124.0
1691332796.5604162,13.2947,-95.75,-14.38,19.71,29.59,0.0,7.432,,,,,,,,2961.0
1691332796.5704162,14.8688,-95.75,-14.38,19.71,29.59,0.0,7.432,,,,,,,,1764.0
1691332796.5804162,15.3585,-94.5,-15.38,20.56,26.06,0.0,7.432,,,,,,,,2673.0
1691332796.5904162,11.7666,-94.5,-14.19,20.56,26.06,0.0,7.432,,,,,,,,2385.0
1691332796.6004162,4.5961,-94.69,-13.5,19.39,31.61,0.0,7.432,,,,,,,,2865.0
1691332796.6104162,19.5322,-94.81,-15.5,19.39,31.61,0.0,7.432,,,,,,,,1572.0
1691332796.6204162,13.2881,-94.5,-12.66,21.69,26.64,40.0,7.432,,,,,,,,1692.0
1691332796.6304162,12.6795,-94.81,-13.19,21.69,26.64,40.0,7.432,,,,,,,,1191.0
1691332796.640416,8.7574,-94.63,-14.81,17.75,31.75,0.0,7.432,,,,,,,,2577.0
1691332796.650416,18.4431,-94.31,-14.63,17.75,31.75,0.0,7.432,,,,,,,,1527.0
1691332796.6604161,9.7377,-94.31,-14.63,17.75,31.75,0.0,7.432,,,,,,,,1692.0
1691332796.670416,17.4202,-94.0,-14.13,16.06,27.5,0.0,7.432,,,,,,,,1692.0
1691332796.680416,10.7714,-93.63,-12.75,16.06,27.5,0.0,7.432,,,,,,,,2865.0
1691332796.690416,15.3692,-93.31,-13.0,18.68,28.74,0.0,7.432,,,,,,,,2196.0
1691332796.700416,9.7134,-93.38,-12.69,18.68,28.74,0.0,7.432,,,,,,,,2385.0
1691332796.710416,11.7972,-93.56,-12.06,19.83,29.22,15.0,7.432,,,,,,,,2577.0
1691332796.720416,16.3824,-93.63,-13.94,19.83,29.22,15.0,7.432,,,,,,,,2673.0
1691332796.730416,17.4115,-93.88,-13.75,17.64,28.82,15.0,7.432,,,,,,,,3182.0
1691332796.740416,14.325999999999999,-93.88,-13.75,17.64,28.82,21.05,7.432,,,,,,,,2124.0
1691332796.7504165,18.4394,-93.88,-13.75,15.47,29.37,21.05,7.432,,,,,,,,1868.0
1691332796.7604165,6.6427,-94.88,-11.94,15.47,29.37,0.0,7.432,,,,,,,,2124.0
1691332796.7704165,20.4759,-94.88,-14.25,17.6,30.5,0.0,7.432,,,,,,,,2481.0
1691332796.7804165,16.4119,-94.56,-14.38,17.6,30.5,0.0,7.432,,,,,,,,2481.0
1691332796.7904162,10.7563,-94.25,-13.63,18.12,27.29,5.88,7.432,,,,,,,,2292.0
1691332796.8004162,6.0512,-94.63,-14.94,19.18,30.59,5.88,7.432,,,,,,,,2380.6666666666665
1691332796.8104162,25.4275,-94.75,-14.5,19.18,30.59,4.35,7.432,,,,,,,,2385.0
1691332796.8204162,21.5212,-95.13,-12.88,21.83,31.06,4.35,7.432,,,,,,,,2385.0
1691332796.8304162,19.495,-95.69,-13.25,21.83,31.06,16.67,7.432,,,,,,,,2673.0
1691332796.8404162,4.586,-95.63,-15.06,21.83,31.06,16.67,7.432,,,,,,,,3963.0
1691332796.8504162,9.7261,-95.56,-14.31,20.31,28.38,16.67,7.432,,,,,,,,2673.0
1691332796.8604162,20.4636,-95.75,-14.25,20.31,28.38,40.0,7.432,,,,,,,,2577.0
1691332796.8704162,0.0,-95.56,-15.13,20.31,28.38,40.0,7.432,,,,,,,,1692.0
1691332796.8804162,28.2901,-95.0,-14.63,14.0,30.6,5.26,7.432,,,,,,,,2481.0
1691332796.890416,2.0433,-94.44,-13.5,14.0,30.6,5.26,7.432,,,,,,,,2865.0
1691332796.900416,23.0839,-93.88,-14.25,17.47,29.53,0.0,7.432,,,,,,,,2124.0
1691332796.9104161,15.3985,-93.88,-14.25,17.47,29.53,0.0,7.432,,,,,,,,1908.0
1691332796.920416,1.0238,-93.88,-14.25,18.41,33.82,0.0,7.432,,,,,,,,2124.0
1691332796.930416,24.0857,-93.88,-14.38,18.41,33.82,0.0,7.432,,,,,,,,3182.0
1691332796.940416,9.7212,-93.63,-13.0,18.41,33.82,0.0,7.432,,,,,,,,2769.0
1691332796.950416,7.1487,-93.06,-13.31,17.11,34.61,5.0,7.432,,,,,,,,2577.0
1691332796.960416,14.3633,-92.25,-11.69,17.11,34.61,5.0,7.432,,,,,,,,999.0
