TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691250653.0565119,0.0,-106.66,-14.28,0.0,14.29,0.0,5.21,,,,,,,,26.0
1691250653.0665119,0.0,-106.75,-14.38,0.0,14.29,0.0,5.21,,,,,,,,26.0
1691250653.0765119,0.0,-106.75,-14.38,0.36,14.73,4.76,5.21,,,,,,,,26.0
1691250653.0865119,0.0,-107.34,-13.16,0.36,14.73,4.76,5.21,,,,,,,,26.0
1691250653.0965118,0.0,-107.63,-12.0,0.36,14.73,4.76,5.21,,,,,,,,26.0
1691250653.1065118,6.6995,-107.44,-13.44,0.36,14.73,4.76,5.21,,,,,,,,22.0
1691250653.1165118,3.5758,-107.44,-13.44,0.36,14.73,4.76,5.21,,,,,,,,89.0
1691250653.1265118,0.0,-107.69,-15.69,0.36,14.73,4.76,5.21,,,,,,,,89.0
1691250653.1365118,0.0,-106.88,-15.0,0.36,14.73,4.76,5.21,,,,,,,,89.0
1691250653.146512,0.0,-106.38,-13.13,0.36,14.73,4.76,5.21,,,,,,,,15.0
1691250653.156512,0.0,-106.06,-15.25,0.36,14.73,4.76,5.21,,,,,,,,19.0
1691250653.166512,8.6195,-106.06,-15.25,0.36,14.73,4.76,5.21,,,,,,,,717.0
1691250653.176512,13.4248,-106.06,-15.25,0.36,14.73,4.76,5.21,,,,,,,,285.0
1691250653.1865122,0.0,-105.63,-12.13,0.36,14.73,4.76,5.21,,,,,,,,285.0
1691250653.1965122,0.0,-105.56,-13.31,0.36,14.73,4.76,5.21,,,,,,,,285.0
1691250653.2065122,0.0,-105.63,-12.97,0.36,14.73,4.76,5.21,,,,,,,,7.0
1691250653.2165122,1.0334,-105.63,-12.97,1.7,53.26,0.0,5.21,,,,,,,,903.0
1691250653.2265122,11.3002,-105.5,-12.19,1.7,53.26,0.0,5.21,,,,,,,,717.0
1691250653.2365124,18.1703,-105.19,-13.75,1.7,53.26,0.0,5.21,,,,,,,,717.0
1691250653.2465124,5.6993,-105.63,-12.06,1.7,53.26,0.0,5.21,,,,,,,,717.0
1691250653.2565124,14.3274,-105.97,-11.28,1.7,53.26,0.0,5.21,,,,,,,,903.0
1691250653.2665124,2.0466,-105.97,-11.28,1.7,53.26,0.0,5.21,,,,,,,,1287.0
1691250653.276512,0.0,-105.88,-11.88,2.61,75.35,0.0,5.21,,,,,,,,7.0
1691250653.286512,0.0,-106.25,-13.5,2.61,75.35,0.0,5.21,,,,,,,,1287.0
1691250653.296512,13.8378,-106.19,-14.0,2.61,75.35,0.0,5.21,,,,,,,,1287.0
1691250653.3065119,0.0,-105.75,-12.63,2.61,75.35,0.0,5.21,,,,,,,,1095.0
1691250653.3165119,0.0,-105.75,-12.63,4.0,90.17,7.14,5.21,,,,,,,,1465.5
1691250653.3265119,3.0656,-105.75,-12.63,4.0,90.17,7.14,5.21,,,,,,,,58.0
1691250653.3365119,9.2437,-105.75,-12.63,4.0,90.17,7.14,5.21,,,,,,,,58.0
1691250653.3465118,4.0546,-105.75,-12.63,4.0,90.17,7.14,5.21,,,,,,,,58.0
1691250653.3565118,2.5762,-105.75,-12.63,4.0,90.17,7.14,5.21,,,,,,,,58.0
1691250653.3665118,2.0464,-103.63,-12.38,3.0,74.55,0.0,5.21,,,,,,,,1087.0
1691250653.3765118,13.8713,-103.25,-14.19,3.0,74.55,0.0,5.21,,,,,,,,1087.0
1691250653.3865118,1.0617,-103.19,-13.69,3.0,74.55,0.0,5.21,,,,,,,,1087.0
1691250653.396512,8.6866,-103.19,-13.69,3.0,74.55,0.0,5.21,,,,,,,,674.0
1691250653.406512,19.952,-103.19,-13.69,3.0,74.55,0.0,5.21,,,,,,,,1525.5
1691250653.416512,10.752,-103.22,-12.53,3.0,74.55,0.0,5.21,,,,,,,,1728.0
1691250653.426512,11.2438,-103.19,-12.38,3.22,78.78,0.0,5.21,,,,,,,,1479.0
1691250653.4365122,4.0635,-103.25,-13.56,3.22,78.78,0.0,5.21,,,,,,,,1764.0
1691250653.4465122,5.7079,-103.25,-12.81,3.22,78.78,0.0,5.21,,,,,,,,1692.0
1691250653.4565122,6.6579999999999995,-103.63,-13.5,3.91,80.35,14.29,5.21,,,,,,,,1525.5
1691250653.4665122,7.6563,-103.81,-14.0,3.91,80.35,14.29,5.21,,,,,,,,1980.0
1691250653.4765122,18.0354,-103.81,-14.0,3.91,80.35,14.29,5.21,,,,,,,,1525.5
1691250653.4865124,9.7193,-103.63,-14.5,3.91,80.35,14.29,5.21,,,,,,,,1764.0
1691250653.4965124,15.3125,-103.25,-15.06,3.91,80.35,14.29,5.21,,,,,,,,1764.0
1691250653.5065124,11.2516,-102.81,-12.25,3.29,75.3,4.65,5.21,,,,,,,,261.0
1691250653.5165124,1.0263,-102.69,-13.81,3.29,75.3,4.65,5.21,,,,,,,,1335.0
1691250653.526512,27.1931,-102.69,-13.81,3.29,75.3,4.65,5.21,,,,,,,,1692.0
1691250653.536512,14.1912,-102.69,-13.81,3.29,75.3,4.65,5.21,,,,,,,,1692.0
1691250653.546512,1.5498,-102.69,-13.81,3.29,75.3,4.65,5.21,,,,,,,,1764.0
1691250653.5565119,15.3677,-103.38,-14.81,3.68,89.91,15.56,5.21,,,,,,,,1764.0
1691250653.5665119,20.5396,-103.38,-14.81,3.68,89.91,15.56,5.21,,,,,,,,1525.5
1691250653.5765119,15.3175,-103.19,-13.38,3.68,89.91,15.56,5.21,,,,,,,,1525.5
1691250653.5865119,9.015,-103.19,-13.38,3.15,89.91,4.76,5.21,,,,,,,,1465.5
1691250653.5965118,1.9412,-103.44,-13.69,3.15,89.91,4.76,5.21,,,,,,,,999.0
1691250653.6065118,5.9705,-103.75,-13.13,3.15,89.91,4.76,5.21,,,,,,,,89.0
1691250653.6165118,24.052,-103.75,-13.13,3.15,89.91,4.76,5.21,,,,,,,,1764.0
1691250653.6265118,4.5947,-103.81,-13.31,3.68,88.65,11.11,5.21,,,,,,,,1465.5
1691250653.6365118,23.0515,-103.94,-13.63,3.68,88.65,11.11,5.21,,,,,,,,1692.0
1691250653.646512,3.065,-103.88,-14.5,3.68,88.65,11.11,5.21,,,,,,,,1692.0
