TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691430652.2752,0.0,-73.13,-15.38,4.5,2.5,0.0,6.187,,,,,,,,153.0
1691430652.2852,0.0,-73.13,-15.38,4.5,2.5,0.0,6.187,,,,,,,,153.0
1691430652.2952,0.0,-73.13,-14.94,4.5,2.5,0.0,6.187,,,,,,,,153.0
1691430652.3052,0.0,-73.19,-15.75,4.5,2.5,0.0,6.187,,,,,,,,153.0
1691430652.3152,9.2549,-73.19,-14.69,4.5,2.5,0.0,6.187,,,,,,,,11.0
1691430652.3252,1.0243,-73.19,-14.69,4.5,2.5,0.0,6.187,,,,,,,,49.0
1691430652.3352,0.0,-73.19,-14.69,4.5,2.5,0.0,6.187,,,,,,,,49.0
1691430652.3452,0.0,-73.19,-15.56,4.5,2.5,0.0,6.187,,,,,,,,49.0
1691430652.3552,0.0,-72.94,-15.22,4.5,2.5,0.0,6.187,,,,,,,,49.0
1691430652.3652,2.0647,-72.94,-14.75,4.5,2.5,0.0,6.187,,,,,,,,2052.0
1691430652.3752,16.322,-72.94,-14.75,4.5,2.5,0.0,6.187,,,,,,,,1143.0
1691430652.3852,3.5612,-72.94,-14.69,4.5,2.5,0.0,6.187,,,,,,,,1143.0
1691430652.3952,0.0,-72.81,-13.81,4.5,2.5,0.0,6.187,,,,,,,,1143.0
1691430652.4052002,2.0604,-72.69,-14.56,4.5,2.5,0.0,6.187,,,,,,,,1143.0
1691430652.4152002,6.6633,-85.81,-13.88,4.87,51.48,17.24,6.187,,,,,,,,621.0
1691430652.4252002,15.3677,-86.25,-14.5,4.87,51.48,17.24,6.187,,,,,,,,1239.0
1691430652.4352002,19.9421,-86.31,-14.56,4.87,51.48,17.24,6.187,,,,,,,,153.0
1691430652.4452002,0.0,-86.0,-14.5,4.87,51.48,17.24,6.187,,,,,,,,153.0
1691430652.4552002,9.7504,-85.88,-13.0,4.87,51.48,17.24,6.187,,,,,,,,153.0
1691430652.4652002,1.0201,-86.31,-14.06,4.87,51.48,17.24,6.187,,,,,,,,349.0
1691430652.4752002,9.2068,-86.81,-15.13,4.87,51.48,17.24,6.187,,,,,,,,349.0
1691430652.4852002,37.5487,-86.94,-14.75,4.27,58.43,0.0,6.187,,,,,,,,935.0
1691430652.4952002,7.6525,-87.06,-14.75,4.27,58.43,0.0,6.187,,,,,,,,1103.0
1691430652.5052,1.0248,-87.06,-14.0,4.5,50.6,0.0,6.187,,,,,,,,565.0
1691430652.5152,13.2881,-87.06,-14.0,4.5,50.6,0.0,6.187,,,,,,,,1836.0
1691430652.5252,25.2242,-87.13,-15.0,4.5,50.6,0.0,6.187,,,,,,,,614.25
1691430652.5352,19.965999999999998,-87.31,-15.75,4.5,50.6,0.0,6.187,,,,,,,,2831.5
1691430652.5452,10.7081,-87.31,-15.75,8.87,64.74,0.0,6.187,,,,,,,,5477.0
1691430652.5552,12.3324,-87.25,-14.31,8.87,64.74,0.0,6.187,,,,,,,,3822.0
1691430652.5652,0.0,-87.25,-13.94,8.87,64.74,0.0,6.187,,,,,,,,762.0
1691430652.5752,0.0,-87.19,-14.25,8.87,64.74,0.0,6.187,,,,,,,,762.0
1691430652.5852,0.0,-87.19,-14.25,7.48,63.7,0.0,6.187,,,,,,,,903.0
1691430652.5952,4.6503,-87.19,-14.25,7.48,63.7,0.0,6.187,,,,,,,,1513.5
1691430652.6052,18.3677,-86.88,-15.63,7.48,63.7,0.0,6.187,,,,,,,,2314.5
1691430652.6152,5.6541,-86.88,-15.63,7.48,63.7,0.0,6.187,,,,,,,,1836.0
1691430652.6252,3.0708,-86.88,-14.09,7.48,63.7,0.0,6.187,,,,,,,,1023.0
1691430652.6352,13.3213,-86.88,-14.09,7.48,63.7,0.0,6.187,,,,,,,,1023.0
1691430652.6452,28.7151,-86.97,-14.03,7.48,63.7,0.0,6.187,,,,,,,,645.0
1691430652.6552002,15.3539,-87.06,-14.63,7.48,63.7,0.0,6.187,,,,,,,,2434.5
1691430652.6652002,18.9156,-86.75,-14.06,7.48,63.7,0.0,6.187,,,,,,,,2302.5
1691430652.6752002,10.7595,-86.75,-14.06,6.7,57.22,0.0,6.187,,,,,,,,2314.5
1691430652.6852002,26.6373,-87.13,-14.75,6.7,57.22,0.0,6.187,,,,,,,,2314.5
1691430652.6952002,18.4375,-87.31,-14.25,6.7,57.22,0.0,6.187,,,,,,,,2122.5
1691430652.7052002,13.2524,-87.63,-14.69,6.7,57.22,0.0,6.187,,,,,,,,999.0
1691430652.7152002,18.9801,-87.63,-14.69,5.96,74.26,0.0,6.187,,,,,,,,714.0
1691430652.7252002,2.0531,-87.75,-14.5,5.96,74.26,0.0,6.187,,,,,,,,2831.5
1691430652.7352002,0.0,-87.81,-14.88,5.96,74.26,0.0,6.187,,,,,,,,2831.5
1691430652.7452002,4.6682,-87.81,-14.88,5.96,74.26,0.0,6.187,,,,,,,,2917.0
1691430652.7552,0.0,-87.81,-14.88,8.74,70.61,0.0,6.187,,,,,,,,2052.0
1691430652.7652,3.0665,-87.63,-15.56,8.74,70.61,0.0,6.187,,,,,,,,1908.0
1691430652.7752,0.0,-87.63,-15.56,8.74,70.61,0.0,6.187,,,,,,,,1908.0
1691430652.7852,3.0522,-87.34,-13.97,8.74,70.61,0.0,6.187,,,,,,,,1908.0
1691430652.7952,0.0,-87.13,-14.31,8.74,70.61,0.0,6.187,,,,,,,,2673.0
1691430652.8052,0.0,-87.25,-14.13,8.6,64.73,10.0,6.187,,,,,,,,1431.0
1691430652.8152,0.0,-87.44,-13.81,8.6,64.73,10.0,6.187,,,,,,,,1980.0
1691430652.8252,0.0,-87.69,-14.81,8.6,64.73,10.0,6.187,,,,,,,,2314.5
1691430652.8352,0.0,-87.69,-14.81,8.6,64.73,10.0,6.187,,,,,,,,1527.0
1691430652.8452,0.0,-87.69,-14.81,8.6,64.73,10.0,6.187,,,,,,,,1527.0
1691430652.8552,19.0124,-87.69,-14.81,8.6,64.73,10.0,6.187,,,,,,,,1527.0
1691430652.8652,0.0,-87.69,-15.44,8.6,64.73,10.0,6.187,,,,,,,,1527.0
1691430652.8752,5.6506,-87.69,-15.44,8.6,64.73,10.0,6.187,,,,,,,,1692.0
1691430652.8852,1.0244,-87.69,-15.44,7.59,125.56,6.06,6.187,,,,,,,,1908.0
1691430652.8952,2.0285,-87.69,-15.44,7.59,125.56,6.06,6.187,,,,,,,,871.0
1691430652.9052002,4.6414,-87.69,-15.44,9.56,183.38,43.24,6.187,,,,,,,,2098.5
1691430652.9152002,76.9385,-87.69,-15.44,9.56,183.38,43.24,6.187,,,,,,,,2098.5
1691430652.9252002,0.0,-88.13,-14.94,9.56,183.38,43.24,6.187,,,,,,,,1526.8
1691430652.9352002,1.0302,-88.0,-15.5,9.56,183.38,43.24,6.187,,,,,,,,1526.8
1691430652.9452002,0.0,-87.69,-14.5,11.0,274.13,40.0,6.187,,,,,,,,871.0
1691430652.9552002,5.6523,-87.81,-14.13,11.0,274.13,40.0,6.187,,,,,,,,1407.0
1691430652.9652002,15.3447,-87.81,-14.13,10.44,306.47,6.82,6.187,,,,,,,,1287.0
1691430652.9752002,50.5717,-88.0,-11.56,10.44,306.47,6.82,6.187,,,,,,,,345.0
1691430652.9852002,12.2806,-88.13,-13.25,10.44,306.47,6.82,6.187,,,,,,,,345.0
1691430652.9952002,6.6767,-88.13,-13.25,10.44,306.47,6.82,6.187,,,,,,,,726.0
1691430653.0052,13.3414,-88.25,-15.44,10.44,306.47,6.82,6.187,,,,,,,,726.0
1691430653.0152,4.0882,-87.88,-12.81,11.22,334.44,26.67,6.187,,,,,,,,1932.0
1691430653.0252,0.0,-88.06,-14.81,10.86,343.64,12.82,6.187,,,,,,,,1090.0
1691430653.0352,0.0,-88.06,-14.81,10.86,343.64,12.82,6.187,,,,,,,,3542.0
1691430653.0452,0.0,-88.38,-15.5,10.86,343.64,12.82,6.187,,,,,,,,44.0
