TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_RB,5G_TBS,4G_TBS
1691444703.229084,0.0,-83.13,-10.09,2.6,4.0,0.0,19.827,,,,,,,,11.0
1691444703.239084,0.0,-83.13,-10.09,2.6,4.0,0.0,19.827,,,,,,,,141.0
1691444703.249084,0.0,-83.0,-10.19,2.6,4.0,0.0,19.827,,,,,,,,141.0
1691444703.259084,0.5132,-83.0,-10.19,2.6,4.0,0.0,19.827,,,,,,,,141.0
1691444703.269084,9.7018,-82.81,-8.59,2.6,4.0,0.0,19.827,,,,,,,,11.0
1691444703.279084,0.0,-82.81,-8.59,2.6,4.0,0.0,19.827,,,,,,,,11.0
1691444703.289084,0.0,-82.56,-10.56,2.6,4.0,0.0,19.827,,,,,,,,125.0
1691444703.299084,0.0,-82.56,-10.56,2.6,4.0,0.0,19.827,,,,,,,,125.0
1691444703.309084,0.0,-82.31,-7.63,2.6,4.0,0.0,19.827,,,,,,,,11.0
1691444703.319084,22.206999999999997,-82.13,-8.19,2.6,4.0,0.0,19.827,,,,,,,,11.0
1691444703.329084,0.0,-82.13,-8.19,2.6,4.0,0.0,19.827,,,,,,,,11.0
1691444703.339084,0.0,-81.94,-7.5,2.6,4.0,0.0,19.827,,,,,,,,11.0
1691444703.349084,0.0,-81.81,-7.31,2.6,4.0,0.0,19.827,,,,,,,,67.0
1691444703.359084,0.0,-81.81,-7.31,2.6,4.0,0.0,19.827,,,,,,,,67.0
1691444703.369084,0.0,-81.75,-8.06,2.6,4.0,0.0,19.827,,,,,,,,11.0
1691444703.3790839,0.0,-81.75,-8.06,2.6,4.0,0.0,19.827,,,,,,,,11.0
1691444703.389084,41.9392,-81.5,-7.33,2.6,4.0,0.0,19.827,,,,,,,,6117.0
1691444703.399084,0.0,-81.5,-7.33,2.6,4.0,0.0,19.827,,,,,,,,6117.0
1691444703.409084,0.0,-81.5,-7.33,2.6,4.0,0.0,19.827,,,,,,,,6117.0
1691444703.419084,1.028,-81.31,-9.38,2.6,4.0,0.0,19.827,,,,,,,,11.0
1691444703.429084,2.0577,-81.31,-7.56,2.6,4.0,0.0,19.827,,,,,,,,1261.5
1691444703.439084,25.6179,-81.25,-7.75,2.6,4.0,0.0,19.827,,,,,,,,1261.5
1691444703.449084,18.3385,-81.25,-7.75,2.6,4.0,0.0,19.827,,,,,,,,1261.5
1691444703.459084,2.5731,-81.25,-7.75,2.6,4.0,0.0,19.827,,,,,,,,11.0
1691444703.469084,0.0,-81.53,-6.88,2.6,4.0,0.0,19.827,,,,,,,,11.0
1691444703.479084,3.8482,-81.53,-6.88,2.6,4.0,0.0,19.827,,,,,,,,11.0
1691444703.489084,0.0,-81.53,-6.88,2.6,4.0,0.0,19.827,,,,,,,,11.0
1691444703.499084,24.4249,-81.63,-14.31,2.6,4.0,0.0,19.827,,,,,,,,11.0
1691444703.509084,47.61600000000001,-81.63,-14.31,7.7,36.57,0.0,19.827,,,,,,,,11.0
1691444703.519084,4.0997,-81.63,-14.31,7.7,36.57,0.0,19.827,,,,,,,,11.0
1691444703.529084,0.0,-81.63,-14.31,7.7,36.57,0.0,19.827,,,,,,,,11.0
1691444703.539084,16.5891,-81.63,-14.31,7.7,36.57,0.0,19.827,,,,,,,,11.0
1691444703.549084,26.7678,-81.63,-14.31,7.7,36.57,0.0,19.827,,,,,,,,1111.0
1691444703.559084,27.1079,-81.63,-14.31,13.67,68.0,0.0,19.827,,,,,,,,3478.0
1691444703.569084,0.0,-81.63,-14.31,13.67,68.0,0.0,19.827,,,,,,,,11.0
1691444703.579084,4.6274,-81.41,-7.5,13.67,68.0,0.0,19.827,,,,,,,,453.57142857142856
1691444703.589084,21.0509,-81.41,-7.5,13.67,68.0,0.0,19.827,,,,,,,,858.7142857142858
1691444703.599084,0.0,-81.41,-7.5,12.38,194.38,0.0,19.827,,,,,,,,858.7142857142858
1691444703.609084,40.7578,-81.44,-7.63,12.38,194.38,0.0,19.827,,,,,,,,11.0
1691444703.619084,8.7223,-81.63,-7.38,12.38,194.38,0.0,19.827,,,,,,,,4587.0
1691444703.6290839,21.013,-81.69,-11.19,12.38,194.38,0.0,19.827,,,,,,,,11.0
1691444703.639084,6.6494,-81.69,-11.19,10.75,253.05,2.78,19.827,,,,,,,,11.0
1691444703.649084,1.0242,-81.69,-11.19,10.75,253.05,2.78,19.827,,,,,,,,11.0
1691444703.659084,10.2073,-81.81,-12.69,10.75,253.05,2.78,19.827,,,,,,,,11.0
1691444703.669084,47.2315,-81.81,-12.69,10.25,220.84,2.5,19.827,,,,,,,,11.0
1691444703.679084,16.3938,-81.81,-12.69,10.25,220.84,2.5,19.827,,,,,,,,3676.25
1691444703.689084,2.5615,-82.0,-7.94,10.25,220.84,2.5,19.827,,,,,,,,1796.125
1691444703.699084,0.0,-82.19,-11.13,10.25,220.84,2.5,19.827,,,,,,,,1796.125
1691444703.709084,33.0689,-82.19,-11.13,10.25,220.84,2.5,19.827,,,,,,,,1796.125
1691444703.719084,0.0,-82.44,-8.0,14.14,150.2,0.0,19.827,,,,,,,,2266.125
1691444703.729084,0.0,-82.63,-11.75,14.14,150.2,0.0,19.827,,,,,,,,1106.875
1691444703.739084,30.6031,-82.63,-11.75,14.14,150.2,0.0,19.827,,,,,,,,161.0
1691444703.749084,14.5496,-82.63,-11.75,14.14,150.2,0.0,19.827,,,,,,,,1521.1923076923074
1691444703.759084,17.4298,-82.69,-13.13,15.57,220.96,0.0,19.827,,,,,,,,1521.1923076923074
1691444703.769084,17.0715,-82.69,-13.13,15.57,220.96,0.0,19.827,,,,,,,,1521.1923076923074
1691444703.779084,8.6892,-82.81,-8.25,15.57,220.96,0.0,19.827,,,,,,,,1521.1923076923074
1691444703.789084,22.1505,-82.81,-8.25,15.57,220.96,0.0,19.827,,,,,,,,1521.1923076923074
1691444703.799084,15.1479,-82.81,-8.25,11.0,127.3,0.0,19.827,,,,,,,,242.14285714285717
1691444703.809084,8.3168,-83.06,-11.31,11.0,127.3,0.0,19.827,,,,,,,,946.3333333333335
1691444703.819084,27.0656,-83.06,-11.31,11.0,127.3,0.0,19.827,,,,,,,,11.0
1691444703.829084,6.4136,-83.06,-11.31,12.56,134.48,0.0,19.827,,,,,,,,1263.857142857143
1691444703.839084,0.9942,-83.06,-11.31,12.56,134.48,0.0,19.827,,,,,,,,430.4285714285714
1691444703.849084,17.3946,-83.0,-9.19,12.56,134.48,0.0,19.827,,,,,,,,430.4285714285714
1691444703.859084,15.5058,-83.0,-9.19,12.56,134.48,0.0,19.827,,,,,,,,3401.4285714285716
1691444703.869084,34.2424,-82.94,-8.44,12.56,134.48,0.0,19.827,,,,,,,,3401.4285714285716
1691444703.8790839,10.7359,-82.94,-8.31,13.29,132.24,0.0,19.827,,,,,,,,1289.7142857142858
1691444703.889084,12.2819,-83.0,-8.88,12.25,67.0,15.79,19.827,,,,,,,,822.0
1691444703.899084,7.6946,-82.94,-9.06,12.25,67.0,15.79,19.827,,,,,,,,1527.0
1691444703.909084,17.4499,-82.94,-9.13,12.25,67.0,15.79,19.827,,,,,,,,11.0
1691444703.919084,21.9962,-83.0,-13.0,12.25,67.0,15.79,19.827,,,,,,,,3477.625
1691444703.929084,14.2874,-82.94,-8.41,13.0,152.63,7.14,19.827,,,,,,,,11.0
1691444703.939084,18.9858,-83.19,-8.25,13.0,152.63,7.14,19.827,,,,,,,,558.25
1691444703.949084,0.0,-83.19,-8.25,13.0,152.63,7.14,19.827,,,,,,,,1113.857142857143
1691444703.959084,25.3107,-83.59,-8.19,11.75,93.57,0.0,19.827,,,,,,,,11.0
1691444703.969084,3.5829,-83.69,-8.63,11.75,93.57,0.0,19.827,,,,,,,,2149.6666666666665
1691444703.979084,33.8157,-83.69,-8.63,11.75,93.57,0.0,19.827,,,,,,,,2149.6666666666665
1691444703.989084,17.9039,-83.69,-8.63,13.13,127.79,8.89,19.827,,,,,,,,1625.916666666667
1691444703.999084,6.66,-83.69,-8.28,13.13,127.79,8.89,19.827,,,,,,,,1625.916666666667
1691444704.009084,1.0244,-83.56,-8.25,10.89,80.09,2.33,19.827,,,,,,,,1625.916666666667
1691444704.019084,0.0,-83.69,-7.94,10.89,80.09,2.33,19.827,,,,,,,,11.0
1691444704.029084,58.403,-83.75,-9.75,10.89,80.09,2.33,19.827,,,,,,,,437.0
1691444704.039084,15.4566,-83.75,-9.75,10.7,82.47,0.0,19.827,,,,,,,,3621.0
1691444704.049084,7.0538,-83.75,-9.75,10.7,82.47,0.0,19.827,,,,,,,,3621.0
1691444704.059084,0.0,-83.41,-9.66,10.7,82.47,0.0,19.827,,,,,,,,1980.0
1691444704.069084,0.0,-83.41,-9.66,10.7,82.47,0.0,19.827,,,,,,,,757.5
1691444704.079084,5.6455,-83.41,-8.63,10.7,82.47,0.0,19.827,,,,,,,,1648.12
1691444704.089084,10.7563,-83.13,-8.06,12.18,127.7,8.7,19.827,,,,,,,,1648.12
1691444704.099084,29.7764,-83.13,-8.06,12.18,127.7,8.7,19.827,,,,,,,,1648.12
1691444704.109084,34.9851,-83.22,-7.78,12.18,127.7,8.7,19.827,,,,,,,,1648.12
1691444704.119084,0.0,-83.22,-7.78,12.18,127.7,8.7,19.827,,,,,,,,1648.12
1691444704.1290839,14.382,-83.22,-7.78,12.18,127.7,8.7,19.827,,,,,,,,5662.833333333332
1691444704.139084,7.6831,-83.41,-14.31,9.6,85.42,11.63,19.827,,,,,,,,5662.833333333332
1691444704.149084,39.4398,-83.41,-14.31,9.6,85.42,11.63,19.827,,,,,,,,192.33333333333331
1691444704.159084,20.9397,-83.41,-14.31,12.33,106.25,0.0,19.827,,,,,,,,7.0
1691444704.169084,0.0,-83.75,-12.19,12.33,106.25,0.0,19.827,,,,,,,,985.0
1691444704.179084,1.0263,-83.75,-8.25,12.33,106.25,0.0,19.827,,,,,,,,11.0
1691444704.189084,24.5981,-83.69,-8.56,12.33,106.25,0.0,19.827,,,,,,,,11.0
1691444704.199084,0.0,-83.69,-8.56,12.33,106.25,0.0,19.827,,,,,,,,11.0
1691444704.209084,0.0,-83.69,-8.56,12.33,106.25,0.0,19.827,,,,,,,,11.0
1691444704.219084,0.0,-83.81,-14.5,15.0,125.22,0.0,19.827,,,,,,,,2419.333333333333
1691444704.229084,57.6437,-83.94,-7.59,15.0,125.22,0.0,19.827,,,,,,,,3469.4117647058824
1691444704.239084,25.1584,-84.44,-7.38,15.0,125.22,0.0,19.827,,,,,,,,3469.4117647058824
1691444704.249084,0.0,-84.44,-7.38,15.0,125.22,0.0,19.827,,,,,,,,3469.4117647058824
1691444704.259084,0.0,-84.63,-11.88,15.0,125.22,0.0,19.827,,,,,,,,3469.4117647058824
1691444704.269084,3.0965,-84.69,-7.19,17.13,121.7,0.0,19.827,,,,,,,,1463.833333333333
1691444704.279084,81.5693,-84.81,-7.19,17.13,121.7,0.0,19.827,,,,,,,,5632.166666666668
1691444704.289084,0.0,-84.81,-7.19,17.13,121.7,0.0,19.827,,,,,,,,5632.166666666668
1691444704.299084,0.0,-85.31,-12.75,17.13,121.7,0.0,19.827,,,,,,,,5632.166666666668
1691444704.309084,0.0,-85.19,-8.19,17.13,121.7,0.0,19.827,,,,,,,,11.0
1691444704.319084,0.0,-85.06,-8.31,17.13,121.7,0.0,19.827,,,,,,,,649.3333333333334
1691444704.329084,9.6806,-84.75,-8.94,17.13,121.7,0.0,19.827,,,,,,,,3009.5454545454545
1691444704.339084,0.0,-84.5,-13.69,17.13,121.7,0.0,19.827,,,,,,,,3009.5454545454545
1691444704.349084,0.0,-84.5,-13.69,11.45,115.08,0.0,19.827,,,,,,,,3009.5454545454545
1691444704.359084,74.9093,-84.25,-9.13,11.45,115.08,0.0,19.827,,,,,,,,3009.5454545454545
1691444704.369084,0.0,-84.25,-9.13,11.45,115.08,0.0,19.827,,,,,,,,3009.5454545454545
1691444704.3790839,0.0,-84.25,-9.13,11.45,115.08,0.0,19.827,,,,,,,,3468.0
1691444704.389084,1.0329,-84.13,-14.31,11.45,115.08,0.0,19.827,,,,,,,,3468.0
1691444704.399084,10.2739,-84.13,-7.88,11.45,115.08,0.0,19.827,,,,,,,,6716.5
1691444704.409084,0.0,-84.38,-6.69,11.45,115.08,0.0,19.827,,,,,,,,6390.0
1691444704.419084,2.0564,-84.56,-9.56,11.45,115.08,0.0,19.827,,,,,,,,6390.0
1691444704.429084,45.0921,-84.69,-8.81,11.45,115.08,0.0,19.827,,,,,,,,11.0
1691444704.439084,35.1732,-84.69,-8.81,13.71,139.74,18.6,19.827,,,,,,,,6592.5
1691444704.449084,1.0294,-84.69,-8.81,13.71,139.74,18.6,19.827,,,,,,,,11.0
1691444704.459084,1.0190000000000001,-84.06,-8.19,7.0,20.0,40.0,19.827,,,,,,,,11.0
1691444704.469084,0.0,-84.06,-7.5,7.0,20.0,40.0,19.827,,,,,,,,4577.5
1691444704.479084,3.5761,-84.13,-7.63,7.0,20.0,40.0,19.827,,,,,,,,6378.0
1691444704.489084,32.4901,-84.06,-9.0,7.0,20.0,40.0,19.827,,,,,,,,6378.0
1691444704.499084,51.4321,-83.59,-9.13,7.0,20.0,40.0,19.827,,,,,,,,11.0
1691444704.509084,1.0231,-83.59,-9.13,7.0,20.0,40.0,19.827,,,,,,,,11.0
1691444704.519084,0.0,-83.56,-7.63,7.0,20.0,40.0,19.827,,,,,,,,2938.25
1691444704.529084,2.0437,-83.56,-7.63,7.0,20.0,40.0,19.827,,,,,,,,727.5
1691444704.539084,80.3117,-83.75,-12.94,10.63,119.88,25.0,19.827,,,,,,,,727.5
1691444704.549084,1.0305,-83.75,-12.94,10.63,119.88,25.0,19.827,,,,,,,,6199.5
1691444704.559084,2.0376,-83.75,-12.94,10.63,119.88,25.0,19.827,,,,,,,,2993.5
1691444704.569084,0.0,-83.75,-12.94,10.63,119.88,25.0,19.827,,,,,,,,2993.5
1691444704.579084,1.5392,-83.75,-12.94,10.63,119.88,25.0,19.827,,,,,,,,508.25
1691444704.589084,81.1807,-83.75,-12.94,10.63,119.88,25.0,19.827,,,,,,,,508.25
1691444704.599084,0.0,-83.75,-12.94,8.9,220.97,16.67,19.827,,,,,,,,508.25
1691444704.609084,1.0284,-83.75,-12.94,8.9,220.97,16.67,19.827,,,,,,,,508.25
1691444704.619084,3.0659,-83.75,-12.94,14.4,189.42,25.64,19.827,,,,,,,,508.25
1691444704.6290839,1.03,-83.75,-12.94,14.4,189.42,25.64,19.827,,,,,,,,11.0
1691444704.639084,81.6343,-84.13,-10.88,14.4,189.42,25.64,19.827,,,,,,,,778.0
1691444704.649084,0.0,-83.94,-8.75,14.4,189.42,25.64,19.827,,,,,,,,2388.6666666666665
1691444704.659084,1.0384,-83.94,-8.75,14.4,189.42,25.64,19.827,,,,,,,,2195.0
1691444704.669084,2.0417,-83.94,-8.75,14.4,189.42,25.64,19.827,,,,,,,,2195.0
1691444704.679084,0.0,-83.94,-8.75,14.4,189.42,25.64,19.827,,,,,,,,2195.0
1691444704.689084,5.6981,-83.94,-8.75,15.75,259.95,0.0,19.827,,,,,,,,2195.0
1691444704.699084,78.6288,-83.19,-8.0,15.75,259.95,0.0,19.827,,,,,,,,4767.75
1691444704.709084,1.0354,-83.06,-7.94,15.75,259.95,0.0,19.827,,,,,,,,4767.75
1691444704.719084,2.0427,-83.13,-11.5,15.75,259.95,0.0,19.827,,,,,,,,11.0
1691444704.729084,0.0,-83.13,-11.5,15.75,259.95,0.0,19.827,,,,,,,,11.0
1691444704.739084,0.0,-83.0,-9.06,15.75,259.95,0.0,19.827,,,,,,,,11.0
1691444704.749084,2.0579,-82.63,-8.0,20.67,246.87,0.0,19.827,,,,,,,,11.0
1691444704.759084,81.3917,-82.75,-8.63,20.67,246.87,0.0,19.827,,,,,,,,11.0
1691444704.769084,1.5351,-82.75,-8.63,20.67,246.87,0.0,19.827,,,,,,,,11.0
1691444704.779084,3.0513,-82.75,-8.63,20.67,246.87,0.0,19.827,,,,,,,,11.0
1691444704.789084,1.0352,-82.75,-8.63,6.0,112.48,0.0,19.827,,,,,,,,11.0
1691444704.799084,55.0812,-82.75,-8.63,6.0,112.48,0.0,19.827,,,,,,,,11.0
1691444704.809084,1.0204,-82.75,-8.63,6.0,112.48,0.0,19.827,,,,,,,,11.0
1691444704.819084,28.7785,-82.63,-8.5,6.0,112.48,0.0,19.827,,,,,,,,514.3333333333334
1691444704.829084,1.0179,-82.63,-8.5,6.0,112.48,0.0,19.827,,,,,,,,514.3333333333334
1691444704.839084,35.4485,-82.69,-7.81,6.0,112.48,0.0,19.827,,,,,,,,514.3333333333334
1691444704.849084,3.0639999999999996,-82.75,-8.5,6.0,112.48,0.0,19.827,,,,,,,,514.3333333333334
1691444704.859084,49.659,-82.38,-8.13,6.0,112.48,0.0,19.827,,,,,,,,514.3333333333334
1691444704.869084,0.0,-82.38,-8.13,6.0,112.48,0.0,19.827,,,,,,,,514.3333333333334
1691444704.8790839,0.0,-82.38,-8.13,6.0,112.48,0.0,19.827,,,,,,,,514.3333333333334
1691444704.889084,3.0899,-82.44,-8.69,6.0,112.48,0.0,19.827,,,,,,,,514.3333333333334
1691444704.899084,27.5626,-82.5,-14.88,6.0,112.48,0.0,19.827,,,,,,,,514.3333333333334
1691444704.909084,25.1711,-82.5,-14.88,6.0,112.48,0.0,19.827,,,,,,,,514.3333333333334
1691444704.919084,34.3315,-82.13,-8.25,13.29,214.01,0.0,19.827,,,,,,,,514.3333333333334
1691444704.929084,0.0,-82.0,-10.13,13.29,214.01,0.0,19.827,,,,,,,,744.75
1691444704.939084,11.3755,-82.06,-7.69,13.29,214.01,0.0,19.827,,,,,,,,11.0
1691444704.949084,19.3881,-82.19,-7.63,13.29,214.01,0.0,19.827,,,,,,,,11.0
1691444704.959084,24.6549,-82.19,-7.63,13.29,214.01,0.0,19.827,,,,,,,,3259.75
1691444704.969084,5.1354,-82.19,-7.63,13.29,214.01,0.0,19.827,,,,,,,,1733.2727272727273
1691444704.979084,28.4303,-82.19,-7.63,13.29,214.01,0.0,19.827,,,,,,,,1733.2727272727273
1691444704.989084,5.678,-82.19,-10.13,12.11,151.74,2.08,19.827,,,,,,,,1733.2727272727273
1691444704.999084,51.6242,-82.13,-7.88,12.11,151.74,2.08,19.827,,,,,,,,500.0
1691444705.009084,1.0235,-82.31,-10.31,12.11,151.74,2.08,21.303,,,,,,,,11.0
1691444705.019084,17.9703,-82.13,-7.88,16.29,160.15,2.33,21.303,,,,,,,,11.0
1691444705.029084,14.2378,-82.19,-7.5,16.29,160.15,2.33,21.303,,,,,,,,5054.857142857143
1691444705.039084,1.0313,-82.56,-7.56,16.29,160.15,2.33,21.303,,,,,,,,5054.857142857143
1691444705.049084,55.5027,-82.56,-7.56,16.29,160.15,2.33,21.303,,,,,,,,4874.375
1691444705.059084,4.6191,-82.56,-7.56,16.29,160.15,2.33,21.303,,,,,,,,5603.142857142857
1691444705.069084,29.8153,-82.44,-10.31,16.29,160.15,2.33,21.303,,,,,,,,11.0
1691444705.079084,0.0,-82.44,-10.31,16.29,160.15,2.33,21.303,,,,,,,,2383.7
1691444705.089084,0.0,-82.63,-9.19,16.29,160.15,2.33,21.303,,,,,,,,2383.7
1691444705.099084,59.7115,-82.75,-8.19,15.4,127.4,6.67,21.303,,,,,,,,11.0
1691444705.109084,1.0290000000000001,-82.75,-8.19,15.4,127.4,6.67,21.303,,,,,,,,3849.285714285714
1691444705.119084,33.2036,-82.81,-9.25,15.4,127.4,6.67,21.303,,,,,,,,2567.0666666666666
1691444705.1290839,0.0,-82.88,-7.81,14.0,165.86,10.0,21.303,,,,,,,,2567.0666666666666
1691444705.139084,1.0358,-82.56,-8.13,14.0,165.86,10.0,21.303,,,,,,,,2567.0666666666666
